"Date & Time","use [kW]","gen [kW]","25:CounterOutlets2 [kW]","25:CounterOutlets2* [kVA]","24:CounterOutlets1 [kW]","24:CounterOutlets1* [kVA]","26:KitchenOutlets [kW]","26:KitchenOutlets* [kVA]"
2014-06-03 21:50:00,-0.000000000,-0.000000000,-0.005283333,0.013300000,-0.001983333,0.006283333,-0.005216667,0.006800000
2014-06-03 21:49:00,-0.000000000,-0.000000000,-0.005616667,0.013400000,-0.001683333,0.006250000,-0.004850000,0.006483333
2014-06-03 21:48:00,-0.000000000,-0.000000000,-0.004316667,0.013050000,-0.002916667,0.006550000,-0.006316667,0.007666667
2014-06-03 21:47:00,-0.000000000,-0.000000000,-0.004300000,0.013033333,-0.002933333,0.006500000,-0.006333333,0.007666667
2014-06-03 21:46:00,-0.000000000,-0.000000000,-0.004300000,0.013000000,-0.002933333,0.006533333,-0.006333333,0.007650000
2014-06-03 21:45:00,-0.000000000,-0.000000000,-0.004450000,0.013050000,-0.002833333,0.006450000,-0.006200000,0.007516667
2014-06-03 21:44:00,-0.000000000,-0.000000000,-0.004783333,0.012933333,-0.002550000,0.006383333,-0.005833333,0.007133333
2014-06-03 21:43:00,-0.000000000,-0.000000000,-0.005200000,0.012816667,-0.002200000,0.006416667,-0.005316667,0.006633333
2014-06-03 21:42:00,-0.000000000,-0.000000000,-0.005250000,0.012833333,-0.002150000,0.006400000,-0.005250000,0.006600000
2014-06-03 21:41:00,-0.000000000,-0.000000000,-0.005766667,0.013166667,-0.001816667,0.006233333,-0.004866667,0.006200000
2014-06-03 21:40:00,-0.000000000,-0.000000000,-0.005766667,0.013150000,-0.001816667,0.006250000,-0.004850000,0.006216667
2014-06-03 21:39:00,-0.000000000,-0.000000000,-0.005383333,0.012950000,-0.002066667,0.006333333,-0.005133333,0.006483333
2014-06-03 21:38:00,-0.000000000,-0.000000000,-0.005183333,0.012800000,-0.002200000,0.006400000,-0.005300000,0.006616667
2014-06-03 21:37:00,-0.000000000,-0.000000000,-0.005166667,0.012783333,-0.002216667,0.006366667,-0.005300000,0.006616667
2014-06-03 21:36:00,-0.000000000,-0.000000000,-0.005183333,0.012750000,-0.002183333,0.006366667,-0.005300000,0.006616667
2014-06-03 21:35:00,-0.000000000,-0.000000000,-0.005150000,0.012750000,-0.002216667,0.006366667,-0.005316667,0.006600000
2014-06-03 21:34:00,-0.000000000,-0.000000000,-0.005100000,0.012750000,-0.002250000,0.006366667,-0.005366667,0.006683333
2014-06-03 21:33:00,-0.000000000,-0.000000000,-0.005083333,0.012766667,-0.002266667,0.006383333,-0.005383333,0.006700000
2014-06-03 21:32:00,-0.000000000,-0.000000000,-0.004766667,0.012800000,-0.002516667,0.006400000,-0.005750000,0.007033333
