refinedUse,' dow',' dType',' Time','predicted Cluster',' Cluster'
0.068217,2,1,12080,cluster11,cluster11
0.069332,2,1,12070,cluster9,cluster11
0.065366,2,1,12060,cluster9,cluster11
0.063717,2,1,12050,cluster9,cluster11
0.05305,2,1,12040,cluster9,cluster11
0.06415,2,1,12030,cluster9,cluster11
0.053401,2,1,12020,cluster9,cluster11
0.068633,2,1,12010,cluster9,cluster11
0.103749,0,0,6190,cluster11,cluster11
0.082601,0,0,6180,cluster11,cluster11
0.105983,0,0,6170,cluster11,cluster11
0.030167,0,0,6160,cluster11,cluster11
0,0,0,6150,cluster11,cluster11
0.097883,0,0,6140,cluster11,cluster11
0.09715,0,0,6130,cluster11,cluster11
0.091067,0,0,6120,cluster11,cluster11
0.111734,0,0,6110,cluster11,cluster11
0.090166,0,0,6100,cluster11,cluster11
0,4,1,20100,cluster11,cluster11
0,4,1,20090,cluster11,cluster11
0,4,1,20080,cluster11,cluster11
0,4,1,20070,cluster11,cluster11
0,4,1,20060,cluster11,cluster11
0,4,1,20050,cluster11,cluster11
0,4,1,20040,cluster11,cluster11
0,4,1,20030,cluster11,cluster11
0,4,1,20020,cluster11,cluster11
0,4,1,20010,cluster11,cluster11
0.193433,3,1,2020,cluster11,cluster11
0.193099,3,1,2010,cluster11,cluster11
0.290703,4,1,1490,cluster11,cluster11
0.216156,4,1,1480,cluster11,cluster11
0.205354,4,1,1470,cluster11,cluster11
0,2,1,11210,cluster11,cluster11
0.257186,4,1,1460,cluster11,cluster11
0,2,1,11200,cluster11,cluster11
0.286173,4,1,1450,cluster11,cluster11
0,2,1,11190,cluster11,cluster11
0.293969,4,1,1440,cluster11,cluster11
0,2,1,11180,cluster11,cluster11
0.322434,4,1,1430,cluster11,cluster11
0,2,1,11170,cluster11,cluster11
0.324767,4,1,1420,cluster11,cluster11
0,2,1,11160,cluster11,cluster11
0,2,1,11150,cluster11,cluster11
0,2,1,11140,cluster11,cluster11
0,2,1,11130,cluster11,cluster11
0.73245,4,1,7100,cluster11,cluster11
0,2,1,11120,cluster11,cluster11
0.741484,4,1,7090,cluster11,cluster11
0.06275,6,0,1100,cluster11,cluster11
0.765767,4,1,7030,cluster11,cluster11
0.052434,6,0,1090,cluster11,cluster11
0.8244,4,1,7020,cluster11,cluster11
0.055767,6,0,1080,cluster11,cluster11
0.082334,6,0,1070,cluster11,cluster11
0.068684,6,0,1060,cluster11,cluster11
0.117317,6,0,1050,cluster11,cluster11
0.1172,6,0,1040,cluster11,cluster11
0.530415,6,0,13080,cluster11,cluster9
0.11955,6,0,1030,cluster11,cluster11
0.539049,6,0,13070,cluster11,cluster9
0,6,0,22100,cluster11,cluster11
0.119433,6,0,1020,cluster11,cluster11
0.530433,6,0,13060,cluster11,cluster9
0,6,0,22090,cluster11,cluster11
0,6,0,1010,cluster11,cluster11
0.43825,6,0,13050,cluster11,cluster9
0,6,0,22080,cluster11,cluster11
0,6,0,22070,cluster11,cluster11
0,5,1,7100,cluster11,cluster11
0,6,0,22060,cluster11,cluster11
0,5,1,7090,cluster11,cluster11
0,6,0,22050,cluster11,cluster11
0,5,1,7080,cluster11,cluster11
0.021867,6,0,22040,cluster11,cluster11
0,5,1,7070,cluster11,cluster11
0.022149,6,0,22030,cluster11,cluster11
0,5,1,7060,cluster11,cluster11
0.018817,6,0,22020,cluster11,cluster11
0,5,1,7050,cluster11,cluster11
0.016867,6,0,22010,cluster11,cluster11
0,5,1,7040,cluster11,cluster11
0,5,1,7030,cluster11,cluster11
0,5,1,7020,cluster11,cluster11
0.225583,4,1,16050,cluster11,cluster17
0,5,1,7010,cluster11,cluster11
0.062733,2,1,12000,cluster9,cluster11
0.067634,2,1,11590,cluster9,cluster11
0.071066,2,1,11580,cluster9,cluster11
0.070433,2,1,11570,cluster9,cluster11
0.050417,2,1,11560,cluster9,cluster11
0.065183,2,1,11550,cluster9,cluster11
0.070216,2,1,11540,cluster9,cluster11
0.054518,2,1,11530,cluster11,cluster11
0.0519,2,1,11520,cluster11,cluster11
0.07915,2,1,11510,cluster11,cluster11
0.163916,0,0,6090,cluster11,cluster11
0.201334,0,0,6080,cluster11,cluster11
0.215084,0,0,6070,cluster11,cluster11
0.206317,0,0,6060,cluster11,cluster11
0.182684,0,0,6050,cluster11,cluster11
0.20505,0,0,6040,cluster11,cluster11
0.178134,0,0,6030,cluster11,cluster11
0.234134,0,0,6020,cluster11,cluster11
0.258999,0,0,6010,cluster11,cluster11
0.381268,0,0,6000,cluster11,cluster11
0.979199,2,1,1560,cluster9,cluster11
0.389849,2,1,1540,cluster11,cluster11
0,4,1,20000,cluster11,cluster11
0,4,1,19590,cluster11,cluster11
0.3236,2,1,1520,cluster11,cluster11
0,4,1,19580,cluster11,cluster11
0.322351,2,1,1510,cluster11,cluster11
0,4,1,19570,cluster11,cluster11
0,4,1,19560,cluster11,cluster11
0,4,1,19550,cluster11,cluster11
0,4,1,19540,cluster11,cluster11
0,4,1,19530,cluster11,cluster11
0,4,1,19520,cluster11,cluster11
0,4,1,19510,cluster11,cluster11
0.185667,3,1,2000,cluster11,cluster11
0.186682,3,1,1590,cluster11,cluster11
0.195733,3,1,1580,cluster11,cluster11
0.181766,3,1,1570,cluster11,cluster11
0,2,1,11110,cluster11,cluster11
0,2,1,11100,cluster11,cluster11
0,2,1,11090,cluster11,cluster11
0,2,1,11080,cluster11,cluster11
0,2,1,11070,cluster11,cluster11
0.007517,5,1,22000,cluster11,cluster11
0.007133,5,1,21590,cluster11,cluster11
0.013083,5,1,21580,cluster11,cluster11
0.035799,5,1,21570,cluster11,cluster11
0,5,1,21540,cluster11,cluster11
0,5,1,21530,cluster11,cluster11
0,5,1,21520,cluster11,cluster11
0.874916,4,1,6550,cluster11,cluster11
0,5,1,21510,cluster11,cluster11
0.816916,4,1,6540,cluster11,cluster11
0,6,0,1000,cluster11,cluster11
0.815767,4,1,6530,cluster11,cluster11
0,6,0,590,cluster11,cluster11
0,6,0,580,cluster11,cluster11
0,6,0,570,cluster11,cluster11
0,6,0,560,cluster11,cluster11
0,6,0,550,cluster11,cluster11
0,6,0,540,cluster11,cluster11
0,6,0,530,cluster11,cluster11
0.024816,6,0,22000,cluster11,cluster11
0,6,0,520,cluster11,cluster11
0.023184,6,0,21590,cluster11,cluster11
0,6,0,510,cluster11,cluster11
0.020117,6,0,21580,cluster11,cluster11
0.012917,6,0,21570,cluster11,cluster11
0,5,1,7000,cluster11,cluster11
0.261334,0,0,5490,cluster11,cluster11
0.015268,6,0,21560,cluster11,cluster11
0,5,1,6590,cluster11,cluster11
0.022201,6,0,21550,cluster11,cluster11
0,5,1,6580,cluster11,cluster11
0.560584,0,0,5480,cluster11,cluster11
0,6,0,21540,cluster11,cluster11
0,5,1,6570,cluster11,cluster11
0.542266,0,0,5470,cluster11,cluster11
0,6,0,21530,cluster11,cluster11
0,5,1,6560,cluster11,cluster11
0.277617,0,0,5460,cluster11,cluster11
0,6,0,21520,cluster11,cluster11
0,5,1,6550,cluster11,cluster11
0,6,0,21510,cluster11,cluster11
0.039334,5,1,6540,cluster11,cluster11
0.04105,5,1,6530,cluster11,cluster11
0.393234,0,0,5430,cluster11,cluster11
0.0553,5,1,6520,cluster11,cluster11
0.617117,0,0,5420,cluster11,cluster11
0.032349,5,1,6510,cluster11,cluster11
0.439301,0,0,5410,cluster11,cluster11
0.056033,2,1,11500,cluster11,cluster11
0.062783,2,1,11490,cluster11,cluster11
0.054534,2,1,11480,cluster11,cluster11
0.044284,2,1,11470,cluster11,cluster11
0.049134,2,1,11460,cluster11,cluster11
1.08783,3,1,2420,cluster11,cluster18
0.050516,2,1,11450,cluster11,cluster11
1.07578,3,1,2410,cluster11,cluster18
0.053635,2,1,11440,cluster11,cluster11
0.004484,2,1,11430,cluster11,cluster11
0,2,1,11420,cluster11,cluster11
0,2,1,11410,cluster11,cluster11
0.42555,0,0,5590,cluster11,cluster11
0.3247,0,0,5580,cluster11,cluster11
0.328966,0,0,5570,cluster11,cluster11
0.247268,0,0,5530,cluster11,cluster11
0.438647,0,0,5520,cluster11,cluster11
0.644063,0,0,5510,cluster11,cluster11
0.686932,0,0,5500,cluster11,cluster11
0.321784,2,1,1490,cluster11,cluster11
0.320433,2,1,1470,cluster11,cluster11
0.313833,2,1,1460,cluster11,cluster11
0,4,1,19500,cluster11,cluster11
0.253734,2,1,1430,cluster11,cluster11
0,4,1,19490,cluster11,cluster11
0,4,1,19480,cluster11,cluster11
0,4,1,19470,cluster11,cluster11
0,4,1,19460,cluster11,cluster11
0,4,1,19450,cluster11,cluster11
0,4,1,19440,cluster11,cluster11
0,4,1,19430,cluster11,cluster11
0,4,1,19420,cluster11,cluster11
0,4,1,19410,cluster11,cluster11
0.177667,3,1,1500,cluster11,cluster11
0.104549,3,1,1440,cluster11,cluster11
0.113267,3,1,1430,cluster16,cluster11
0,5,1,21500,cluster11,cluster11
0,5,1,21490,cluster11,cluster11
0,5,1,21480,cluster11,cluster11
0,5,1,21470,cluster11,cluster11
0,5,1,21460,cluster11,cluster11
0,5,1,21450,cluster11,cluster11
0.829,4,1,6480,cluster11,cluster11
0,5,1,21440,cluster11,cluster11
0.862566,4,1,6470,cluster11,cluster11
0,5,1,21430,cluster11,cluster11
0,5,1,21420,cluster11,cluster11
0,5,1,21410,cluster11,cluster11
0,6,0,500,cluster11,cluster11
0,6,0,490,cluster11,cluster11
0,6,0,480,cluster11,cluster11
0,6,0,470,cluster11,cluster11
0,6,0,460,cluster11,cluster11
0,6,0,450,cluster11,cluster11
0.19412,6,0,440,cluster11,cluster15
0.203736,6,0,430,cluster11,cluster15
0,6,0,21500,cluster11,cluster11
0.197485,6,0,420,cluster11,cluster15
0,6,0,21490,cluster11,cluster11
0,6,0,21480,cluster11,cluster11
0,6,0,21470,cluster11,cluster11
0.053449,5,1,6500,cluster11,cluster11
0,6,0,21460,cluster11,cluster11
0.060816,5,1,6490,cluster11,cluster11
0,6,0,21450,cluster11,cluster11
0.0482,5,1,6480,cluster11,cluster11
0,6,0,21440,cluster11,cluster11
0.0511,5,1,6470,cluster11,cluster11
0.350117,0,0,5370,cluster11,cluster11
0,6,0,21430,cluster11,cluster11
0.049249,5,1,6460,cluster11,cluster11
0.4501,0,0,5360,cluster11,cluster11
0,6,0,21420,cluster11,cluster11
0.027166,5,1,6450,cluster11,cluster11
0.450601,0,0,5350,cluster11,cluster11
0,6,0,21410,cluster11,cluster11
0.049449,5,1,6440,cluster11,cluster11
0.066766,5,1,6430,cluster11,cluster11
0.046851,5,1,6420,cluster11,cluster11
0.034451,5,1,6410,cluster11,cluster11
1.05458,3,1,2360,cluster11,cluster18
0.936583,3,1,2350,cluster11,cluster18
0.816082,3,1,2340,cluster11,cluster18
1.01448,3,1,2330,cluster11,cluster18
0.9616,3,1,2320,cluster11,cluster18
0.930316,3,1,2310,cluster11,cluster18
0.574337,0,0,5490,cluster11,cluster11
0.425866,0,0,5480,cluster11,cluster11
0.293536,0,0,5470,cluster11,cluster11
0.264016,2,1,1380,cluster11,cluster11
0.404099,2,1,1360,cluster11,cluster11
0.26535,2,1,1340,cluster11,cluster11
0,4,1,19400,cluster11,cluster11
0,4,1,19390,cluster11,cluster11
0,4,1,19380,cluster11,cluster11
0.412083,2,1,1310,cluster11,cluster11
0,4,1,19370,cluster11,cluster11
0,4,1,19360,cluster11,cluster11
0,4,1,19350,cluster11,cluster11
0,4,1,19340,cluster11,cluster11
0,4,1,19330,cluster11,cluster11
0,4,1,19320,cluster11,cluster11
0,4,1,19310,cluster11,cluster11
0.119817,3,1,1390,cluster16,cluster11
0.115851,3,1,1380,cluster16,cluster11
0.12745,3,1,1360,cluster16,cluster11
0.134033,3,1,1330,cluster16,cluster11
0,5,1,21400,cluster11,cluster11
0,5,1,21390,cluster11,cluster11
0,5,1,21380,cluster11,cluster11
0,5,1,21370,cluster11,cluster11
0,5,1,21360,cluster11,cluster11
0,5,1,21350,cluster11,cluster11
0.681717,4,1,6380,cluster11,cluster11
0,5,1,21340,cluster11,cluster11
0.685817,4,1,6370,cluster11,cluster11
0,5,1,21330,cluster11,cluster11
0,5,1,21320,cluster11,cluster11
0,5,1,21310,cluster11,cluster11
0,6,0,21400,cluster11,cluster11
0,6,0,21390,cluster11,cluster11
0,6,0,21380,cluster11,cluster11
0.092467,6,0,12340,cluster11,cluster17
0,6,0,21370,cluster11,cluster11
0,6,0,21360,cluster11,cluster11
0.210883,0,0,5290,cluster11,cluster11
0,6,0,21350,cluster11,cluster11
0.458217,0,0,5280,cluster11,cluster11
0,6,0,21340,cluster11,cluster11
0.337833,0,0,5270,cluster11,cluster11
0,6,0,21330,cluster11,cluster11
0,6,0,21320,cluster11,cluster11
0,6,0,21310,cluster11,cluster11
0.256433,0,0,5240,cluster11,cluster11
0.457617,0,0,5230,cluster11,cluster11
0.892133,3,1,2300,cluster11,cluster18
0.877933,3,1,2290,cluster11,cluster18
0.924717,3,1,2280,cluster11,cluster18
0.850117,3,1,2270,cluster11,cluster18
0.842099,3,1,2260,cluster11,cluster18
0.841467,3,1,2250,cluster11,cluster18
0.852282,3,1,2240,cluster11,cluster18
0.856917,3,1,2230,cluster11,cluster18
0.958717,3,1,2220,cluster11,cluster18
1.09478,3,1,2210,cluster11,cluster18
0.200254,0,0,5370,cluster11,cluster11
0.839204,0,0,5340,cluster11,cluster11
0.488084,0,0,5330,cluster11,cluster11
0,4,1,19300,cluster11,cluster11
0,4,1,19290,cluster11,cluster11
0,4,1,19280,cluster11,cluster11
0,4,1,19270,cluster11,cluster11
0,4,1,19260,cluster11,cluster11
0,4,1,19250,cluster11,cluster11
0,4,1,19240,cluster11,cluster11
0,4,1,19230,cluster11,cluster11
0,4,1,19220,cluster11,cluster11
0,4,1,19210,cluster11,cluster11
0.123866,3,1,1230,cluster16,cluster11
0,5,1,21300,cluster11,cluster11
0,5,1,21290,cluster11,cluster11
0,5,1,21280,cluster11,cluster11
0,5,1,21270,cluster11,cluster11
0,5,1,21260,cluster11,cluster11
0.688083,4,1,6290,cluster11,cluster11
0,5,1,21250,cluster11,cluster11
0.687716,4,1,6280,cluster11,cluster11
0,5,1,21240,cluster11,cluster11
0.004666,5,1,21230,cluster11,cluster11
0,5,1,21220,cluster11,cluster11
0,5,1,21210,cluster11,cluster11
0.119983,6,0,12280,cluster11,cluster17
0,6,0,21300,cluster11,cluster11
0,6,0,21290,cluster11,cluster11
0.041434,6,0,21280,cluster11,cluster11
0.041466,6,0,21270,cluster11,cluster11
0.04185,6,0,21260,cluster11,cluster11
0.040983,6,0,21250,cluster11,cluster11
0,6,0,21240,cluster11,cluster11
0,6,0,21230,cluster11,cluster11
0,6,0,21220,cluster11,cluster11
0,6,0,21210,cluster11,cluster11
0.417816,2,1,1190,cluster11,cluster11
0.374184,2,1,1170,cluster11,cluster11
0.400617,2,1,1150,cluster11,cluster11
0.327082,2,1,1140,cluster11,cluster11
0,4,1,19200,cluster11,cluster11
0,4,1,19190,cluster11,cluster11
0,4,1,19180,cluster11,cluster11
0.348217,2,1,1110,cluster3,cluster11
0,4,1,19170,cluster11,cluster11
0,4,1,19160,cluster11,cluster11
0,4,1,19150,cluster11,cluster11
0,4,1,19140,cluster11,cluster11
0,4,1,19130,cluster11,cluster11
0,4,1,19120,cluster11,cluster11
0,4,1,19110,cluster11,cluster11
0,5,1,21200,cluster11,cluster11
0,5,1,21190,cluster11,cluster11
0,5,1,21180,cluster11,cluster11
0,5,1,21170,cluster11,cluster11
0.709599,4,1,6200,cluster11,cluster11
0,5,1,21160,cluster11,cluster11
0.732884,4,1,6190,cluster11,cluster11
0,5,1,21150,cluster11,cluster11
0,5,1,21140,cluster11,cluster11
0,5,1,21130,cluster11,cluster11
0,5,1,21120,cluster11,cluster11
0,5,1,21110,cluster11,cluster11
0.8397,4,1,6130,cluster11,cluster18
0.698017,4,1,6120,cluster11,cluster11
0.694549,4,1,6110,cluster11,cluster11
0.078033,2,1,1100,cluster3,cluster11
0.1779,2,1,1090,cluster3,cluster11
0.357483,2,1,1080,cluster3,cluster11
0.234067,2,1,1070,cluster3,cluster11
0.436533,2,1,1060,cluster3,cluster11
0.227567,2,1,1050,cluster3,cluster11
0.846683,2,1,1040,cluster3,cluster11
0,4,1,19100,cluster11,cluster11
1.1075,2,1,1030,cluster3,cluster11
0,4,1,19090,cluster11,cluster11
0,4,1,19080,cluster11,cluster11
0,4,1,19070,cluster11,cluster11
0,4,1,19060,cluster11,cluster11
0,4,1,19050,cluster11,cluster11
0,4,1,19040,cluster11,cluster11
0,4,1,19030,cluster11,cluster11
0,4,1,19020,cluster11,cluster11
0,4,1,19010,cluster11,cluster11
0,5,1,21100,cluster11,cluster11
0,5,1,21090,cluster11,cluster11
0,5,1,21080,cluster11,cluster11
0,5,1,21070,cluster11,cluster11
0,5,1,21060,cluster11,cluster11
0,5,1,21050,cluster11,cluster11
0,5,1,21040,cluster11,cluster11
0,5,1,21030,cluster11,cluster11
0.850766,4,1,6060,cluster11,cluster18
0,5,1,21020,cluster11,cluster11
0.720799,4,1,6050,cluster11,cluster11
0,5,1,21010,cluster11,cluster11
0.732017,4,1,6040,cluster11,cluster11
0,5,1,21000,cluster11,cluster11
0,5,1,20590,cluster11,cluster11
0,5,1,20580,cluster11,cluster11
0,5,1,20570,cluster11,cluster11
0,5,1,20560,cluster11,cluster11
0.9789,4,1,5590,cluster18,cluster11
0,5,1,20550,cluster11,cluster11
0.984399,4,1,5580,cluster18,cluster11
0,5,1,20540,cluster11,cluster11
0,5,1,20530,cluster11,cluster11
1.87107,4,1,5560,cluster11,cluster18
0,5,1,20520,cluster11,cluster11
1.8134,4,1,5550,cluster11,cluster18
0,5,1,20510,cluster11,cluster11
0.864767,4,1,5520,cluster11,cluster11
0.878332,4,1,5510,cluster11,cluster11
