@relation 'total.2-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R24-weka.filters.unsupervised.attribute.Remove-R27_clustered-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R3,5-27'

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22}

@data
0,134700,0.542533,cluster2
0,134600,0.549,cluster2
0,134500,0.548533,cluster2
0,134400,0.5467,cluster2
0,134300,0.55285,cluster2
0,134200,0.5441,cluster2
0,134100,0.5407,cluster2
0,134000,0.547083,cluster2
0,133900,0.542733,cluster2
0,133800,0.54465,cluster2
0,133700,0.543567,cluster2
0,133600,0.553267,cluster2
0,133500,0.551167,cluster2
0,133400,0.553517,cluster2
0,133300,0.55565,cluster2
0,133200,0.554,cluster2
0,133100,0.554867,cluster2
0,133000,0.553717,cluster2
0,132900,0.558233,cluster2
0,132800,0.551433,cluster2
0,132700,0.542633,cluster2
0,132600,0.53895,cluster2
0,132500,0.53835,cluster2
0,132400,0.539117,cluster2
0,132300,0.538183,cluster2
0,132200,0.979467,cluster2
0,132100,0.966167,cluster2
0,132000,0.9469,cluster2
0,131900,0.955617,cluster2
0,131800,0.963283,cluster2
0,131700,0.955417,cluster2
0,131600,0.957867,cluster2
0,131500,0.952633,cluster2
0,131400,0.973283,cluster2
0,131300,0.976417,cluster2
0,131200,0.861467,cluster2
0,131100,0.853783,cluster2
0,131000,0.840033,cluster2
0,130900,0.843883,cluster2
0,130800,0.8399,cluster2
0,130700,0.852917,cluster2
0,130600,0.859467,cluster2
0,130500,0.875967,cluster2
0,130400,0.875817,cluster2
0,130300,0.911517,cluster2
0,130200,0.9835,cluster2
0,130100,0.648767,cluster2
0,130000,0.340467,cluster2
0,125900,0.3744,cluster2
0,125800,0.4643,cluster2
0,125700,0.46315,cluster2
0,125600,0.465183,cluster2
0,125500,0.4622,cluster2
0,125400,0.462367,cluster2
0,125300,0.4648,cluster2
0,125200,0.4751,cluster2
0,125100,0.573217,cluster2
0,125000,0.565867,cluster2
0,124900,0.906217,cluster2
0,124800,1.00352,cluster2
0,124700,0.998833,cluster2
0,124600,0.986683,cluster2
0,124500,1.00713,cluster2
0,124400,1.00508,cluster2
0,124300,1.0292,cluster2
0,124200,0.668083,cluster2
0,124100,0.60075,cluster2
0,124000,0.590583,cluster2
0,123900,0.66,cluster2
0,123800,0.593133,cluster2
0,123700,0.71645,cluster2
0,123600,0.8371,cluster2
0,123500,0.84265,cluster2
0,123400,0.846967,cluster2
0,123300,0.8543,cluster2
0,123200,0.861217,cluster2
0,123100,0.914383,cluster2
0,123000,0.69545,cluster2
0,122900,0.690483,cluster2
0,122800,0.689433,cluster2
0,122700,0.68085,cluster2
0,122600,0.682717,cluster2
0,122500,0.6751,cluster2
0,122400,0.670767,cluster2
0,122300,0.706,cluster2
0,122200,0.6727,cluster2
0,122100,0.8802,cluster2
0,122000,1.19135,cluster2
0,121900,1.19338,cluster2
0,121800,1.20367,cluster2
0,121700,1.27008,cluster2
0,121600,1.74088,cluster2
0,121500,1.66065,cluster2
0,121400,1.73795,cluster2
0,121300,1.44348,cluster2
0,121200,1.81223,cluster2
0,121100,1.66805,cluster2
0,121000,1.58778,cluster2
0,120900,1.9027,cluster2
0,120800,1.81413,cluster2
0,120700,1.95825,cluster2
0,120600,2.12137,cluster2
0,120500,2.14108,cluster2
0,120400,2.13843,cluster2
0,120300,2.14467,cluster2
0,120200,2.18003,cluster2
0,120100,2.21377,cluster2
0,120000,2.18663,cluster2
0,115900,1.42687,cluster2
0,115800,1.33818,cluster2
0,115700,1.32577,cluster2
0,115600,1.34115,cluster2
0,115500,1.2465,cluster2
0,115400,1.11178,cluster2
0,115300,1.12572,cluster2
0,115200,1.14025,cluster2
0,115100,1.1034,cluster2
0,115000,1.2028,cluster2
0,114900,2.48688,cluster2
0,114800,2.47108,cluster2
0,114700,2.19738,cluster2
0,114600,2.14352,cluster2
0,114500,2.05025,cluster2
0,114400,0.881717,cluster2
0,114300,0.667,cluster2
0,114200,0.482017,cluster2
0,114100,0.478967,cluster2
0,114000,0.481333,cluster2
0,113900,0.483717,cluster2
0,113800,0.493233,cluster2
0,113700,0.371833,cluster2
0,113600,0.372183,cluster2
0,113500,0.37105,cluster2
0,113400,0.369167,cluster2
0,113300,0.369067,cluster2
0,113200,0.374467,cluster2
0,113100,0.371233,cluster2
0,113000,0.371917,cluster2
0,112900,0.3678,cluster2
0,112800,0.3677,cluster2
0,112700,0.369,cluster2
0,112600,0.368733,cluster2
0,112500,0.361617,cluster2
0,112400,0.35795,cluster2
0,112300,0.383317,cluster2
0,112200,0.4492,cluster2
0,112100,0.449183,cluster2
0,112000,0.466233,cluster2
0,111900,0.963133,cluster2
0,111800,0.984133,cluster2
0,111700,0.98415,cluster2
0,111600,0.982733,cluster2
0,111500,0.990683,cluster2
0,111400,0.994483,cluster2
0,111300,0.99225,cluster2
0,111200,0.99305,cluster2
0,111100,1.29645,cluster2
0,111000,1.39703,cluster2
0,110900,1.35353,cluster2
0,110800,1.33952,cluster2
0,110700,1.87827,cluster2
0,110600,2.0006,cluster2
0,110500,1.98938,cluster2
0,110400,1.97762,cluster2
0,110300,1.78118,cluster2
0,110200,1.72392,cluster2
0,110100,1.75763,cluster2
0,110000,1.7342,cluster2
0,105900,1.88515,cluster2
0,105800,1.24853,cluster2
0,105700,1.13363,cluster2
0,105600,1.1373,cluster2
0,105500,1.10717,cluster2
0,105400,1.2796,cluster2
0,105300,1.1844,cluster2
0,105200,1.16332,cluster2
0,105100,1.15733,cluster2
0,105000,1.15893,cluster2
0,104900,1.15768,cluster2
0,104800,1.15842,cluster2
0,104700,1.22487,cluster2
0,104600,1.22615,cluster2
0,104500,1.19425,cluster2
0,104400,1.17828,cluster2
0,104300,1.1196,cluster2
0,104200,1.12287,cluster2
0,104100,1.2364,cluster2
0,104000,1.3369,cluster2
0,103900,1.29538,cluster2
0,103800,2.00943,cluster3
0,103700,2.81812,cluster3
0,103600,2.82067,cluster3
0,103500,2.81448,cluster3
0,103400,4.27253,cluster11
0,103300,3.5789,cluster7
0,103200,2.83792,cluster3
0,103100,2.7241,cluster3
0,103000,2.71093,cluster3
0,102900,3.48547,cluster7
0,102800,4.23862,cluster11
0,102700,2.71965,cluster3
0,102600,2.71287,cluster3
