@relation mrgD3train-weka.filters.unsupervised.attribute.Remove-R2

@attribute refinedUse numeric
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster3,cluster4,cluster5,cluster6,cluster7,cluster9,cluster11,cluster12,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
0.611237,1,12070,cluster9
0.611237,1,12070,cluster9
2.02865,1,3280,cluster18
2.02865,1,3280,cluster18
0.6732,0,390,cluster7
0.6732,0,390,cluster7
1.8487,0,16560,cluster17
0.506884,1,4130,cluster3
0.005383,1,3540,cluster11
0.464867,0,430,cluster7
1.08837,1,260,cluster17
0.655467,0,190,cluster7
1.82297,1,13580,cluster19
2.15788,1,10040,cluster4
0.846649,0,16580,cluster17
1.08837,1,260,cluster17
0.655467,0,190,cluster7
0.846649,0,16580,cluster17
0.6059,0,480,cluster7
2.15528,0,16550,cluster17
0.166334,0,18390,cluster17
0.336536,0,9290,cluster15
1.98857,1,12550,cluster5
0.37005,0,16410,cluster17
1.98493,1,3330,cluster18
2.15788,1,10040,cluster4
2.59702,1,3540,cluster18
0.133134,1,3370,cluster16
2.59702,1,3540,cluster18
1.5704,1,3440,cluster12
1.74845,1,14370,cluster19
0.49007,0,8440,cluster7
1.69868,1,12530,cluster5
0,1,17000,cluster6
0.95755,1,1040,cluster3
0,1,17000,cluster6
1.58688,0,8000,cluster9
2.10163,1,7570,cluster4
2.42915,1,13140,cluster19
2.15228,1,4360,cluster19
2.58533,1,14280,cluster5
0.271223,0,10200,cluster15
1.12917,1,3410,cluster12
2.6412,1,3530,cluster12
0.316017,1,23150,cluster3
1.12917,1,3410,cluster12
2.8694,1,13070,cluster5
0.116349,1,3350,cluster16
1.60962,1,13110,cluster5
0.100999,0,5230,cluster11
0.050123,1,23320,cluster3
2.89372,0,8380,cluster5
0.975317,0,23340,cluster6
0.100999,0,5230,cluster11
0.223717,1,3490,cluster11
2.89372,0,8380,cluster5
0.975317,0,23340,cluster6
2.8694,1,13070,cluster5
1.82807,1,4400,cluster19
0.69,0,350,cluster7
1.7967,1,13460,cluster19
0.69,0,350,cluster7
0.116349,1,3350,cluster16
0.502917,0,410,cluster7
1.82807,1,4400,cluster19
2.8912,0,8400,cluster5
2.8912,0,8400,cluster5
1.7821,0,10130,cluster6
1.74047,1,9580,cluster4
1.32763,1,280,cluster17
0.297767,0,18170,cluster17
0.506549,1,12440,cluster9
0.102067,1,380,cluster16
0.506549,1,12440,cluster9
1.74048,1,13130,cluster5
0.123699,1,3380,cluster16
0,1,22560,cluster11
3.12483,1,12410,cluster5
1.87387,1,13240,cluster19
1.67572,1,7200,cluster19
1.67572,1,7200,cluster19
1.74048,1,13130,cluster5
1.80682,1,3360,cluster12
0,0,21420,cluster11
2.0302,1,14150,cluster19
2.0302,1,14150,cluster19
1.85273,1,13580,cluster19
1.6284,1,8190,cluster4
1.81013,1,13470,cluster19
2.18322,1,4250,cluster5
1.6284,1,8190,cluster4
0.102067,1,380,cluster16
0.102067,1,380,cluster16
1.18938,1,3390,cluster12
0.879583,0,1090,cluster7
1.99305,1,4310,cluster19
0.879583,0,1090,cluster7
0.602413,1,12030,cluster9
0.992484,1,2570,cluster18
0.128217,1,3360,cluster16
0.464867,0,430,cluster7
0.331453,1,11460,cluster15
0.317201,0,9340,cluster15
1.5337,1,14070,cluster19
2.48383,1,510,cluster3
1.8487,0,16560,cluster17
0.317201,0,9340,cluster15
1.59175,0,7590,cluster9
0,1,4010,cluster11
1.59175,0,7590,cluster9
0.992484,1,2570,cluster18
2.583,1,350,cluster17
1.13128,1,3400,cluster12
3.10703,1,13220,cluster5
0.517634,1,12460,cluster9
1.86348,0,8440,cluster5
2.62992,1,14290,cluster5
1.67402,1,9500,cluster4
0.6732,0,390,cluster7
0.6732,0,390,cluster7
0.3085,0,18200,cluster17
1.79958,1,13550,cluster19
1.60687,1,10070,cluster4
0.270814,0,9130,cluster15
1.69868,1,12530,cluster5
1.63403,1,8200,cluster4
1.3652,1,14420,cluster19
1.3652,1,14420,cluster19
1.72482,1,8580,cluster4
2.0802,1,3320,cluster18
1.82297,1,13580,cluster19
0.852933,0,23380,cluster15
0.852933,0,23380,cluster15
1.58682,1,14270,cluster19
1.47315,1,12580,cluster5
0.49007,0,8440,cluster7
0.123283,1,3340,cluster16
1.72482,1,8580,cluster4
0.133134,1,3370,cluster16
0.964466,1,12290,cluster6
1.98493,1,3330,cluster18
2.66963,1,3470,cluster12
1.96818,1,3300,cluster12
2.01262,0,7540,cluster9
0.95755,1,1040,cluster3
2.01262,0,7540,cluster9
0,1,19370,cluster11
0.482468,1,4200,cluster3
3.02752,0,8310,cluster5
0.133134,1,3370,cluster16
0.482468,1,4200,cluster3
2.04313,1,7370,cluster4
0.133134,1,3370,cluster16
1.2411,1,400,cluster3
1.2411,1,400,cluster3
1.45292,1,6520,cluster5
1.23842,1,310,cluster17
3.86497,1,12460,cluster5
1.69277,1,9460,cluster4
1.50145,1,8410,cluster18
2.8694,1,13070,cluster5
0.428301,1,12590,cluster6
0.597851,0,370,cluster7
2.6527,1,3480,cluster12
0,1,19060,cluster11
2.01685,1,8260,cluster4
0.535333,0,23480,cluster6
1.07883,1,540,cluster3
2.64965,1,3490,cluster12
0.535333,0,23480,cluster6
0.967817,1,7100,cluster19
2.64965,1,3490,cluster12
1.40745,1,3150,cluster18
1.11838,1,3370,cluster12
0.219817,0,8240,cluster6
0,0,9140,cluster15
2.89372,0,8380,cluster5
1.60605,1,8330,cluster4
2.25993,1,4300,cluster19
0,0,9140,cluster15
0.69,0,350,cluster7
2.89372,0,8380,cluster5
2.16165,1,6270,cluster19
0.177874,1,23210,cluster3
0.737533,0,520,cluster7
0,0,14460,cluster11
0.737533,0,520,cluster7
2.74917,1,3460,cluster12
2.8912,0,8400,cluster5
0.572101,0,90,cluster15
2.8912,0,8400,cluster5
0.572101,0,90,cluster15
0.400584,1,12490,cluster9
0.535684,1,4140,cluster3
2.00715,1,3270,cluster18
0.400584,1,12490,cluster9
0.480299,1,4220,cluster9
0.123283,1,3340,cluster16
1.03527,1,3480,cluster9
1.12917,1,3410,cluster12
1.11678,1,4120,cluster9
1.03527,1,3480,cluster9
1.12917,1,3410,cluster12
2.02865,1,3280,cluster18
1.6146,1,13400,cluster5
2.62658,1,12470,cluster5
0.123699,1,3380,cluster16
0.123699,1,3380,cluster16
2.06857,1,7380,cluster4
0.5427,1,17100,cluster17
0.525767,1,12480,cluster9
0.5427,1,17100,cluster17
0.525767,1,12480,cluster9
0.114433,1,9590,cluster11
1.71603,1,13150,cluster5
0.480299,1,4220,cluster9
0.43255,1,11570,cluster16
1.79062,1,3510,cluster9
1.97398,1,13540,cluster19
0.690867,0,18130,cluster17
2.62177,1,3500,cluster12
1.79062,1,3510,cluster9
2.62177,1,3500,cluster12
0,1,8260,cluster11
0,1,8260,cluster11
0.03715,0,17400,cluster6
1.90617,1,3340,cluster12
2.67193,1,14100,cluster6
1.90617,1,3340,cluster12
1.74757,1,3240,cluster18
1.86805,1,10570,cluster6
0.056724,0,9040,cluster15
2.6527,1,3480,cluster12
0.056724,0,9040,cluster15
1.3451,1,460,cluster3
2.48383,1,510,cluster3
0.566817,0,540,cluster7
2.48383,1,510,cluster3
0.690733,0,210,cluster7
2.48383,1,510,cluster3
1.29632,1,3240,cluster18
1.88932,1,9560,cluster4
0.113917,1,16540,cluster6
1.88932,1,9560,cluster4
1.31142,1,6360,cluster9
2.42915,1,13140,cluster19
0.113917,1,16540,cluster6
1.31142,1,6360,cluster9
0.176367,0,18370,cluster17
2.10163,1,7570,cluster4
1.73568,1,13290,cluster5
0.176367,0,18370,cluster17
1.73568,1,13290,cluster5
0.497637,0,8490,cluster7
1.98857,1,12550,cluster5
0.43255,1,11570,cluster16
0.97595,0,7440,cluster9
0.164017,0,18350,cluster17
1.74757,1,3240,cluster18
0.270814,0,9130,cluster15
0.166334,0,18390,cluster17
0.482468,1,4200,cluster3
0.270814,0,9130,cluster15
0.270814,0,9130,cluster15
0.261553,0,9260,cluster15
1.65072,0,8180,cluster9
0.261553,0,9260,cluster15
1.8654,1,14160,cluster19
2.42915,1,13140,cluster19
1.63602,1,12430,cluster5
1.8654,1,14160,cluster19
0.486883,0,340,cluster7
2.6412,1,3530,cluster12
1.94475,1,13570,cluster19
0,1,19140,cluster11
0,1,19140,cluster11
2.09318,1,7410,cluster4
0.09185,0,3150,cluster11
2.09318,1,7410,cluster4
1.80665,1,3310,cluster12
0.346913,1,11490,cluster15
0.182591,1,23220,cluster3
1.59542,1,3230,cluster18
0.496523,0,8460,cluster7
1.59542,1,3230,cluster18
0.496523,0,8460,cluster7
2.69373,0,8250,cluster5
1.2596,1,300,cluster17
2.69373,0,8250,cluster5
0.128217,1,3360,cluster16
1.91586,1,3330,cluster12
0.86925,1,4140,cluster9
1.38752,1,440,cluster9
1.2411,1,400,cluster3
0.102067,1,380,cluster16
1.99647,0,8330,cluster9
0.86925,1,4140,cluster9
1.2411,1,400,cluster3
0.102067,1,380,cluster16
1.99647,0,8330,cluster9
0.471267,1,12410,cluster9
1.98857,1,12550,cluster5
1.64017,1,14000,cluster6
1.64017,1,14000,cluster6
0.219817,0,8240,cluster6
1.81825,1,9390,cluster4
0.646867,0,23330,cluster15
0.646867,0,23330,cluster15
0.786116,1,23500,cluster6
1.7291,1,14360,cluster19
0,1,3270,cluster11
0.717983,0,320,cluster7
0.620466,1,4170,cluster9
2.03822,1,12480,cluster5
1.31142,1,6360,cluster9
1.31142,1,6360,cluster9
0,0,2480,cluster11
1.48942,1,4260,cluster18
1.48942,1,4260,cluster18
0.491134,1,4220,cluster3
0.019836,0,10100,cluster15
0.5922,0,460,cluster7
0.116349,1,3350,cluster16
2.13702,1,6280,cluster19
0.116349,1,3350,cluster16
0.702683,0,570,cluster7
0.442017,1,15510,cluster3
0.553483,0,420,cluster7
1.86765,1,3290,cluster12
2.02865,1,3280,cluster18
1.18938,1,3390,cluster12
1.86765,1,3290,cluster12
0.128802,1,19080,cluster11
2.13702,1,6280,cluster19
0.572101,0,90,cluster15
0,0,9200,cluster15
0.751984,0,310,cluster7
1.83183,1,7540,cluster4
0.89251,1,23280,cluster3
0,1,18230,cluster6
1.09745,1,3590,cluster18
0.116349,1,3350,cluster16
0,1,3340,cluster11
0,1,21180,cluster11
2.67193,1,14100,cluster6
0.014533,1,5370,cluster11
0.539416,0,490,cluster7
0.116349,1,3350,cluster16
0.014533,1,5370,cluster11
0.368817,1,17400,cluster6
1.77044,1,250,cluster6
0.116817,1,3390,cluster11
0.35732,1,11480,cluster15
0.116817,1,3390,cluster11
0.35732,1,11480,cluster15
0.102067,1,380,cluster16
0.128217,1,3360,cluster16
0,0,9090,cluster15
0.128217,1,3360,cluster16
0.507799,1,17200,cluster17
1.90617,1,3340,cluster12
0.4828,0,8540,cluster7
1.12917,1,3410,cluster12
0.054434,0,18260,cluster17
1.76735,1,7530,cluster4
3.2878,1,13230,cluster5
0.008507,1,23360,cluster3
0.102067,1,380,cluster16
1.78753,1,3450,cluster12
0.497637,0,8490,cluster7
1.23847,0,18270,cluster17
0.879583,0,1090,cluster7
2.42915,1,13140,cluster19
0.658766,0,170,cluster7
1.23847,0,18270,cluster17
0.879583,0,1090,cluster7
2.19447,0,8360,cluster6
0.102067,1,380,cluster16
0.646867,0,23330,cluster15
0.133134,1,3370,cluster16
0.133134,1,3370,cluster16
0.543884,1,12320,cluster9
0.543884,1,12320,cluster9
0,1,21210,cluster11
1.5009,1,4210,cluster18
1.6146,1,13400,cluster5
0.441766,0,16450,cluster17
0.711916,0,17210,cluster6
0.711916,0,17210,cluster6
0.711916,0,17210,cluster6
2.01363,1,14310,cluster19
0.486883,0,340,cluster7
0.501366,1,12470,cluster9
0.485518,1,12430,cluster9
0.501366,1,12470,cluster9
2.1756,0,8200,cluster9
0.261553,0,9260,cluster15
0.035217,1,8240,cluster11
2.74917,1,3460,cluster12
2.74917,1,3460,cluster12
0.89251,1,23280,cluster3
0,1,21220,cluster11
0,1,21220,cluster11
1.63247,1,10060,cluster4
1.6015,1,7170,cluster19
1.63247,1,10060,cluster4
0.133134,1,3370,cluster16
2.13702,1,6280,cluster19
0.187463,1,11520,cluster15
0.187463,1,11520,cluster15
0.116349,1,3350,cluster16
0.166266,1,9450,cluster11
1.8395,1,8480,cluster4
0.166266,1,9450,cluster11
2.00715,1,3270,cluster18
1.80682,1,3360,cluster12
2.00715,1,3270,cluster18
0.652299,0,1020,cluster7
1.80682,1,3360,cluster12
0.534449,1,12380,cluster9
1.86765,1,3290,cluster12
1.71603,1,13150,cluster5
0.49007,0,8440,cluster7
1.82205,1,7070,cluster19
1.7869,0,10490,cluster6
1.91586,1,3330,cluster12
1.7869,0,10490,cluster6
0.036417,0,330,cluster11
0.43255,1,11570,cluster16
0.036417,0,330,cluster11
0.736368,1,4340,cluster6
1.67572,1,7200,cluster19
0.8174,0,16570,cluster17
1.67572,1,7200,cluster19
0.8174,0,16570,cluster17
0.736368,1,4340,cluster6
1.81825,1,9390,cluster4
0.75825,0,4510,cluster18
0.116349,1,3350,cluster16
1.75418,1,10020,cluster4
0.786116,1,23500,cluster6
0.786116,1,23500,cluster6
0.123283,1,3340,cluster16
2.531,0,8210,cluster5
0.369017,0,16440,cluster17
0,0,9090,cluster15
0.369017,0,16440,cluster17
0.102067,1,380,cluster16
1.73577,1,8590,cluster4
2.74917,1,3460,cluster12
1.11838,1,3370,cluster12
1.36993,1,310,cluster6
0.534449,1,12380,cluster9
1.5704,1,3440,cluster12
0.971017,1,4080,cluster3
0.35732,1,11480,cluster15
1.51957,1,4270,cluster18
1.96133,0,7520,cluster9
0.491134,1,4220,cluster3
0.395568,1,23500,cluster9
0.395568,1,23500,cluster9
0.2539,1,12520,cluster6
0.122449,1,3240,cluster11
0.313915,1,4160,cluster11
0.116349,1,3350,cluster16
1.90617,1,3340,cluster12
1.90617,1,3340,cluster12
0.500386,1,11540,cluster9
3.14742,1,1200,cluster18
0.193266,0,23300,cluster3
1.35172,1,330,cluster17
0.181267,0,18220,cluster17
0.158883,0,18190,cluster17
1.70982,1,7410,cluster6
2.03425,1,4260,cluster19
2.03425,1,4260,cluster19
2.35227,1,4210,cluster19
0.019836,0,10100,cluster15
2.62658,1,12470,cluster5
2.64752,1,14370,cluster5
0.805646,1,3470,cluster9
0.466134,1,12360,cluster9
0.735451,1,3460,cluster9
0.466134,1,12360,cluster9
1.93233,1,9550,cluster4
1.19397,1,320,cluster17
1.23725,1,530,cluster3
1.44577,1,4000,cluster18
1.62932,1,7480,cluster4
0.054649,0,17300,cluster6
1.5704,1,3440,cluster12
0.054649,0,17300,cluster6
1.77044,1,250,cluster6
0.371666,1,16030,cluster3
0.058963,0,10120,cluster15
2.3481,1,7150,cluster19
0.164017,0,18350,cluster17
0.534334,0,510,cluster7
0.477533,1,4210,cluster3
1.80682,1,3360,cluster12
0.164017,0,18350,cluster17
0.060683,1,4250,cluster11
1.14206,1,170,cluster3
0.060683,1,4250,cluster11
0.030284,1,16490,cluster6
0.525104,0,8520,cluster7
1.96608,1,4320,cluster19
0.030284,1,16490,cluster6
1.91586,1,3330,cluster12
0.116349,1,3350,cluster16
1.2596,1,300,cluster17
0.75825,0,4510,cluster18
1.62818,0,10100,cluster6
0.75825,0,4510,cluster18
2.18322,1,4250,cluster5
0,0,18290,cluster11
0,0,18290,cluster11
0.321771,0,9330,cluster15
0.133134,1,3370,cluster16
2.18322,1,4250,cluster5
0.620466,1,4170,cluster9
0.047201,0,17250,cluster6
0.047201,0,17250,cluster6
0,1,18120,cluster6
0.123699,1,3380,cluster16
0.486883,0,340,cluster7
1.05915,1,4430,cluster9
2.59702,1,3540,cluster18
1.1684,1,7050,cluster19
1.646,1,12440,cluster5
2.5874,1,3510,cluster12
1.63247,1,8420,cluster4
0.427249,1,15540,cluster3
0.488367,0,580,cluster7
1.1248,1,13490,cluster19
0.519906,1,23290,cluster3
0.597851,0,370,cluster7
0.597851,0,370,cluster7
1.80665,1,3310,cluster12
0.017024,1,5390,cluster11
1.41323,1,13370,cluster19
0.652299,0,1020,cluster7
0.546618,1,3440,cluster9
1.34535,1,1080,cluster3
1.08187,1,13480,cluster19
0.846649,0,16580,cluster17
1.7869,0,10490,cluster6
1.99893,1,14140,cluster19
0.846649,0,16580,cluster17
0.630266,1,12390,cluster9
1.96588,0,16530,cluster17
1.41323,1,13370,cluster19
0.630266,1,12390,cluster9
1.96588,0,16530,cluster17
1.41323,1,13370,cluster19
1.63387,1,8240,cluster4
0.485518,1,12430,cluster9
0.128217,1,3360,cluster16
0.485518,1,12430,cluster9
0.054434,0,18260,cluster17
0.31248,0,9310,cluster15
1.75418,1,10020,cluster4
1.80325,1,9410,cluster4
0.123283,1,3340,cluster16
1.81142,1,6350,cluster5
0.219817,0,8240,cluster6
2.15788,1,10040,cluster4
0.313915,1,4160,cluster11
1.98493,1,3330,cluster18
0.120217,0,3230,cluster11
0.08534,1,3330,cluster11
0.120217,0,3230,cluster11
0.08534,1,3330,cluster11
2.63278,1,14330,cluster5
2.63278,1,14330,cluster5
0.534449,1,12380,cluster9
0.442017,1,15510,cluster3
0.623449,0,1060,cluster7
0.623449,0,1060,cluster7
2.15865,0,8140,cluster9
2.03425,1,4260,cluster19
0.3875,1,4130,cluster11
1.74048,1,13130,cluster5
0.3875,1,4130,cluster11
2.64752,1,14370,cluster5
0.294104,0,9300,cluster15
0.294104,0,9300,cluster15
2.3794,1,13060,cluster5
0.123699,1,3380,cluster16
0.535117,0,460,cluster7
0.93445,1,14230,cluster19
1.64228,1,14240,cluster19
0.336536,0,9290,cluster15
0.535117,0,460,cluster7
1.80665,1,3310,cluster12
0.45575,0,1010,cluster7
0.466134,1,12360,cluster9
1.80665,1,3310,cluster12
0.93445,1,14230,cluster19
1.62737,1,7090,cluster19
1.62932,1,7480,cluster4
1.68573,1,13140,cluster5
1.62737,1,7090,cluster19
2.6034,1,14400,cluster5
0.368817,1,17400,cluster6
2.3794,1,13060,cluster5
1.62737,1,7090,cluster19
1.62737,1,7090,cluster19
0.5254,0,23590,cluster6
1.74122,1,13530,cluster19
0.566441,0,9010,cluster15
1.21342,1,3380,cluster12
1.99305,1,4310,cluster19
1.99305,1,4310,cluster19
0.31248,0,9310,cluster15
1.96608,1,4320,cluster19
0.21495,0,9100,cluster15
2.46508,1,590,cluster3
0,0,9200,cluster15
0.058963,0,10120,cluster15
0.5427,1,17100,cluster17
0.058963,0,10120,cluster15
1.646,1,12440,cluster5
1.47035,1,120,cluster11
0.128217,1,3360,cluster16
1.23725,1,530,cluster3
0.047201,0,17250,cluster6
2.57103,1,130,cluster6
1.23847,0,18270,cluster17
1.23847,0,18270,cluster17
1.0419,1,240,cluster17
0.0831,1,3040,cluster11
0.668399,0,420,cluster7
1.46217,1,8370,cluster18
0.668399,0,420,cluster7
1.9075,1,6540,cluster19
0.668399,0,420,cluster7
0.86925,1,4140,cluster9
1.80682,1,3360,cluster12
1.80682,1,3360,cluster12
0,1,19190,cluster11
0.488367,0,580,cluster7
0.530966,0,16490,cluster17
0.679667,0,23350,cluster15
1.82535,1,4070,cluster3
0.841966,1,18590,cluster6
0.123699,1,3380,cluster16
0.841966,1,18590,cluster6
0.590987,1,11550,cluster9
1.63883,1,6510,cluster9
1.1248,1,13490,cluster19
0.590987,1,11550,cluster9
0.180383,0,18360,cluster17
1.86805,1,10570,cluster6
1.09745,1,3590,cluster18
1.09745,1,3590,cluster18
0.505982,0,400,cluster7
1.07035,1,470,cluster3
0.70078,0,23360,cluster15
0.102067,1,380,cluster16
0.102067,1,380,cluster16
1.82205,1,7070,cluster19
1.09793,1,4000,cluster18
0.447416,1,23310,cluster3
1.63387,1,8240,cluster4
1.82205,1,7070,cluster19
1.0674,1,17600,cluster6
0.123699,1,3380,cluster16
0,0,9170,cluster15
2.02998,1,8160,cluster4
0,1,18400,cluster6
0.751433,0,5400,cluster18
1.53852,0,18300,cluster17
2.6527,1,3480,cluster12
0,1,18400,cluster6
0.31747,0,10060,cluster15
1.82205,1,7070,cluster19
2.63147,1,14320,cluster5
0.168767,0,18400,cluster17
1.62735,1,13330,cluster5
1.62735,1,13330,cluster5
0.646867,0,23330,cluster15
0.646867,0,23330,cluster15
0.492134,1,12330,cluster9
1.22498,1,13190,cluster6
1.22498,1,13190,cluster6
0.446035,1,23230,cluster3
1.22498,1,13190,cluster6
1.62333,1,8140,cluster4
0.123699,1,3380,cluster16
1.76727,0,9540,cluster6
0.133134,1,3370,cluster16
1.76727,0,9540,cluster6
1.76727,0,9540,cluster6
1.23847,0,18270,cluster17
0.368817,1,17400,cluster6
1.40637,1,560,cluster3
2.7075,1,3520,cluster12
0.177874,1,23210,cluster3
1.0419,1,240,cluster17
0.402316,0,10070,cluster6
0.177874,1,23210,cluster3
1.0419,1,240,cluster17
0.015383,1,14530,cluster11
2.66963,1,3470,cluster12
1.81258,1,9320,cluster4
1.86765,1,3290,cluster12
0.886417,1,6240,cluster11
2.46508,1,590,cluster3
0.9177,0,23350,cluster6
1.73568,1,13290,cluster5
0.886417,1,6240,cluster11
2.93692,1,14250,cluster5
0.675237,1,12120,cluster6
2.08622,1,7400,cluster4
0.6775,0,13240,cluster3
1.99305,1,4310,cluster19
0,1,8400,cluster11
0.054434,0,18260,cluster17
0.6059,0,480,cluster7
0.942866,0,310,cluster7
0.123699,1,3380,cluster16
0.942866,0,310,cluster7
0.566441,0,9010,cluster15
0,0,9110,cluster15
0.566441,0,9010,cluster15
0,0,9110,cluster15
0.86925,1,4140,cluster9
2.66963,1,3470,cluster12
1.72482,1,8580,cluster4
1.32763,1,280,cluster17
2.57103,1,130,cluster6
1.32763,1,280,cluster17
1.2287,1,1220,cluster9
1.91586,1,3330,cluster12
1.91586,1,3330,cluster12
1.39737,1,3010,cluster18
0.544167,1,17000,cluster17
1.80665,1,3310,cluster12
0.298735,1,11500,cluster15
1.44747,1,3430,cluster12
1.70188,1,14280,cluster19
1.61277,0,13260,cluster6
1.53057,1,7460,cluster19
1.53057,1,7460,cluster19
2.39325,1,6390,cluster5
1.19998,0,13390,cluster6
1.19998,0,13390,cluster6
1.6315,1,8440,cluster4
1.62938,1,400,cluster6
0.332334,1,15420,cluster3
0,1,18150,cluster6
0,1,18150,cluster6
2.04855,1,8060,cluster4
0,1,18150,cluster6
2.04855,1,8060,cluster4
1.28152,1,3230,cluster18
0.9988,1,220,cluster17
0.334233,1,11410,cluster15
1.63492,1,14180,cluster19
0.111851,1,4270,cluster11
0,1,23030,cluster11
1.8487,0,16560,cluster17
0.123699,1,3380,cluster16
1.84703,1,3320,cluster12
0.21495,0,9100,cluster15
0.479593,0,8420,cluster7
0.505982,0,400,cluster7
0.123283,1,3340,cluster16
0.371666,1,16030,cluster3
2.16048,0,300,cluster7
1.2596,1,300,cluster17
0.547249,0,16480,cluster17
0.128217,1,3360,cluster16
1.95687,1,4350,cluster19
0.547249,0,16480,cluster17
0,0,9220,cluster15
0.0557,0,4410,cluster11
0,0,9220,cluster15
0.0557,0,4410,cluster11
2.89543,1,14240,cluster5
0.947217,1,540,cluster6
0.176367,0,18370,cluster17
2.38137,1,4340,cluster19
0.056724,0,9040,cluster15
0.056724,0,9040,cluster15
1.04472,1,13460,cluster6
1.11838,1,3370,cluster12
1.11838,1,3370,cluster12
0.735451,1,3460,cluster9
1.62333,1,8140,cluster4
0.735451,1,3460,cluster9
0.721633,1,12260,cluster6
1.67552,1,9480,cluster4
1.97828,1,3260,cluster18
0.111549,1,17100,cluster11
1.8394,1,10330,cluster19
2.3007,1,9240,cluster6
0.45575,0,1010,cluster7
1.66325,1,12460,cluster5
0.346913,1,11490,cluster15
2.3007,1,9240,cluster6
1.66325,1,12460,cluster5
0.658766,0,170,cluster7
0.346913,1,11490,cluster15
0.05045,0,18250,cluster17
2.57128,1,3550,cluster18
0.344263,1,11450,cluster15
1.2596,1,300,cluster17
1.09204,1,23270,cluster3
0,0,21400,cluster11
1.2596,1,300,cluster17
1.94375,1,10360,cluster19
2.13445,0,8190,cluster9
0.544167,1,17000,cluster17
2.0186,1,12440,cluster6
1.5704,1,3440,cluster12
1.5704,1,3440,cluster12
1.70188,1,14280,cluster19
0.126434,1,4490,cluster11
0.126434,1,4490,cluster11
0.128217,1,3360,cluster16
2.09597,1,5380,cluster4
0.102067,1,380,cluster16
1.81142,1,6350,cluster5
1.66288,1,8020,cluster4
0.332334,1,15420,cluster3
3.02168,0,8300,cluster5
0.123699,1,3380,cluster16
3.10135,1,13080,cluster5
1.41642,1,13380,cluster19
0.46268,1,12440,cluster6
0.060367,1,5120,cluster6
1.7967,1,13460,cluster19
0.060367,1,5120,cluster6
2.04855,1,8060,cluster4
1.27567,1,8430,cluster18
0.8174,0,16570,cluster17
0.116033,1,8530,cluster11
1.81942,1,13420,cluster5
2.89543,1,14240,cluster5
2.0229,1,8360,cluster4
0.128217,1,3360,cluster16
0,1,18400,cluster6
0,1,18400,cluster6
1.03532,1,12090,cluster6
1.30885,1,3420,cluster12
1.03532,1,12090,cluster6
1.4207,0,9390,cluster6
0.427249,1,15540,cluster3
1.4207,0,9390,cluster6
0,0,9200,cluster15
1.40637,1,560,cluster3
1.40637,1,560,cluster3
1.95687,1,4350,cluster19
0,1,19200,cluster11
0.553483,0,420,cluster7
0.030434,0,22010,cluster11
0.478937,0,8500,cluster7
0.478937,0,8500,cluster7
2.89543,1,14240,cluster5
2.89543,1,14240,cluster5
0.492134,1,12330,cluster9
1.55748,0,9320,cluster6
1.55748,0,9320,cluster6
0.361167,1,23140,cluster3
0.24439,0,10180,cluster15
0,1,8220,cluster11
0.766983,0,13220,cluster3
0.3085,0,18200,cluster17
0.766983,0,13220,cluster3
1.23847,0,18270,cluster17
1.97828,1,3260,cluster18
0.506568,0,380,cluster7
1.66325,1,12460,cluster5
0.510316,1,4170,cluster3
2.36258,1,14310,cluster6
0.658766,0,170,cluster7
1.67552,1,9480,cluster4
2.36258,1,14310,cluster6
0.658766,0,170,cluster7
