@relation mrgB-3train

@attribute refinedUse numeric
@attribute ' dow' {0,1,2,3,4,5,6}
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster8,cluster13,cluster7,cluster11,cluster6,cluster4,cluster1,cluster19,cluster10,cluster0,cluster16,cluster2,cluster3,cluster5,cluster15,cluster17,cluster18,cluster9,cluster14,cluster12}

@data
1.66288,2,1,8020,cluster4
0.34845,3,1,15550,cluster3
1.78608,5,0,23270,cluster5
1.66288,2,1,8020,cluster4
0.34845,3,1,15550,cluster3
1.55688,3,1,10260,cluster6
1.78608,5,0,23270,cluster5
1.66288,2,1,8020,cluster4
0.34845,3,1,15550,cluster3
1.2287,4,1,1220,cluster9
1.78608,5,0,23270,cluster5
1.66288,2,1,8020,cluster4
1.2287,4,1,1220,cluster9
1.66288,2,1,8020,cluster4
1.2287,4,1,1220,cluster9
1.78608,5,0,23270,cluster5
1.66288,2,1,8020,cluster4
1.78608,5,0,23270,cluster5
1.66288,2,1,8020,cluster4
0.440049,6,0,8430,cluster11
1.8395,2,1,8480,cluster4
1.8395,2,1,8480,cluster4
2.01685,2,1,8260,cluster4
1.8395,2,1,8480,cluster4
0,2,1,9210,cluster11
2.01685,2,1,8260,cluster4
1.8395,2,1,8480,cluster4
2.01685,2,1,8260,cluster4
1.8395,2,1,8480,cluster4
0.975049,2,1,18240,cluster8
2.01685,2,1,8260,cluster4
1.8395,2,1,8480,cluster4
0.255384,2,1,13390,cluster6
0.102717,1,1,3270,cluster11
2.01685,2,1,8260,cluster4
0.766983,0,0,13220,cluster3
1.8395,2,1,8480,cluster4
2.01685,2,1,8260,cluster4
0.766983,0,0,13220,cluster3
1.8395,2,1,8480,cluster4
0,3,1,4350,cluster11
0.102717,1,1,3270,cluster11
2.01685,2,1,8260,cluster4
0.766983,0,0,13220,cluster3
1.8395,2,1,8480,cluster4
0.965167,2,1,13380,cluster6
2.01685,2,1,8260,cluster4
0.766983,0,0,13220,cluster3
1.8395,2,1,8480,cluster4
0.766983,0,0,13220,cluster3
0.766983,0,0,13220,cluster3
0.766983,0,0,13220,cluster3
0.766983,0,0,13220,cluster3
0.766983,0,0,13220,cluster3
0.766983,0,0,13220,cluster3
1.53913,6,0,18320,cluster17
1.53913,6,0,18320,cluster17
1.53913,6,0,18320,cluster17
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
0.703207,6,0,14360,cluster3
0.923716,6,0,230,cluster2
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
0.923716,6,0,230,cluster2
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
0.745183,3,1,22250,cluster8
0.319683,5,1,8470,cluster6
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
0.123285,4,1,21560,cluster8
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
0.123285,4,1,21560,cluster8
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
0.123285,4,1,21560,cluster8
2.00128,2,1,3290,cluster18
2.00128,2,1,3290,cluster18
0.736,6,0,220,cluster2
2.00128,2,1,3290,cluster18
1.03964,1,1,12530,cluster6
0.736,6,0,220,cluster2
0.736,6,0,220,cluster2
3.49752,3,1,10400,cluster2
3.49752,3,1,10400,cluster2
3.49752,3,1,10400,cluster2
0.61795,5,0,4330,cluster14
3.49752,3,1,10400,cluster2
0.61795,5,0,4330,cluster14
3.49752,3,1,10400,cluster2
3.49752,3,1,10400,cluster2
0.61795,5,0,4330,cluster14
0.056724,6,0,9040,cluster15
0.61795,5,0,4330,cluster14
1.57017,4,1,1360,cluster6
0.056724,6,0,9040,cluster15
1.41102,2,1,8020,cluster8
3.47865,3,1,10390,cluster2
0.453637,6,0,9030,cluster15
3.47865,3,1,10390,cluster2
0.453637,6,0,9030,cluster15
1.44577,4,1,4000,cluster14
0.453637,6,0,9030,cluster15
0.120217,0,0,3230,cluster11
0.453637,6,0,9030,cluster15
1.44577,4,1,4000,cluster14
0.453637,6,0,9030,cluster15
1.44577,4,1,4000,cluster14
0.453637,6,0,9030,cluster15
1.44577,4,1,4000,cluster14
0.141554,6,0,9570,cluster11
0.453637,6,0,9030,cluster15
1.44577,4,1,4000,cluster14
0,5,1,5300,cluster11
0.453637,6,0,9030,cluster15
1.44577,4,1,4000,cluster14
0,1,1,19170,cluster11
1.2287,4,1,1220,cluster9
1.2287,4,1,1220,cluster9
1.78608,5,0,23270,cluster5
1.66288,2,1,8020,cluster4
1.2287,4,1,1220,cluster9
0.002517,6,0,2350,cluster11
0.07015,2,1,2490,cluster8
1.78608,5,0,23270,cluster5
1.66288,2,1,8020,cluster4
0.007833,5,1,17400,cluster6
1.2287,4,1,1220,cluster9
1.09618,1,1,7040,cluster6
0,5,1,17500,cluster6
1.2287,4,1,1220,cluster9
0.002517,6,0,2350,cluster11
0.475583,5,1,5290,cluster11
1.2287,4,1,1220,cluster9
1.48942,2,1,4260,cluster14
0,5,1,17500,cluster6
0.802367,5,0,5080,cluster14
1.2287,4,1,1220,cluster9
1.48942,2,1,4260,cluster14
0,5,1,17500,cluster6
0.802367,5,0,5080,cluster14
1.2287,4,1,1220,cluster9
1.48942,2,1,4260,cluster14
0.83295,5,0,5090,cluster14
0.802367,5,0,5080,cluster14
1.2287,4,1,1220,cluster9
0.83295,5,0,5090,cluster14
0.802367,5,0,5080,cluster14
1.2287,4,1,1220,cluster9
0.83295,5,0,5090,cluster14
0.802367,5,0,5080,cluster14
0.83295,5,0,5090,cluster14
0.802367,5,0,5080,cluster14
0.131283,5,1,6010,cluster11
0.0637,5,1,6000,cluster11
0,0,0,19070,cluster8
0.660217,2,1,17570,cluster8
2.01685,2,1,8260,cluster4
2.01685,2,1,8260,cluster4
2.01685,2,1,8260,cluster4
1.69868,3,1,12530,cluster5
2.01685,2,1,8260,cluster4
1.69868,3,1,12530,cluster5
2.01685,2,1,8260,cluster4
0,3,1,4340,cluster11
1.69868,3,1,12530,cluster5
2.01685,2,1,8260,cluster4
0.379173,5,1,10,cluster11
0.180101,5,1,17290,cluster6
0.766983,0,0,13220,cluster3
1.69868,3,1,12530,cluster5
0.766983,0,0,13220,cluster3
1.69868,3,1,12530,cluster5
0.180101,5,1,17290,cluster6
0.766983,0,0,13220,cluster3
1.69868,3,1,12530,cluster5
1.69868,3,1,12530,cluster5
1.28798,2,1,13370,cluster6
1.69868,3,1,12530,cluster5
0.216116,6,0,9100,cluster11
1.53913,6,0,18320,cluster17
1.53913,6,0,18320,cluster17
1.53913,6,0,18320,cluster17
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
2.00128,2,1,3290,cluster18
1.53913,6,0,18320,cluster17
0.736,6,0,220,cluster2
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.168767,4,1,21550,cluster8
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
2.00128,2,1,3290,cluster18
2.00128,2,1,3290,cluster18
2.15243,1,1,7160,cluster19
2.00128,2,1,3290,cluster18
0.081651,5,0,5370,cluster8
2.15243,1,1,7160,cluster19
1.03223,6,0,14020,cluster6
2.15243,1,1,7160,cluster19
3.47865,3,1,10390,cluster2
3.47865,3,1,10390,cluster2
3.47865,3,1,10390,cluster2
3.47865,3,1,10390,cluster2
3.47865,3,1,10390,cluster2
0,5,0,4320,cluster8
0.113933,4,1,22150,cluster8
0.453637,6,0,9030,cluster15
1.44577,4,1,4000,cluster14
0.453637,6,0,9030,cluster15
1.44577,4,1,4000,cluster14
0.170034,2,1,23180,cluster8
1.32263,4,1,1350,cluster6
0.453637,6,0,9030,cluster15
1.44577,4,1,4000,cluster14
0.453637,6,0,9030,cluster15
1.44577,4,1,4000,cluster14
0.453637,6,0,9030,cluster15
1.61588,2,1,8000,cluster8
0.138267,0,0,3220,cluster11
0.453637,6,0,9030,cluster15
0.453637,6,0,9030,cluster15
0.453637,6,0,9030,cluster15
1.05977,4,1,3590,cluster14
0.453637,6,0,9030,cluster15
0.453637,6,0,9030,cluster15
1.05977,4,1,3590,cluster14
1.48942,2,1,4260,cluster14
1.48942,2,1,4260,cluster14
1.2287,4,1,1220,cluster9
1.48942,2,1,4260,cluster14
1.2287,4,1,1220,cluster9
1.48942,2,1,4260,cluster14
1.7789,5,0,10580,cluster2
0.83295,5,0,5090,cluster14
1.48942,2,1,4260,cluster14
1.7789,5,0,10580,cluster2
0.83295,5,0,5090,cluster14
0.802367,5,0,5080,cluster14
1.48942,2,1,4260,cluster14
1.7789,5,0,10580,cluster2
0.83295,5,0,5090,cluster14
0.802367,5,0,5080,cluster14
1.22705,4,1,1210,cluster9
1.48942,2,1,4260,cluster14
1.7789,5,0,10580,cluster2
0.83295,5,0,5090,cluster14
0.802367,5,0,5080,cluster14
1.22705,4,1,1210,cluster9
1.7789,5,0,10580,cluster2
0.83295,5,0,5090,cluster14
0.802367,5,0,5080,cluster14
1.22705,4,1,1210,cluster9
1.48942,2,1,4260,cluster14
1.7789,5,0,10580,cluster2
0.83295,5,0,5090,cluster14
0.802367,5,0,5080,cluster14
1.22705,4,1,1210,cluster9
0.09072,0,0,10410,cluster11
0.83295,5,0,5090,cluster14
0.135618,0,0,3580,cluster11
1.22705,4,1,1210,cluster9
0.83295,5,0,5090,cluster14
0.135618,0,0,3580,cluster11
1.22705,4,1,1210,cluster9
0.135618,0,0,3580,cluster11
1.77978,5,0,10570,cluster2
0,5,1,17300,cluster6
0.199599,2,1,8530,cluster11
0.744416,2,1,17560,cluster8
0,0,0,19050,cluster8
0.2782,6,0,10120,cluster6
1.69868,3,1,12530,cluster5
0.943066,3,1,18380,cluster8
1.69868,3,1,12530,cluster5
1.03005,3,1,330,cluster11
1.69868,3,1,12530,cluster5
1.69868,3,1,12530,cluster5
1.69868,3,1,12530,cluster5
1.64353,2,1,8250,cluster4
1.69868,3,1,12530,cluster5
1.64353,2,1,8250,cluster4
1.69868,3,1,12530,cluster5
1.64353,2,1,8250,cluster4
0.111117,0,0,19320,cluster8
1.64353,2,1,8250,cluster4
0.069133,3,1,12010,cluster6
0.1594,6,0,14060,cluster6
0.1594,6,0,14060,cluster6
0,6,0,21040,cluster11
0.3394,6,0,9080,cluster11
1.90617,1,1,3340,cluster12
1.90617,1,1,3340,cluster12
1.90617,1,1,3340,cluster12
0.965666,4,1,2350,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.965666,4,1,2350,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
2.15243,1,1,7160,cluster19
0.965666,4,1,2350,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.073267,0,0,4270,cluster8
2.15243,1,1,7160,cluster19
0.965666,4,1,2350,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.319267,6,0,23050,cluster8
2.15243,1,1,7160,cluster19
0.965666,4,1,2350,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.51683,3,1,18420,cluster8
2.15243,1,1,7160,cluster19
0.965666,4,1,2350,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
2.15243,1,1,7160,cluster19
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0,4,1,14400,cluster11
2.15243,1,1,7160,cluster19
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
2.15243,1,1,7160,cluster19
2.00128,2,1,3290,cluster18
0.185832,5,1,17320,cluster6
2.15243,1,1,7160,cluster19
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
2.15243,1,1,7160,cluster19
2.15243,1,1,7160,cluster19
0.452516,4,1,23330,cluster3
0.452516,4,1,23330,cluster3
0.359533,4,1,13060,cluster6
0.452516,4,1,23330,cluster3
0,5,0,4310,cluster8
0.452516,4,1,23330,cluster3
0.452516,4,1,23330,cluster3
0,5,0,4310,cluster8
0.453637,6,0,9030,cluster15
0.452516,4,1,23330,cluster3
0.3328,0,0,3210,cluster11
0.453637,6,0,9030,cluster15
0.453637,6,0,9030,cluster15
0.3328,0,0,3210,cluster11
0.453637,6,0,9030,cluster15
0.452516,4,1,23330,cluster3
0.583797,6,0,9020,cluster15
0.452516,4,1,23330,cluster3
0.583797,6,0,9020,cluster15
0.583797,6,0,9020,cluster15
0.583797,6,0,9020,cluster15
0.583797,6,0,9020,cluster15
1.22705,4,1,1210,cluster9
1.22705,4,1,1210,cluster9
1.68927,2,1,8010,cluster4
1.22705,4,1,1210,cluster9
1.68927,2,1,8010,cluster4
1.22705,4,1,1210,cluster9
0.084151,0,0,10400,cluster11
1.68927,2,1,8010,cluster4
1.22705,4,1,1210,cluster9
0.084151,0,0,10400,cluster11
1.68927,2,1,8010,cluster4
1.22705,4,1,1210,cluster9
0.084151,0,0,10400,cluster11
1.68927,2,1,8010,cluster4
1.22705,4,1,1210,cluster9
0.040301,5,1,16370,cluster6
1.68927,2,1,8010,cluster4
1.22705,4,1,1210,cluster9
1.68927,2,1,8010,cluster4
1.56208,3,1,10240,cluster6
1.68927,2,1,8010,cluster4
1.68927,2,1,8010,cluster4
0.042633,5,1,4180,cluster11
2.00715,2,1,3270,cluster18
0,0,0,19040,cluster8
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
0.292117,6,0,10110,cluster6
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
0.057734,5,1,4170,cluster11
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
1.64353,2,1,8250,cluster4
1.64353,2,1,8250,cluster4
0.1594,6,0,14060,cluster6
1.64353,2,1,8250,cluster4
1.64353,2,1,8250,cluster4
1.33535,3,1,12520,cluster5
1.64353,2,1,8250,cluster4
1.33535,3,1,12520,cluster5
1.64353,2,1,8250,cluster4
1.33535,3,1,12520,cluster5
1.64353,2,1,8250,cluster4
1.33535,3,1,12520,cluster5
1.64353,2,1,8250,cluster4
0,6,0,21030,cluster11
1.64353,2,1,8250,cluster4
0.257135,1,1,21200,cluster8
1.33535,3,1,12520,cluster5
1.64353,2,1,8250,cluster4
1.33535,3,1,12520,cluster5
1.33535,3,1,12520,cluster5
0.3373,6,0,9070,cluster11
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
1.90617,1,1,3340,cluster12
1.90617,1,1,3340,cluster12
1.90617,1,1,3340,cluster12
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0,0,0,7380,cluster8
2.15243,1,1,7160,cluster19
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0,0,0,7380,cluster8
2.15243,1,1,7160,cluster19
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
1.96818,1,1,3300,cluster12
0.922067,6,0,210,cluster2
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.491399,5,0,5360,cluster14
1.96818,1,1,3300,cluster12
0.922067,6,0,210,cluster2
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.491399,5,0,5360,cluster14
1.96818,1,1,3300,cluster12
0.922067,6,0,210,cluster2
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.491399,5,0,5360,cluster14
1.96818,1,1,3300,cluster12
0.922067,6,0,210,cluster2
1.49645,4,1,2340,cluster14
2.00128,2,1,3290,cluster18
0.491399,5,0,5360,cluster14
1.96818,1,1,3300,cluster12
0.922067,6,0,210,cluster2
1.47332,4,1,2330,cluster14
2.00128,2,1,3290,cluster18
0.491399,5,0,5360,cluster14
1.96818,1,1,3300,cluster12
0.922067,6,0,210,cluster2
1.47332,4,1,2330,cluster14
2.00128,2,1,3290,cluster18
0.491399,5,0,5360,cluster14
1.96818,1,1,3300,cluster12
0.922067,6,0,210,cluster2
0.491399,5,0,5360,cluster14
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
0.452516,4,1,23330,cluster3
0.452516,4,1,23330,cluster3
0.0479,4,1,8050,cluster11
0.452516,4,1,23330,cluster3
0.452516,4,1,23330,cluster3
0.899163,2,1,7480,cluster8
0.489,0,0,21520,cluster8
0.583797,6,0,9020,cluster15
0.087469,0,0,17700,cluster8
0.583797,6,0,9020,cluster15
0.075183,3,1,16090,cluster8
0.583797,6,0,9020,cluster15
0.118918,1,1,4480,cluster8
0.087469,0,0,17700,cluster8
0.583797,6,0,9020,cluster15
0.7733,5,1,23020,cluster6
0.583797,6,0,9020,cluster15
0.118918,1,1,4480,cluster8
0.583797,6,0,9020,cluster15
0.583797,6,0,9020,cluster15
0.583797,6,0,9020,cluster15
0.583797,6,0,9020,cluster15
0.583797,6,0,9020,cluster15
0.040301,5,1,16370,cluster6
0.040301,5,1,16370,cluster6
1.68927,2,1,8010,cluster4
1.68927,2,1,8010,cluster4
0.102354,0,0,10390,cluster11
1.68927,2,1,8010,cluster4
1.55877,3,1,10220,cluster6
0.472633,3,1,23490,cluster6
1.68927,2,1,8010,cluster4
1.55877,3,1,10220,cluster6
1.68927,2,1,8010,cluster4
0.053983,5,1,16360,cluster6
0.428072,5,1,23510,cluster8
1.55733,3,1,10210,cluster6
0.053983,5,1,16360,cluster6
0.428072,5,1,23510,cluster8
0.539416,6,0,490,cluster7
0.428072,5,1,23510,cluster8
0.539416,6,0,490,cluster7
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
0.495182,0,0,3070,cluster8
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
1.40637,2,1,560,cluster3
2.00715,2,1,3270,cluster18
1.40637,2,1,560,cluster3
2.00715,2,1,3270,cluster18
0.662184,4,1,14180,cluster6
2.00715,2,1,3270,cluster18
1.40637,2,1,560,cluster3
1.40637,2,1,560,cluster3
1.40637,2,1,560,cluster3
1.40637,2,1,560,cluster3
1.40637,2,1,560,cluster3
1.33535,3,1,12520,cluster5
0.189784,5,1,17280,cluster6
1.40637,2,1,560,cluster3
1.33535,3,1,12520,cluster5
1.40637,2,1,560,cluster3
1.33535,3,1,12520,cluster5
1.33535,3,1,12520,cluster5
1.33535,3,1,12520,cluster5
0.336536,6,0,9290,cluster15
1.33535,3,1,12520,cluster5
0,0,0,22400,cluster8
0.336536,6,0,9290,cluster15
1.33535,3,1,12520,cluster5
0,0,0,22400,cluster8
0.336536,6,0,9290,cluster15
1.33535,3,1,12520,cluster5
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
1.90617,1,1,3340,cluster12
1.90617,1,1,3340,cluster12
1.90617,1,1,3340,cluster12
1.47332,4,1,2330,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.491399,5,0,5360,cluster14
0.058184,3,1,16180,cluster8
1.47332,4,1,2330,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.491399,5,0,5360,cluster14
0.058184,3,1,16180,cluster8
1.47332,4,1,2330,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.491399,5,0,5360,cluster14
1.96818,1,1,3300,cluster12
1.47332,4,1,2330,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.491399,5,0,5360,cluster14
1.96818,1,1,3300,cluster12
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
0.491399,5,0,5360,cluster14
1.96818,1,1,3300,cluster12
1.47332,4,1,2330,cluster14
2.00128,2,1,3290,cluster18
1.90617,1,1,3340,cluster12
1.96818,1,1,3300,cluster12
1.47332,4,1,2330,cluster14
2.00128,2,1,3290,cluster18
1.96818,1,1,3300,cluster12
1.47332,4,1,2330,cluster14
2.00128,2,1,3290,cluster18
0.644551,5,1,22350,cluster8
1.96818,1,1,3300,cluster12
2.00128,2,1,3290,cluster18
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
0.651485,5,0,9500,cluster2
0.651485,5,0,9500,cluster2
0.651485,5,0,9500,cluster2
0.651485,5,0,9500,cluster2
0.651485,5,0,9500,cluster2
0.583797,6,0,9020,cluster15
0.651485,5,0,9500,cluster2
0.774283,5,1,23010,cluster6
0.583797,6,0,9020,cluster15
0.651485,5,0,9500,cluster2
0.774283,5,1,23010,cluster6
0.583797,6,0,9020,cluster15
0,0,1,20540,cluster11
0.490072,0,0,13140,cluster6
0.583797,6,0,9020,cluster15
0,0,1,20540,cluster11
0.490072,0,0,13140,cluster6
0.583797,6,0,9020,cluster15
1.79792,0,0,8400,cluster6
0.065365,4,1,8030,cluster11
0.583797,6,0,9020,cluster15
0.065365,4,1,8030,cluster11
0.615967,2,1,19100,cluster6
0.092629,2,1,2080,cluster8
0.053983,5,1,16360,cluster6
0.053983,5,1,16360,cluster6
0.539416,6,0,490,cluster7
0.539416,6,0,490,cluster7
0.497901,3,1,23480,cluster6
0.539416,6,0,490,cluster7
0.896317,0,0,13510,cluster6
0.539416,6,0,490,cluster7
0.078187,0,0,10380,cluster11
0.539416,6,0,490,cluster7
0.539416,6,0,490,cluster7
0.480319,3,1,23470,cluster6
0.539416,6,0,490,cluster7
0.539416,6,0,490,cluster7
0.061316,5,1,16350,cluster6
0.539416,6,0,490,cluster7
0.425303,5,1,23490,cluster8
0.539416,6,0,490,cluster7
0.425303,5,1,23490,cluster8
0.425303,5,1,23490,cluster8
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
0.674734,4,1,14170,cluster6
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
1.40637,2,1,560,cluster3
0.248757,1,1,13460,cluster8
2.00715,2,1,3270,cluster18
1.40637,2,1,560,cluster3
1.62932,2,1,7480,cluster4
2.00715,2,1,3270,cluster18
1.40637,2,1,560,cluster3
1.62932,2,1,7480,cluster4
2.00715,2,1,3270,cluster18
1.40637,2,1,560,cluster3
1.40637,2,1,560,cluster3
1.40637,2,1,560,cluster3
1.2195,3,1,320,cluster11
1.2195,3,1,320,cluster11
0.221967,4,1,8010,cluster11
0.157917,0,0,19480,cluster8
0.186434,5,1,5560,cluster11
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
0.107103,0,0,17300,cluster8
1.02157,3,1,310,cluster11
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
0,2,1,3580,cluster11
0.336536,6,0,9290,cluster15
0,2,1,3580,cluster11
0.336536,6,0,9290,cluster15
0.111369,0,0,17200,cluster8
0.336536,6,0,9290,cluster15
0.336536,6,0,9290,cluster15
0,6,0,9280,cluster15
0,6,0,9280,cluster15
1.42553,4,1,2320,cluster14
2.00128,2,1,3290,cluster18
1.42553,4,1,2320,cluster14
2.00128,2,1,3290,cluster18
0.751948,0,0,7370,cluster8
1.42553,4,1,2320,cluster14
2.00128,2,1,3290,cluster18
0.751948,0,0,7370,cluster8
1.42553,4,1,2320,cluster14
2.00128,2,1,3290,cluster18
1.96818,1,1,3300,cluster12
1.42553,4,1,2320,cluster14
2.00128,2,1,3290,cluster18
0,4,1,14390,cluster11
1.96818,1,1,3300,cluster12
1.42553,4,1,2320,cluster14
2.00128,2,1,3290,cluster18
0.243321,2,1,22040,cluster8
1.96818,1,1,3300,cluster12
2.3481,1,1,7150,cluster19
1.42553,4,1,2320,cluster14
2.00128,2,1,3290,cluster18
0.100883,3,1,16060,cluster3
0.4204,6,0,8520,cluster11
2.3481,1,1,7150,cluster19
1.42553,4,1,2320,cluster14
2.00128,2,1,3290,cluster18
0.100883,3,1,16060,cluster3
0.4204,6,0,8520,cluster11
2.3481,1,1,7150,cluster19
1.42553,4,1,2320,cluster14
2.00128,2,1,3290,cluster18
0.100883,3,1,16060,cluster3
0.4204,6,0,8520,cluster11
2.3481,1,1,7150,cluster19
1.42553,4,1,2320,cluster14
2.00128,2,1,3290,cluster18
0.100883,3,1,16060,cluster3
0.441766,0,0,16450,cluster17
2.3481,1,1,7150,cluster19
0.100883,3,1,16060,cluster3
0.441766,0,0,16450,cluster17
2.3481,1,1,7150,cluster19
0.441766,0,0,16450,cluster17
0.441766,0,0,16450,cluster17
1.79792,0,0,8400,cluster6
0.912783,5,1,23260,cluster3
0.940166,2,1,19440,cluster6
0.912783,5,1,23260,cluster3
1.64732,2,1,12420,cluster5
0.912783,5,1,23260,cluster3
1.64732,2,1,12420,cluster5
0.912783,5,1,23260,cluster3
0,4,1,22580,cluster8
1.64732,2,1,12420,cluster5
0.912783,5,1,23260,cluster3
0,4,1,22580,cluster8
1.64732,2,1,12420,cluster5
0.912783,5,1,23260,cluster3
0,4,1,22580,cluster8
1.64732,2,1,12420,cluster5
0.912783,5,1,23260,cluster3
1.64732,2,1,12420,cluster5
0.912783,5,1,23260,cluster3
0,0,1,20190,cluster11
1.64732,2,1,12420,cluster5
0.912783,5,1,23260,cluster3
0.912783,5,1,23260,cluster3
0.553167,2,1,19090,cluster6
0,4,1,22570,cluster8
0.061316,5,1,16350,cluster6
0.588776,0,0,13360,cluster6
0.050284,6,0,22400,cluster8
0.126753,0,0,10370,cluster11
0.383153,5,1,23480,cluster8
0.383153,5,1,23480,cluster8
0.483386,0,0,13050,cluster6
0.126753,0,0,10370,cluster11
0.383153,5,1,23480,cluster8
0.060951,6,0,22390,cluster8
0.060951,6,0,22390,cluster8
0,0,0,2470,cluster11
0.473929,0,0,13040,cluster6
0,0,0,2470,cluster11
0.183401,5,1,23470,cluster8
2.00715,2,1,3270,cluster18
2.00715,2,1,3270,cluster18
2.2141,1,1,7010,cluster19
2.00715,2,1,3270,cluster18
2.2141,1,1,7010,cluster19
2.00715,2,1,3270,cluster18
2.2141,1,1,7010,cluster19
2.00715,2,1,3270,cluster18
2.2141,1,1,7010,cluster19
2.00715,2,1,3270,cluster18
2.2141,1,1,7010,cluster19
2.00715,2,1,3270,cluster18
0.186434,5,1,5560,cluster11
2.2141,1,1,7010,cluster19
2.00715,2,1,3270,cluster18
0.371666,3,1,16030,cluster3
2.00715,2,1,3270,cluster18
0.179606,5,1,5550,cluster11
0.371666,3,1,16030,cluster3
2.00715,2,1,3270,cluster18
0.371666,3,1,16030,cluster3
1.08888,1,1,18520,cluster8
0.169866,5,1,5540,cluster11
0.371666,3,1,16030,cluster3
0,6,0,9090,cluster15
0,6,0,9090,cluster15
0,6,0,9090,cluster15
0.0808,5,1,5520,cluster11
0.111369,0,0,17200,cluster8
0,6,0,9090,cluster15
0.111369,0,0,17200,cluster8
0,6,0,9090,cluster15
0.1242,5,1,4490,cluster11
0,6,0,9090,cluster15
0,6,0,9090,cluster15
0,6,0,9280,cluster15
0,6,0,9090,cluster15
0,6,0,9280,cluster15
0.038984,6,0,14100,cluster11
