@relation c1train-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R3

@attribute 'refinedUse ' numeric
@attribute ' dow ' {0,1,2,3,4,5,6}
@attribute Day {0,1}
@attribute ' Time' numeric
@attribute Cluster {cluster13,cluster9,cluster3,cluster5,cluster15,cluster17,cluster4,cluster12,cluster55,cluster11,cluster10,cluster42,cluster19,cluster30,cluster33,cluster36,cluster34,cluster39,cluster54,cluster47,cluster26,cluster25,cluster50,cluster52,cluster28}

@data
0.728383,6,0,1520,cluster9
0.728383,6,0,1520,cluster9
0,5,1,18430,cluster4
0,5,1,18430,cluster4
0,5,1,18430,cluster4
0,5,1,18430,cluster4
1.0099,1,1,20340,cluster13
0.160134,5,0,6470,cluster15
0.927599,2,1,16360,cluster13
0.021417,4,1,15500,cluster5
0.021417,4,1,15500,cluster5
0.889317,4,1,2000,cluster12
0.889317,4,1,2000,cluster12
0.889317,4,1,2000,cluster12
0.889317,4,1,2000,cluster12
0.917932,2,1,16350,cluster13
0.023617,4,1,16560,cluster5
0.023617,4,1,16560,cluster5
0.933734,4,1,1590,cluster12
0.933734,4,1,1590,cluster12
0.933734,4,1,1590,cluster12
0.933734,4,1,1590,cluster12
0.9108,2,1,16330,cluster13
0.026217,4,1,16550,cluster5
0.026217,4,1,16550,cluster5
0.96577,2,1,1210,cluster15
0.91045,4,1,1580,cluster12
0.91045,4,1,1580,cluster12
0.91045,4,1,1580,cluster12
0.91045,4,1,1580,cluster12
0.739166,2,1,16320,cluster13
0.0385,4,1,16540,cluster5
0.0385,4,1,16540,cluster5
0.617887,2,1,1200,cluster15
0.652583,4,1,1570,cluster12
0.652583,4,1,1570,cluster12
0.652583,4,1,1570,cluster12
0.652583,4,1,1570,cluster12
0.522733,2,1,16310,cluster13
0.039466,4,1,16530,cluster5
0.039466,4,1,16530,cluster5
0.057067,4,1,21170,cluster3
0.057067,4,1,21170,cluster3
0.468247,2,1,1190,cluster15
0.1277,4,1,1560,cluster12
0.1277,4,1,1560,cluster12
0.1277,4,1,1560,cluster12
0.1277,4,1,1560,cluster12
0.033724,4,1,21160,cluster3
0.033724,4,1,21160,cluster3
0.3026,2,1,1180,cluster15
0.346116,4,1,1410,cluster12
0.346116,4,1,1410,cluster12
0.346116,4,1,1410,cluster12
0.346116,4,1,1410,cluster12
0.033323,4,1,21150,cluster3
0.033323,4,1,21150,cluster3
0.033691,4,1,21140,cluster3
0.033691,4,1,21140,cluster3
0.046517,4,1,21130,cluster3
0.046517,4,1,21130,cluster3
0.045267,4,1,21120,cluster3
0.045267,4,1,21120,cluster3
0.084727,5,1,2210,cluster3
0.084727,5,1,2210,cluster3
0.087076,5,1,2200,cluster3
0.087076,5,1,2200,cluster3
0.066906,5,1,2190,cluster3
0.066906,5,1,2190,cluster3
0.102723,5,1,2180,cluster3
0.102723,5,1,2180,cluster3
0.88525,1,1,450,cluster15
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
1.319,1,1,15410,cluster55
0.590467,1,1,440,cluster15
0.514616,1,1,430,cluster15
0.351533,1,1,420,cluster15
0.459766,1,1,410,cluster15
0.117717,3,1,10000,cluster13
0.099467,3,1,9580,cluster13
0.022683,0,1,22340,cluster5
0.022683,0,1,22340,cluster5
0.206917,3,1,9570,cluster13
1.02775,2,1,21240,cluster15
0.156121,4,1,1120,cluster5
0.156121,4,1,1120,cluster5
0.361501,1,1,6270,cluster4
0.361501,1,1,6270,cluster4
0.361501,1,1,6270,cluster4
0.361501,1,1,6270,cluster4
0.023051,0,1,22330,cluster5
0.023051,0,1,22330,cluster5
1.01807,2,1,21230,cluster15
0.364984,1,1,6260,cluster4
0.364984,1,1,6260,cluster4
0.364984,1,1,6260,cluster4
0.364984,1,1,6260,cluster4
0.029184,0,1,22320,cluster5
0.029184,0,1,22320,cluster5
1.0227,2,1,21220,cluster15
0.381784,1,1,6250,cluster4
0.381784,1,1,6250,cluster4
0.381784,1,1,6250,cluster4
0.381784,1,1,6250,cluster4
0.440699,3,1,13400,cluster4
0.440699,3,1,13400,cluster4
0.440699,3,1,13400,cluster4
0.440699,3,1,13400,cluster4
0.545917,5,1,14490,cluster15
0.463133,3,1,13390,cluster4
0.463133,3,1,13390,cluster4
0.463133,3,1,13390,cluster4
0.463133,3,1,13390,cluster4
0.259416,6,0,5460,cluster13
0,5,1,22170,cluster4
0,5,1,22170,cluster4
0,5,1,22170,cluster4
0,5,1,22170,cluster4
0.537284,5,1,14480,cluster15
1.48481,2,1,8280,cluster13
0.47248,3,1,13380,cluster4
0.47248,3,1,13380,cluster4
0.47248,3,1,13380,cluster4
0.47248,3,1,13380,cluster4
0,5,1,22160,cluster4
0,5,1,22160,cluster4
0,5,1,22160,cluster4
0,5,1,22160,cluster4
1.46215,2,1,8270,cluster13
0,5,1,22150,cluster4
0,5,1,22150,cluster4
0,5,1,22150,cluster4
0,5,1,22150,cluster4
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
0.341949,1,1,23490,cluster11
1.50855,2,1,8260,cluster13
0,5,1,22140,cluster4
0,5,1,22140,cluster4
0,5,1,22140,cluster4
0,5,1,22140,cluster4
1.73226,2,1,8250,cluster13
2.05468,3,1,7010,cluster17
2.05468,3,1,7010,cluster17
2.05468,3,1,7010,cluster17
2.05468,3,1,7010,cluster17
0,5,1,22130,cluster4
0,5,1,22130,cluster4
0,5,1,22130,cluster4
0,5,1,22130,cluster4
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
2.53965,2,1,16040,cluster55
1.60298,2,1,8240,cluster13
0.438823,2,1,15500,cluster15
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
2.37432,2,1,16030,cluster55
0.439816,2,1,15490,cluster15
0,0,1,12000,cluster5
0,0,1,12000,cluster5
1.34705,1,1,410,cluster15
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
2.38718,2,1,16020,cluster55
0.54405,3,1,9440,cluster3
0.54405,3,1,9440,cluster3
0.447356,2,1,15480,cluster15
0.930901,6,0,1510,cluster9
0.930901,6,0,1510,cluster9
0.930901,6,0,1510,cluster9
0.930901,6,0,1510,cluster9
0.930901,6,0,1510,cluster9
0.930901,6,0,1510,cluster9
0.930901,6,0,1510,cluster9
0.930901,6,0,1510,cluster9
0.930901,6,0,1510,cluster9
0.930901,6,0,1510,cluster9
0.930901,6,0,1510,cluster9
0,0,1,11590,cluster5
0,0,1,11590,cluster5
0.368683,4,1,21480,cluster15
0,5,1,18420,cluster4
0,5,1,18420,cluster4
0,5,1,18420,cluster4
0,5,1,18420,cluster4
0.473484,3,1,9430,cluster3
0.473484,3,1,9430,cluster3
0.4382,4,1,21470,cluster15
0.179333,5,0,6460,cluster15
1.71968,3,1,6500,cluster17
1.71968,3,1,6500,cluster17
1.71968,3,1,6500,cluster17
1.71968,3,1,6500,cluster17
0.699066,0,0,5360,cluster13
0.209733,3,1,9420,cluster3
0.209733,3,1,9420,cluster3
0.026883,4,1,15490,cluster5
0.026883,4,1,15490,cluster5
0.438684,4,1,21460,cluster15
0,5,1,18410,cluster4
0,5,1,18410,cluster4
0,5,1,18410,cluster4
0,5,1,18410,cluster4
1.02667,1,1,20320,cluster13
0.165251,5,0,6450,cluster15
0.692983,0,0,5350,cluster13
0.28279,2,1,1170,cluster15
0.089516,4,1,15480,cluster5
0.089516,4,1,15480,cluster5
0.012467,4,1,16520,cluster5
0.012467,4,1,16520,cluster5
0.350989,2,1,1160,cluster15
0.246533,4,1,1550,cluster12
0.246533,4,1,1550,cluster12
0.246533,4,1,1550,cluster12
0.246533,4,1,1550,cluster12
0.434103,2,1,1150,cluster15
0.327107,4,1,1400,cluster12
0.327107,4,1,1400,cluster12
0.327107,4,1,1400,cluster12
0.327107,4,1,1400,cluster12
0.316874,2,1,1140,cluster15
0.019233,4,1,16510,cluster5
0.019233,4,1,16510,cluster5
0.301656,2,1,1130,cluster15
0.493852,4,1,1540,cluster12
0.493852,4,1,1540,cluster12
0.493852,4,1,1540,cluster12
0.493852,4,1,1540,cluster12
0.167023,2,1,1120,cluster15
0.328704,4,1,1390,cluster12
0.328704,4,1,1390,cluster12
0.328704,4,1,1390,cluster12
0.328704,4,1,1390,cluster12
0,3,1,1210,cluster5
0,3,1,1210,cluster5
1.06923,4,1,1530,cluster12
1.06923,4,1,1530,cluster12
1.06923,4,1,1530,cluster12
1.06923,4,1,1530,cluster12
0,3,1,1200,cluster5
0,3,1,1200,cluster5
0.174299,0,1,23000,cluster5
0.174299,0,1,23000,cluster5
0.374436,3,1,1190,cluster3
0.374436,3,1,1190,cluster3
0.363482,2,1,21500,cluster15
0.763481,3,1,1180,cluster3
0.763481,3,1,1180,cluster3
0.87645,1,1,9180,cluster15
0.42742,4,1,1380,cluster12
0.42742,4,1,1380,cluster12
0.42742,4,1,1380,cluster12
0.42742,4,1,1380,cluster12
1.16177,6,0,10280,cluster15
0.063151,6,0,19300,cluster13
0.22475,1,1,9170,cluster15
0,4,1,18200,cluster3
0,4,1,18200,cluster3
1.1774,6,0,10270,cluster15
0.072351,6,0,19290,cluster13
0,1,1,9160,cluster15
0,6,0,19000,cluster4
0,6,0,19000,cluster4
0,6,0,19000,cluster4
0,6,0,19000,cluster4
0,4,1,18190,cluster3
0,4,1,18190,cluster3
0.263517,3,1,9560,cluster13
1.17263,6,0,10260,cluster15
0,6,0,18590,cluster4
0,6,0,18590,cluster4
0,6,0,18590,cluster4
0,6,0,18590,cluster4
0.199551,3,1,9550,cluster13
0,6,0,18580,cluster4
0,6,0,18580,cluster4
0,6,0,18580,cluster4
0,6,0,18580,cluster4
0.177467,3,1,9540,cluster13
0,6,0,18570,cluster4
0,6,0,18570,cluster4
0,6,0,18570,cluster4
0,6,0,18570,cluster4
0.028167,6,0,18560,cluster4
0.028167,6,0,18560,cluster4
0.028167,6,0,18560,cluster4
0.028167,6,0,18560,cluster4
0.024633,0,1,22310,cluster5
0.024633,0,1,22310,cluster5
0.15375,3,1,9520,cluster13
1.02045,2,1,21210,cluster15
0.373651,1,1,6240,cluster4
0.373651,1,1,6240,cluster4
0.373651,1,1,6240,cluster4
0.373651,1,1,6240,cluster4
0.369899,1,1,6230,cluster4
0.369899,1,1,6230,cluster4
0.369899,1,1,6230,cluster4
0.369899,1,1,6230,cluster4
0.36105,1,1,6220,cluster4
0.36105,1,1,6220,cluster4
0.36105,1,1,6220,cluster4
0.36105,1,1,6220,cluster4
0.052506,0,0,15110,cluster12
0.052506,0,0,15110,cluster12
0.052506,0,0,15110,cluster12
0.052506,0,0,15110,cluster12
0.364117,1,1,6210,cluster4
0.364117,1,1,6210,cluster4
0.364117,1,1,6210,cluster4
0.364117,1,1,6210,cluster4
0.053667,0,0,15100,cluster12
0.053667,0,0,15100,cluster12
0.053667,0,0,15100,cluster12
0.053667,0,0,15100,cluster12
0.038887,0,0,15090,cluster12
0.038887,0,0,15090,cluster12
0.038887,0,0,15090,cluster12
0.038887,0,0,15090,cluster12
0.039683,5,1,1210,cluster3
0.039683,5,1,1210,cluster3
0.619979,3,1,13370,cluster4
0.619979,3,1,13370,cluster4
0.619979,3,1,13370,cluster4
0.619979,3,1,13370,cluster4
0.300333,6,0,5440,cluster13
0.550534,5,1,14460,cluster15
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.337583,1,1,23480,cluster11
0.646516,3,1,13360,cluster4
0.646516,3,1,13360,cluster4
0.646516,3,1,13360,cluster4
0.646516,3,1,13360,cluster4
0,5,1,22120,cluster4
0,5,1,22120,cluster4
0,5,1,22120,cluster4
0,5,1,22120,cluster4
0.300734,6,0,5430,cluster13
1.70426,2,1,8230,cluster13
0.5653,5,1,14450,cluster15
0,5,1,22110,cluster4
0,5,1,22110,cluster4
0,5,1,22110,cluster4
0,5,1,22110,cluster4
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.410184,1,1,23470,cluster11
0.613217,3,1,13350,cluster4
0.613217,3,1,13350,cluster4
0.613217,3,1,13350,cluster4
0.613217,3,1,13350,cluster4
1.78358,2,1,8210,cluster13
0.303817,6,0,5420,cluster13
1.37628,4,1,4200,cluster3
1.37628,4,1,4200,cluster3
1.82605,2,1,8200,cluster13
2.27098,2,1,16010,cluster17
2.27098,2,1,16010,cluster17
2.27098,2,1,16010,cluster17
2.27098,2,1,16010,cluster17
1.34333,4,1,4190,cluster3
1.34333,4,1,4190,cluster3
0.427553,2,1,15470,cluster15
1.1214,4,1,4180,cluster3
1.1214,4,1,4180,cluster3
0,0,1,11580,cluster5
0,0,1,11580,cluster5
0.703783,4,1,4170,cluster3
0.703783,4,1,4170,cluster3
0.462034,2,1,15460,cluster15
0,0,1,11570,cluster5
0,0,1,11570,cluster5
1.71425,3,1,6490,cluster17
1.71425,3,1,6490,cluster17
1.71425,3,1,6490,cluster17
1.71425,3,1,6490,cluster17
0.426086,2,1,15450,cluster15
0.246482,3,1,9410,cluster3
0.246482,3,1,9410,cluster3
0,0,1,11560,cluster5
0,0,1,11560,cluster5
0.429167,4,1,21450,cluster15
0.467217,2,1,15440,cluster15
1.68747,3,1,6480,cluster17
1.68747,3,1,6480,cluster17
1.68747,3,1,6480,cluster17
1.68747,3,1,6480,cluster17
0,0,1,11550,cluster5
0,0,1,11550,cluster5
0.43435,4,1,21440,cluster15
2.15403,3,1,6470,cluster17
2.15403,3,1,6470,cluster17
2.15403,3,1,6470,cluster17
2.15403,3,1,6470,cluster17
1.8545,2,1,15500,cluster17
1.8545,2,1,15500,cluster17
1.8545,2,1,15500,cluster17
1.8545,2,1,15500,cluster17
0.419283,4,1,21430,cluster15
2.04127,3,1,7050,cluster13
1.7065,3,1,6460,cluster17
1.7065,3,1,6460,cluster17
1.7065,3,1,6460,cluster17
1.7065,3,1,6460,cluster17
0.400867,5,1,10530,cluster9
0.400867,5,1,10530,cluster9
0.400867,5,1,10530,cluster9
0.400867,5,1,10530,cluster9
0.400867,5,1,10530,cluster9
0.400867,5,1,10530,cluster9
0.400867,5,1,10530,cluster9
0.400867,5,1,10530,cluster9
0.400867,5,1,10530,cluster9
0.400867,5,1,10530,cluster9
0.400867,5,1,10530,cluster9
1.72613,2,1,15490,cluster17
1.72613,2,1,15490,cluster17
1.72613,2,1,15490,cluster17
1.72613,2,1,15490,cluster17
0.649501,2,1,16080,cluster13
1.59608,3,1,7040,cluster13
0.427368,5,1,10520,cluster9
0.427368,5,1,10520,cluster9
0.427368,5,1,10520,cluster9
0.427368,5,1,10520,cluster9
0.427368,5,1,10520,cluster9
0.427368,5,1,10520,cluster9
0.427368,5,1,10520,cluster9
0.427368,5,1,10520,cluster9
0.427368,5,1,10520,cluster9
0.427368,5,1,10520,cluster9
0.427368,5,1,10520,cluster9
0.748137,3,1,1170,cluster3
0.748137,3,1,1170,cluster3
1.04027,4,1,1520,cluster12
1.04027,4,1,1520,cluster12
1.04027,4,1,1520,cluster12
1.04027,4,1,1520,cluster12
0.183607,3,1,1160,cluster3
0.183607,3,1,1160,cluster3
0.049283,0,1,22590,cluster5
0.049283,0,1,22590,cluster5
1.5322,3,1,7020,cluster13
0.20329,3,1,1150,cluster3
0.20329,3,1,1150,cluster3
0.354401,2,1,21490,cluster15
0.266805,3,1,1140,cluster3
0.266805,3,1,1140,cluster3
0.494303,4,1,1370,cluster12
0.494303,4,1,1370,cluster12
0.494303,4,1,1370,cluster12
0.494303,4,1,1370,cluster12
0.291923,3,1,1130,cluster3
0.291923,3,1,1130,cluster3
1.02758,4,1,1510,cluster12
1.02758,4,1,1510,cluster12
1.02758,4,1,1510,cluster12
1.02758,4,1,1510,cluster12
0.29574,3,1,1120,cluster3
0.29574,3,1,1120,cluster3
0.006817,0,1,22580,cluster5
0.006817,0,1,22580,cluster5
1.06305,2,1,15400,cluster15
0.350218,2,1,21480,cluster15
1.1212,2,1,15390,cluster15
0.34587,4,1,1360,cluster12
0.34587,4,1,1360,cluster12
0.34587,4,1,1360,cluster12
0.34587,4,1,1360,cluster12
0.945418,2,1,15380,cluster15
0,0,1,22570,cluster5
0,0,1,22570,cluster5
0.632484,2,1,15370,cluster15
0.333283,2,1,21470,cluster15
0.312933,1,1,9150,cluster15
0,4,1,18180,cluster3
0,4,1,18180,cluster3
1.14465,6,0,10250,cluster15
0.066816,6,0,19270,cluster13
0.701999,1,1,9140,cluster15
0.294317,1,1,4290,cluster13
0,4,1,18170,cluster3
0,4,1,18170,cluster3
0.058299,6,0,18550,cluster4
0.058299,6,0,18550,cluster4
0.058299,6,0,18550,cluster4
0.058299,6,0,18550,cluster4
1.11245,6,0,10240,cluster15
0.159134,3,1,9510,cluster13
0.056618,6,0,18540,cluster4
0.056618,6,0,18540,cluster4
0.056618,6,0,18540,cluster4
0.056618,6,0,18540,cluster4
0,6,0,18530,cluster4
0,6,0,18530,cluster4
0,6,0,18530,cluster4
0,6,0,18530,cluster4
0,5,1,16000,cluster5
0,5,1,16000,cluster5
0,6,0,18520,cluster4
0,6,0,18520,cluster4
0,6,0,18520,cluster4
0,6,0,18520,cluster4
0,5,1,15590,cluster5
0,5,1,15590,cluster5
0,6,0,18510,cluster4
0,6,0,18510,cluster4
0,6,0,18510,cluster4
0,6,0,18510,cluster4
0,5,1,15580,cluster5
0,5,1,15580,cluster5
0.045374,0,0,15080,cluster12
0.045374,0,0,15080,cluster12
0.045374,0,0,15080,cluster12
0.045374,0,0,15080,cluster12
0,5,1,15570,cluster5
0,5,1,15570,cluster5
0.04215,5,1,1200,cluster3
0.04215,5,1,1200,cluster3
0.05135,0,0,15070,cluster12
0.05135,0,0,15070,cluster12
0.05135,0,0,15070,cluster12
0.05135,0,0,15070,cluster12
0.026413,5,1,1190,cluster3
0.026413,5,1,1190,cluster3
0,0,0,15060,cluster12
0,0,0,15060,cluster12
0,0,0,15060,cluster12
0,0,0,15060,cluster12
0.04532,5,1,1180,cluster3
0.04532,5,1,1180,cluster3
0,0,0,15050,cluster12
0,0,0,15050,cluster12
0,0,0,15050,cluster12
0,0,0,15050,cluster12
0.093444,5,1,1170,cluster3
0.093444,5,1,1170,cluster3
0,0,0,15040,cluster12
0,0,0,15040,cluster12
0,0,0,15040,cluster12
0,0,0,15040,cluster12
0.154736,5,1,1160,cluster3
0.154736,5,1,1160,cluster3
0.569066,5,1,14440,cluster15
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.402134,1,1,23460,cluster11
0.603037,3,1,13340,cluster4
0.603037,3,1,13340,cluster4
0.603037,3,1,13340,cluster4
0.603037,3,1,13340,cluster4
0.754283,5,1,14430,cluster15
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.414817,1,1,23450,cluster11
0.60773,3,1,13330,cluster4
0.60773,3,1,13330,cluster4
0.60773,3,1,13330,cluster4
0.60773,3,1,13330,cluster4
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.4059,1,1,23440,cluster11
0.6096,3,1,13320,cluster4
0.6096,3,1,13320,cluster4
0.6096,3,1,13320,cluster4
0.6096,3,1,13320,cluster4
0,0,1,11540,cluster5
0,0,1,11540,cluster5
0.440183,2,1,15420,cluster15
0,0,1,11530,cluster5
0,0,1,11530,cluster5
0,0,1,11520,cluster5
0,0,1,11520,cluster5
0,0,1,11510,cluster5
0,0,1,11510,cluster5
0.439666,4,1,21420,cluster15
0.149127,3,1,15510,cluster4
0.149127,3,1,15510,cluster4
0.149127,3,1,15510,cluster4
0.149127,3,1,15510,cluster4
1.60298,3,1,6450,cluster17
1.60298,3,1,6450,cluster17
1.60298,3,1,6450,cluster17
1.60298,3,1,6450,cluster17
0.132117,3,1,15500,cluster4
0.132117,3,1,15500,cluster4
0.132117,3,1,15500,cluster4
0.132117,3,1,15500,cluster4
1.63592,2,1,15480,cluster17
1.63592,2,1,15480,cluster17
1.63592,2,1,15480,cluster17
1.63592,2,1,15480,cluster17
0.278997,3,1,15490,cluster4
0.278997,3,1,15490,cluster4
0.278997,3,1,15490,cluster4
0.278997,3,1,15490,cluster4
0.432182,4,1,21410,cluster15
0.202133,6,0,16200,cluster13
1.59317,3,1,6440,cluster17
1.59317,3,1,6440,cluster17
1.59317,3,1,6440,cluster17
1.59317,3,1,6440,cluster17
0.180233,3,1,15480,cluster4
0.180233,3,1,15480,cluster4
0.180233,3,1,15480,cluster4
0.180233,3,1,15480,cluster4
0.913099,2,1,15470,cluster15
1.82363,3,1,6430,cluster17
1.82363,3,1,6430,cluster17
1.82363,3,1,6430,cluster17
1.82363,3,1,6430,cluster17
1.23808,2,1,15460,cluster15
1.70247,3,1,6420,cluster17
1.70247,3,1,6420,cluster17
1.70247,3,1,6420,cluster17
1.70247,3,1,6420,cluster17
1.2794,2,1,15450,cluster15
0.790868,2,1,16030,cluster13
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.341147,2,1,510,cluster10
0.802666,2,1,16020,cluster13
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.327343,2,1,500,cluster10
0.339123,4,1,1350,cluster12
0.339123,4,1,1350,cluster12
0.339123,4,1,1350,cluster12
0.339123,4,1,1350,cluster12
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.402503,2,1,490,cluster10
0.109283,1,1,6500,cluster3
0.109283,1,1,6500,cluster3
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0.490683,2,1,480,cluster10
0,0,1,22560,cluster5
0,0,1,22560,cluster5
0.1457,2,1,21460,cluster15
0.339233,4,1,1340,cluster12
0.339233,4,1,1340,cluster12
0.339233,4,1,1340,cluster12
0.339233,4,1,1340,cluster12
0.1169,1,1,6490,cluster3
0.1169,1,1,6490,cluster3
0,0,1,22550,cluster5
0,0,1,22550,cluster5
0.345653,4,1,1330,cluster12
0.345653,4,1,1330,cluster12
0.345653,4,1,1330,cluster12
0.345653,4,1,1330,cluster12
0.636083,1,1,9130,cluster15
0.116,1,1,6480,cluster3
0.116,1,1,6480,cluster3
0.295149,1,1,4280,cluster13
0,4,1,18160,cluster3
0,4,1,18160,cluster3
1.79218,4,1,6200,cluster13
0.072251,6,0,19250,cluster13
1.04858,1,1,9120,cluster17
1.04858,1,1,9120,cluster17
1.04858,1,1,9120,cluster17
1.04858,1,1,9120,cluster17
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0.535349,5,1,1000,cluster10
0,4,1,18150,cluster3
0,4,1,18150,cluster3
0.622433,0,0,23500,cluster13
1.10973,6,0,10220,cluster15
0.015882,5,1,15560,cluster5
