Day,Time,'25:CounterOutlets2* [kVA]','24:CounterOutlets1* [kVA]','26:KitchenOutlets* [kVA]','use [kW]_y','01:Grid* [kVA]','02:Dryer* [kVA]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','12:FurnaceHRV* [kVA]','13:CellarOutlets* [kVA]','14:WashingMachine* [kVA]','15:FridgeRange* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','23:DuctHeaterHRV* [kVA]'
0,222200,0.013067,0.005983,0.006267,1.116683,1.359783,0.014267,0.0604,0.266867,0.00165,0.00335,0.009033,0.013767,0.017583,0.001783,0.003967,0.0691,0.135817,0.013283,0.009033,0.031517,0.003983,0.007683,0.021267,0.010883,0.052667,0.045,0.660817
0,222100,0.013017,0.005983,0.006267,1.105767,1.355683,0.0143,0.0606,0.265783,0.00165,0.00335,0.009017,0.013767,0.017617,0.001783,0.00395,0.068967,0.140567,0.013283,0.009067,0.031467,0.003983,0.0077,0.021233,0.010867,0.0532,0.0449,0.655883
0,222000,0.013033,0.006,0.006267,1.107117,1.355267,0.014333,0.0608,0.256883,0.00165,0.00335,0.009033,0.01375,0.0176,0.001783,0.003967,0.069117,0.1125,0.0132,0.009167,0.031617,0.003983,0.007683,0.021267,0.010883,0.053417,0.045133,0.69895
0,221900,0.0131,0.005967,0.006217,1.126383,1.375717,0.014267,0.060617,0.2581,0.00165,0.00335,0.009017,0.013733,0.017583,0.001783,0.003967,0.068817,0.014517,0.013267,0.009167,0.031667,0.004,0.007717,0.021283,0.0109,0.053533,0.0452,0.6848
0,221800,0.013067,0.005983,0.00625,1.03355,1.3375,0.014267,0.060517,0.2537,0.00165,0.0033,0.009033,0.0138,0.017617,0.0017,0.003967,0.068817,0.0145,0.013267,0.009167,0.03165,0.003983,0.0077,0.021267,0.0109,0.053533,0.045167,0.684417
0,221700,0.0131,0.00595,0.006183,1.0148,1.314133,0.0143,0.060783,0.2647,0.00165,0.003267,0.009017,0.013783,0.017617,0.001683,0.003967,0.068783,0.0145,0.013283,0.00925,0.03165,0.003983,0.007683,0.02125,0.010917,0.053483,0.0452,0.737133
0,221600,0.0131,0.0059,0.0061,1.040583,1.3447,0.014333,0.060733,0.255833,0.00165,0.00325,0.009017,0.013767,0.017567,0.001683,0.003967,0.069083,0.014517,0.013233,0.009217,0.031633,0.00395,0.007667,0.021233,0.010933,0.053317,0.045267,0.774117
0,221500,0.013117,0.005867,0.005933,1.0693,1.371833,0.014333,0.060483,0.24525,0.00165,0.00325,0.009033,0.01375,0.017567,0.001683,0.003967,0.052017,0.014483,0.0132,0.008817,0.031617,0.004033,0.00775,0.021383,0.01085,0.053567,0.04495,0.346233
0,221400,0.0129,0.006367,0.007317,1.01495,1.271283,0.0142,0.060333,0.1744,0.00165,0.00325,0.0091,0.013767,0.017533,0.001683,0.003967,0.036317,0.014467,0.0133,0.008333,0.031583,0.004067,0.007817,0.02145,0.010783,0.0539,0.044717,0.086267
0,221300,0.012883,0.006367,0.007283,0.489233,0.667083,0.014167,0.0603,0.259983,0.00165,0.003317,0.008983,0.013867,0.017533,0.00175,0.003967,0.036267,0.014433,0.0133,0.008333,0.03155,0.004067,0.007817,0.021433,0.010783,0.053967,0.04465,0.088367
0,221200,0.012883,0.00635,0.007283,0.497233,0.67765,0.0142,0.060383,0.266167,0.00165,0.003333,0.008967,0.013833,0.017533,0.001733,0.00395,0.036133,0.014417,0.013333,0.0082,0.031433,0.00405,0.007817,0.021433,0.0108,0.054017,0.044533,0.087717
0,221100,0.012817,0.006383,0.00725,0.469817,0.648933,0.0142,0.060867,0.237617,0.001667,0.003317,0.009,0.01385,0.017533,0.001733,0.003967,0.036183,0.014417,0.01335,0.008283,0.03145,0.004083,0.007833,0.021467,0.0108,0.0538,0.044533,0.086467
0,221000,0.012833,0.006367,0.007283,0.466983,0.643967,0.014233,0.0609,0.237883,0.001633,0.003317,0.009,0.013867,0.017533,0.001733,0.00395,0.036483,0.01445,0.013333,0.008317,0.03155,0.0041,0.00785,0.021517,0.010817,0.049367,0.044667,0.081417
0,220900,0.012933,0.006417,0.00735,0.467967,0.643917,0.0142,0.0606,0.242033,0.00165,0.003483,0.008983,0.013867,0.01755,0.001733,0.00395,0.037033,0.01455,0.013283,0.008433,0.031817,0.004083,0.007867,0.021617,0.01085,0.052267,0.045,0.0807
0,220800,0.013,0.0064,0.007367,0.471683,0.650233,0.0142,0.060683,0.243267,0.00165,0.00335,0.009067,0.013967,0.01765,0.00175,0.003967,0.03715,0.01455,0.013267,0.008483,0.0318,0.0041,0.007883,0.021617,0.010833,0.052883,0.045017,0.094133
0,220700,0.012983,0.006417,0.007383,0.488883,0.668983,0.0141,0.060333,0.25745,0.001667,0.00335,0.009017,0.01395,0.017683,0.00175,0.003983,0.037133,0.01455,0.013283,0.008467,0.031817,0.0041,0.007883,0.021633,0.010867,0.052933,0.045,0.08895
0,220600,0.012983,0.006433,0.007367,0.492733,0.674583,0.014133,0.060567,0.260133,0.00165,0.00335,0.009033,0.013967,0.0177,0.00175,0.003967,0.036917,0.014517,0.0133,0.008383,0.03175,0.004083,0.007883,0.021617,0.010867,0.0532,0.04495,0.091367
0,220500,0.012967,0.006433,0.00735,0.495033,0.674417,0.014133,0.060533,0.268533,0.00165,0.00335,0.00905,0.013983,0.017717,0.00175,0.003967,0.03705,0.014567,0.013233,0.0085,0.031817,0.0041,0.007917,0.021617,0.01085,0.053083,0.045017,0.087467
0,220400,0.013,0.006467,0.007383,0.499933,0.682983,0.014083,0.0609,0.2697,0.00165,0.003383,0.00905,0.014,0.0178,0.001733,0.003983,0.037267,0.014567,0.013217,0.008667,0.031867,0.004117,0.0079,0.021633,0.010867,0.053117,0.045083,0.085117
0,220300,0.013033,0.006433,0.007383,0.497067,0.67695,0.013983,0.060633,0.268133,0.001667,0.003383,0.00905,0.014,0.017817,0.00175,0.003983,0.037633,0.0146,0.013183,0.0087,0.03195,0.004117,0.007917,0.02165,0.010867,0.053083,0.0452,0.08555
0,220200,0.01305,0.006433,0.0074,0.502867,0.685083,0.013983,0.060533,0.270383,0.00165,0.003367,0.00905,0.014,0.017717,0.00175,0.003967,0.0376,0.0146,0.013183,0.008633,0.031917,0.004117,0.007917,0.021667,0.010883,0.05305,0.045167,0.102933
0,220100,0.013017,0.006467,0.0074,0.501217,0.682233,0.01395,0.061317,0.268633,0.001667,0.003367,0.009067,0.014,0.017767,0.00175,0.003983,0.037367,0.014567,0.01315,0.008667,0.031883,0.004117,0.0079,0.0216,0.01085,0.05295,0.045083,0.097533
0,220000,0.013017,0.006467,0.0074,0.489133,0.671167,0.013933,0.060183,0.2571,0.001667,0.003383,0.009067,0.013983,0.017817,0.00175,0.003983,0.03805,0.014633,0.013133,0.00875,0.032033,0.004117,0.007933,0.0217,0.010867,0.053033,0.045317,0.0816
0,215900,0.013167,0.006517,0.007483,0.492683,0.672767,0.01395,0.0602,0.262167,0.00165,0.003383,0.00905,0.013983,0.01785,0.00175,0.003983,0.039383,0.014767,0.013133,0.00895,0.03235,0.004167,0.008,0.021883,0.010967,0.053167,0.045767,0.093883
0,215800,0.013217,0.0065,0.0075,0.496917,0.67525,0.013883,0.060217,0.267267,0.001667,0.003417,0.009133,0.014117,0.017983,0.001767,0.004,0.039117,0.014733,0.013183,0.008933,0.032283,0.004167,0.007983,0.02185,0.010933,0.053317,0.045633,0.0828
0,215700,0.013133,0.006483,0.00745,0.505833,0.689167,0.013933,0.0602,0.272033,0.001667,0.003417,0.009167,0.014167,0.017933,0.001767,0.004,0.038467,0.01465,0.0132,0.0088,0.0321,0.004133,0.00795,0.021733,0.010917,0.053167,0.0454,0.094233
0,215600,0.013117,0.006483,0.007433,0.50325,0.684917,0.013967,0.060517,0.273,0.001667,0.0034,0.009117,0.014083,0.01795,0.00175,0.004,0.038883,0.014717,0.013217,0.02415,0.0322,0.00415,0.007983,0.021817,0.010933,0.053267,0.04555,0.0797
0,215500,0.01315,0.006483,0.0075,0.503717,0.684467,0.013983,0.0605,0.2745,0.001667,0.003383,0.0091,0.014067,0.017883,0.001767,0.004,0.039283,0.0147,0.013233,0.197167,0.032217,0.004233,0.008183,0.021917,0.010933,0.05335,0.04555,0.0852
0,215400,0.013117,0.006517,0.007517,0.546867,0.689167,0.014,0.060217,0.257833,0.001667,0.003583,0.009133,0.0141,0.017867,0.001767,0.004,0.039417,0.014717,0.013217,0.197183,0.032233,0.00425,0.008167,0.02195,0.01095,0.053417,0.0456,0.101633
0,215300,0.0131,0.0065,0.007517,0.542817,0.660083,0.01395,0.060383,0.209467,0.00165,0.0034,0.009183,0.014133,0.0179,0.001767,0.004,0.038983,0.014667,0.013233,0.1974,0.032083,0.004233,0.00815,0.0219,0.0109,0.053383,0.045383,0.104033
0,215200,0.013017,0.006517,0.007483,0.51595,0.634667,0.013967,0.060167,0.185717,0.001667,0.003383,0.009183,0.014117,0.017817,0.001783,0.004,0.038667,0.014633,0.013217,0.197233,0.031983,0.004217,0.008133,0.02185,0.0109,0.0533,0.04525,0.098133
0,215100,0.013017,0.0065,0.007483,0.549717,0.666217,0.013983,0.060267,0.219067,0.001667,0.0034,0.009117,0.014067,0.017883,0.001767,0.003983,0.039083,0.01465,0.013267,0.199617,0.032067,0.00425,0.008167,0.021917,0.010933,0.053517,0.04535,0.081833
0,215000,0.013017,0.006483,0.007483,0.5577,0.673783,0.014017,0.0604,0.22345,0.001667,0.0034,0.009133,0.014083,0.01785,0.00175,0.003983,0.03925,0.104167,0.013333,0.201917,0.031967,0.00425,0.008117,0.0219,0.0109,0.053567,0.0452,0.08385
0,214900,0.012983,0.006483,0.007483,0.607067,0.727667,0.0141,0.060333,0.23905,0.001667,0.0034,0.009117,0.014083,0.017767,0.001783,0.003983,0.0396,0.129617,0.013333,0.2023,0.032017,0.0043,0.00815,0.021967,0.01095,0.05375,0.0453,0.084267
0,214800,0.012983,0.006583,0.007517,0.696167,0.825633,0.0141,0.060667,0.252667,0.001667,0.003483,0.009133,0.014083,0.017817,0.00185,0.004,0.039317,0.12925,0.013317,0.200483,0.031867,0.0043,0.008133,0.02195,0.010933,0.053717,0.0451,0.074667
0,214700,0.012933,0.0066,0.007483,0.69515,0.822633,0.014083,0.06165,0.2536,0.001667,0.00355,0.009183,0.014167,0.018117,0.001833,0.003983,0.039283,0.129317,0.0133,0.199617,0.031867,0.004283,0.00815,0.021917,0.010933,0.0537,0.045067,0.082633
0,214600,0.012933,0.006583,0.007483,0.707583,0.840317,0.01405,0.061767,0.264283,0.001667,0.00355,0.00915,0.01415,0.018133,0.001833,0.003983,0.039517,0.129433,0.01335,0.198783,0.031917,0.004267,0.00815,0.02195,0.01095,0.05375,0.04515,0.0841
0,214500,0.012967,0.006583,0.0075,0.7131,0.845533,0.014067,0.06155,0.27315,0.00165,0.00355,0.00915,0.014167,0.01815,0.001833,0.004,0.039667,0.129717,0.013317,0.196767,0.031983,0.004317,0.008167,0.022,0.01095,0.053783,0.04525,0.084267
0,214400,0.012983,0.0066,0.0075,0.706133,0.835767,0.014033,0.061583,0.272067,0.001667,0.00355,0.009167,0.014183,0.0181,0.00185,0.003983,0.0392,0.129517,0.013283,0.195833,0.031833,0.004267,0.008117,0.021883,0.010917,0.0536,0.045033,0.07205
0,214300,0.012917,0.0066,0.007467,0.710983,0.84255,0.014083,0.061533,0.275017,0.001667,0.00355,0.009167,0.01415,0.018133,0.001833,0.003983,0.0391,0.129633,0.0133,0.196633,0.031817,0.004267,0.008133,0.021867,0.010917,0.0536,0.045017,0.103833
0,214200,0.01295,0.006617,0.007483,0.701267,0.832667,0.014,0.061767,0.2648,0.00165,0.003567,0.009133,0.014133,0.01815,0.001833,0.003983,0.03965,0.129967,0.013333,0.197883,0.031983,0.004283,0.008167,0.021983,0.01095,0.053767,0.045233,0.10265
0,214100,0.012983,0.006617,0.007533,0.690583,0.8245,0.014083,0.06165,0.2521,0.00165,0.003567,0.009183,0.01415,0.01815,0.001833,0.003983,0.0398,0.130133,0.013317,0.1986,0.03195,0.0043,0.00815,0.022,0.01095,0.053717,0.045217,0.059317
0,214000,0.012967,0.006617,0.00755,0.62275,0.7481,0.01405,0.06175,0.189567,0.001667,0.003717,0.009233,0.0142,0.018133,0.00185,0.003983,0.0396,0.13005,0.01325,0.20045,0.031833,0.004283,0.008117,0.02195,0.010917,0.0535,0.044983,0.00995
0,213900,0.012867,0.006617,0.007567,0.604817,0.7154,0.013983,0.061533,0.180417,0.00165,0.003567,0.0092,0.014183,0.0181,0.00185,0.004,0.039767,0.1298,0.013283,0.201917,0.031767,0.004217,0.21275,0.021983,0.010917,0.05375,0.044783,0.01
0,213800,0.013017,0.006717,0.008383,0.578617,0.691,0.01395,0.06125,0.129767,0.00165,0.003567,0.009267,0.014183,0.01815,0.00185,0.003967,0.039833,0.12995,0.0133,0.20155,0.031867,0.00415,0.356683,0.022033,0.010967,0.053917,0.044817,0.009983
0,213700,0.013117,0.006683,0.008367,0.858117,1.022,0.01395,0.06245,0.118083,0.00165,0.0036,0.009283,0.020417,0.018417,0.001867,0.003983,0.040283,0.130283,0.0133,0.208933,0.031967,0.004167,0.34725,0.022133,0.010967,0.054033,0.044983,0.010083
0,213600,0.013,0.006733,0.008267,1.0973,1.277833,0.013983,0.062783,0.117567,0.001633,0.003167,0.00975,0.260717,0.0184,0.00195,0.004,0.039983,0.1304,0.013283,0.199717,0.03175,0.00415,0.198433,0.021983,0.010867,0.053683,0.044867,0.010017
0,213500,0.012833,0.00675,0.00805,0.79245,0.936233,0.013933,0.061567,0.118167,0.001633,0.003617,0.0093,0.014283,0.0183,0.001867,0.003983,0.052233,0.1305,0.013267,0.199133,0.0317,0.004117,0.198083,0.02185,0.010883,0.053433,0.044983,0.33135
0,213400,0.013,0.0064,0.007167,0.724633,0.8535,0.013917,0.061167,0.118067,0.00165,0.0036,0.0092,0.014167,0.01805,0.001867,0.003967,0.071267,0.130833,0.013233,0.197283,0.031817,0.00405,0.198367,0.021783,0.010933,0.053217,0.045317,0.62605
0,213300,0.013033,0.006367,0.007083,1.2093,1.489167,0.013967,0.061133,0.117767,0.00165,0.003517,0.009233,0.014083,0.01805,0.001833,0.003967,0.07115,0.130917,0.013233,0.196667,0.031783,0.004067,0.1982,0.021767,0.010933,0.053233,0.045283,0.64955
0,213200,0.013,0.006367,0.007067,1.202867,1.488083,0.01395,0.061483,0.117883,0.001633,0.003533,0.00925,0.014083,0.018083,0.001817,0.003983,0.07105,0.131017,0.013233,0.197383,0.031717,0.00405,0.197967,0.021767,0.010933,0.053233,0.0452,0.652717
0,213100,0.013,0.006367,0.00705,1.222167,1.507267,0.013983,0.061283,0.117917,0.00165,0.003517,0.009233,0.014083,0.018083,0.001833,0.003983,0.070917,0.131183,0.013233,0.197867,0.031717,0.004067,0.197833,0.021733,0.010917,0.053183,0.045167,0.661017
0,213000,0.012983,0.006333,0.007033,1.22235,1.499833,0.013967,0.061267,0.117767,0.00165,0.003517,0.009233,0.014083,0.018067,0.001817,0.003967,0.070733,0.131167,0.01325,0.198067,0.031633,0.00405,0.197583,0.021717,0.0109,0.053167,0.0451,0.66795
0,212900,0.01295,0.006367,0.007033,1.218283,1.493883,0.013967,0.061233,0.1178,0.00165,0.003517,0.0092,0.01405,0.018067,0.001817,0.003967,0.07075,0.131233,0.013217,0.199883,0.031667,0.00405,0.1976,0.021733,0.0109,0.05315,0.0451,0.646067
0,212800,0.012967,0.006367,0.00705,1.225267,1.509433,0.013983,0.061217,0.1178,0.001633,0.003517,0.0092,0.014033,0.018067,0.001817,0.003983,0.07055,0.131317,0.01325,0.20295,0.031633,0.00405,0.197467,0.0217,0.0109,0.053167,0.045067,0.654633
0,212700,0.012967,0.00635,0.006983,1.222217,1.510017,0.013967,0.0623,0.117817,0.00165,0.003533,0.009217,0.01405,0.018083,0.001833,0.003967,0.070617,0.131683,0.013267,0.203433,0.03165,0.00405,0.197533,0.021733,0.010917,0.053267,0.0451,0.66865
0,212600,0.012967,0.00635,0.007017,1.255267,1.5407,0.013967,0.06885,0.117933,0.001633,0.003533,0.009217,0.01405,0.018167,0.001817,0.003967,0.070633,0.131717,0.013267,0.20335,0.03165,0.004033,0.197567,0.021733,0.010917,0.053217,0.045117,0.672433
0,212500,0.012967,0.0063,0.007,1.250233,1.52755,0.014,0.06885,0.118233,0.001633,0.003683,0.009217,0.014067,0.018133,0.001817,0.003967,0.0707,0.132017,0.0133,0.203267,0.03165,0.004067,0.19755,0.021733,0.0109,0.053367,0.045083,0.643167
0,212400,0.012983,0.006333,0.007017,1.239433,1.51775,0.014033,0.068467,0.118067,0.00165,0.003517,0.009217,0.01405,0.01805,0.001833,0.003983,0.07085,0.1323,0.0133,0.2037,0.031717,0.004067,0.1978,0.021767,0.010933,0.053467,0.0452,0.661067
0,212300,0.012983,0.006333,0.007067,1.2601,1.537683,0.014,0.070667,0.118167,0.001633,0.0035,0.009233,0.014067,0.018067,0.001817,0.003967,0.071,0.132633,0.013317,0.204017,0.031733,0.004083,0.1979,0.021783,0.01095,0.053533,0.045217,0.67035
0,212200,0.013017,0.006333,0.007033,1.239983,1.5239,0.013983,0.070767,0.118083,0.00165,0.003517,0.009233,0.0141,0.018083,0.001817,0.003967,0.071117,0.13285,0.0133,0.2043,0.031783,0.004067,0.198117,0.0218,0.010933,0.053483,0.0453,0.669133
0,212100,0.013017,0.006333,0.007033,1.246717,1.528367,0.014067,0.0711,0.11815,0.001633,0.0035,0.00925,0.014117,0.018083,0.001833,0.003983,0.071067,0.13315,0.0133,0.20415,0.031717,0.004067,0.1979,0.021783,0.010933,0.053517,0.045217,0.675533
0,212000,0.012967,0.006333,0.007,1.255917,1.53745,0.013983,0.070217,0.118017,0.00165,0.003533,0.009267,0.0141,0.018117,0.001817,0.003983,0.070667,0.133083,0.0133,0.203567,0.031617,0.004083,0.197483,0.021767,0.010917,0.053533,0.045067,0.646767
0,211900,0.012933,0.00635,0.007,1.245333,1.531933,0.014083,0.07095,0.118283,0.001633,0.003533,0.009217,0.014067,0.018167,0.001833,0.003967,0.070617,0.133583,0.013317,0.20355,0.031567,0.00405,0.197267,0.02175,0.010883,0.05355,0.044967,0.663883
0,211800,0.01295,0.006333,0.007017,1.2496,1.532117,0.014083,0.0709,0.118167,0.00165,0.003517,0.009217,0.01405,0.018117,0.001817,0.003967,0.07085,0.133833,0.013267,0.204017,0.03165,0.004067,0.197617,0.02175,0.010917,0.053483,0.045117,0.669133
0,211700,0.012967,0.00635,0.006967,1.2638,1.549883,0.014017,0.07115,0.118167,0.00165,0.003533,0.009217,0.01405,0.018133,0.001817,0.003967,0.0709,0.13405,0.013267,0.2041,0.03165,0.004033,0.197617,0.021733,0.010917,0.053367,0.045133,0.6879
0,211600,0.01295,0.00635,0.006967,1.270267,1.558133,0.01395,0.071917,0.118433,0.00165,0.00355,0.009217,0.01405,0.018233,0.001817,0.003967,0.070717,0.137333,0.013267,0.203533,0.0316,0.004033,0.197383,0.021717,0.0109,0.05335,0.045067,0.70145
0,211500,0.012967,0.0063,0.006867,1.291667,1.5762,0.013983,0.071817,0.118417,0.00165,0.003533,0.009217,0.014033,0.018183,0.001817,0.003967,0.0709,0.14345,0.013267,0.20335,0.031633,0.004033,0.197467,0.0217,0.0109,0.0533,0.04515,0.7455
0,211400,0.013,0.006283,0.006817,1.317517,1.6026,0.013983,0.0717,0.118217,0.00165,0.00355,0.009217,0.014017,0.018183,0.001833,0.003967,0.0668,0.043017,0.01325,0.202283,0.03175,0.00405,0.198167,0.021783,0.010933,0.053383,0.045233,0.5886
0,211300,0.01295,0.006567,0.007483,1.333083,1.6038,0.013967,0.07175,0.117933,0.001633,0.003483,0.009217,0.014033,0.018217,0.0018,0.003983,0.038967,0.014533,0.0133,0.211133,0.031783,0.00415,0.198817,0.02205,0.010867,0.0539,0.044933,0.080567
0,211200,0.012983,0.006733,0.008033,0.826667,0.990433,0.013917,0.07115,0.118033,0.00165,0.0035,0.0092,0.014167,0.01825,0.001767,0.003967,0.039567,0.01465,0.013317,0.035917,0.03205,0.004117,0.2004,0.0221,0.010917,0.054017,0.045333,0.09975
0,211100,0.01305,0.006733,0.00805,0.623333,0.78505,0.013917,0.0711,0.118183,0.00165,0.003667,0.00925,0.014267,0.018233,0.001783,0.003983,0.039533,0.014667,0.013367,0.008567,0.03205,0.0041,0.2005,0.0221,0.010933,0.05395,0.0453,0.096817
0,211000,0.013033,0.006733,0.00805,0.542383,0.70085,0.013933,0.073067,0.118167,0.001667,0.003483,0.009283,0.014267,0.0182,0.0018,0.004,0.039533,0.014617,0.01335,0.008533,0.032,0.0041,0.20045,0.0221,0.010933,0.05395,0.04525,0.084883
0,210900,0.013017,0.006733,0.00805,0.529783,0.68145,0.013983,0.062367,0.118083,0.00165,0.003483,0.00925,0.01425,0.018117,0.001783,0.003983,0.039483,0.01465,0.013367,0.0086,0.032033,0.004167,0.1189,0.0221,0.010983,0.054683,0.045317,0.087383
0,210800,0.013083,0.006617,0.007583,0.534783,0.692267,0.01395,0.06175,0.118333,0.00165,0.0035,0.00925,0.014267,0.018183,0.001783,0.004,0.039433,0.014667,0.01335,0.008717,0.032083,0.004233,0.008033,0.022083,0.011,0.054633,0.045383,0.086667
0,210700,0.013067,0.006617,0.007533,0.352333,0.5376,0.014083,0.06185,0.1182,0.00165,0.003433,0.009317,0.014267,0.018167,0.001783,0.003983,0.0394,0.014667,0.013333,0.0087,0.03205,0.004217,0.008017,0.022083,0.010983,0.054583,0.04535,0.08445
0,210600,0.013067,0.0066,0.007517,0.33865,0.524067,0.014017,0.061733,0.118333,0.00165,0.00345,0.009283,0.014233,0.018183,0.001767,0.004,0.039233,0.014617,0.013383,0.008583,0.031983,0.004217,0.008,0.022083,0.010983,0.05465,0.04525,0.10285
0,210500,0.013017,0.006583,0.007483,0.339233,0.529183,0.014,0.0617,0.118317,0.00165,0.00345,0.009283,0.01425,0.018167,0.001783,0.004,0.038917,0.014583,0.013383,0.008617,0.031867,0.004217,0.007983,0.022017,0.010967,0.054633,0.045083,0.0793
0,210400,0.013033,0.0066,0.0075,0.33705,0.52665,0.014167,0.062183,0.118417,0.001633,0.003417,0.00925,0.014233,0.01805,0.001767,0.003967,0.03935,0.014667,0.013317,0.008867,0.032083,0.00425,0.008017,0.022067,0.010983,0.05455,0.0454,0.092467
0,210300,0.013117,0.006617,0.007517,0.339717,0.529667,0.014033,0.061817,0.118167,0.00165,0.003433,0.009267,0.014217,0.018117,0.001767,0.004,0.039633,0.014717,0.013267,0.008933,0.032167,0.00425,0.008017,0.022133,0.011,0.054533,0.04555,0.07725
0,210200,0.013133,0.006617,0.007533,0.342017,0.531583,0.013967,0.062267,0.1181,0.00165,0.003467,0.0093,0.01425,0.018217,0.001783,0.004,0.039483,0.0147,0.0133,0.0088,0.03215,0.004217,0.008033,0.022083,0.011,0.0545,0.045517,0.081167
0,210100,0.013133,0.00665,0.007533,0.337033,0.521067,0.013967,0.06275,0.1181,0.00165,0.003467,0.0093,0.01425,0.01825,0.001783,0.004,0.039517,0.014717,0.0133,0.008917,0.032167,0.00425,0.00805,0.022117,0.011017,0.054617,0.04555,0.106533
0,210000,0.013133,0.00665,0.007533,0.341217,0.532633,0.013967,0.061667,0.118167,0.00165,0.0035,0.009317,0.014267,0.018317,0.001783,0.004,0.039517,0.014717,0.0133,0.0089,0.032167,0.00425,0.00805,0.022117,0.011017,0.0547,0.04555,0.0891
0,205900,0.01315,0.006633,0.007533,0.342017,0.535083,0.013983,0.0618,0.1183,0.00165,0.003483,0.0093,0.014283,0.018317,0.001783,0.004,0.039567,0.014733,0.013317,0.008883,0.0322,0.00425,0.00805,0.022133,0.011033,0.0535,0.045583,0.091083
0,205800,0.013133,0.006633,0.007533,0.341583,0.532583,0.013983,0.061783,0.118283,0.001667,0.003467,0.009317,0.014267,0.018283,0.001767,0.004,0.039433,0.0147,0.013283,0.008883,0.032133,0.00425,0.008033,0.0221,0.011,0.053433,0.0455,0.095783
0,205700,0.0131,0.006617,0.007517,0.338767,0.527817,0.013983,0.061683,0.118083,0.00165,0.003483,0.009317,0.01425,0.01825,0.001783,0.004017,0.039367,0.014683,0.0133,0.00885,0.032083,0.004233,0.008017,0.0221,0.010983,0.05345,0.045417,0.081817
0,205600,0.013067,0.0066,0.007483,0.3395,0.528383,0.013983,0.06175,0.118117,0.00165,0.003633,0.009283,0.014233,0.0182,0.001783,0.004,0.03925,0.014617,0.013317,0.008717,0.032,0.004217,0.007983,0.022117,0.010967,0.0536,0.045233,0.09355
0,205500,0.013033,0.006567,0.0075,0.342633,0.531167,0.014033,0.0616,0.118167,0.00165,0.003433,0.009267,0.0142,0.018133,0.001767,0.003983,0.039217,0.01465,0.013317,0.008817,0.032,0.004217,0.007983,0.0221,0.01095,0.053767,0.0453,0.088717
0,205400,0.013067,0.006583,0.0075,0.337283,0.523733,0.0141,0.061433,0.118017,0.00165,0.003433,0.00925,0.0142,0.018,0.001783,0.004,0.039167,0.01465,0.0133,0.0088,0.032033,0.00425,0.008,0.022083,0.010983,0.053717,0.045333,0.080067
