@relation 'week1_v4_clustered-weka.filters.unsupervised.attribute.Remove-R4-6,8-30-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0'

@attribute Day numeric
@attribute Time numeric
@attribute 'use [kW]_y' numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
1,184700,1.645583,cluster5
1,221800,0.8229,cluster9
1,113500,0.430033,cluster11
1,140500,0.53665,cluster3
0,25100,1.496067,cluster18
1,125300,0.549983,cluster11
0,3500,2.705367,cluster1
1,105200,1.139717,cluster13
1,104900,1.13685,cluster2
1,224700,1.124383,cluster0
1,191300,0.8852,cluster3
1,75500,2.118017,cluster13
0,43400,1.115983,cluster15
0,21900,1.06745,cluster18
1,220800,0.506167,cluster3
0,81600,0.98405,cluster7
1,130200,0.84635,cluster19
1,92000,0.707217,cluster11
1,61500,0.64935,cluster6
1,104900,1.005083,cluster11
1,220200,0.790067,cluster4
1,5100,1.1804,cluster19
1,181300,1.448517,cluster0
1,132000,1.53505,cluster12
1,150000,1.324783,cluster4
1,94400,1.558083,cluster13
1,133400,0.53685,cluster11
1,45800,1.049417,cluster6
0,211000,1.07785,cluster14
0,105300,1.1844,cluster18
1,40100,0.41935,cluster11
0,213900,0.604817,cluster8
1,162200,1.326267,cluster5
1,184800,0.974917,cluster9
1,135400,0.586433,cluster11
1,144500,0.95775,cluster0
0,4400,1.461967,cluster18
1,63100,0.9279,cluster9
1,214400,1.03775,cluster4
1,215100,1.302067,cluster4
1,152700,2.04315,cluster2
0,80900,1.342817,cluster18
1,12800,1.543633,cluster13
1,214500,0.8233,cluster9
0,163600,1.139183,cluster7
0,65300,1.352283,cluster8
1,124400,1.053633,cluster0
0,11800,1.094517,cluster18
1,2000,1.5988,cluster13
1,61700,0.647917,cluster6
1,181000,1.734417,cluster5
1,30900,0.456583,cluster6
0,15800,1.379267,cluster18
1,191200,1.8893,cluster3
0,223300,0.602533,cluster8
1,203400,2.47775,cluster4
0,82100,0.992317,cluster7
0,130000,0.340467,cluster8
0,143800,0.452367,cluster8
1,55100,0.5671,cluster6
1,164200,1.4875,cluster5
1,44900,1.022967,cluster19
0,174700,1.517717,cluster7
1,220600,0.427133,cluster3
0,235200,2.810733,cluster1
1,33000,0.42005,cluster11
1,201600,0.95075,cluster0
1,81400,0.706533,cluster11
1,73300,1.583317,cluster2
0,80100,1.4585,cluster18
1,234500,1.218533,cluster2
1,40000,0.4197,cluster11
1,41700,1.168317,cluster11
1,63800,1.121033,cluster9
0,175100,2.70915,cluster7
0,114100,0.478967,cluster8
1,234400,1.769317,cluster2
0,104400,1.573917,cluster17
1,155400,1.16845,cluster2
1,24600,1.455017,cluster13
1,200700,0.9892,cluster4
1,183500,1.7553,cluster5
1,13000,0.968483,cluster13
1,113200,0.457733,cluster11
0,54700,0.961583,cluster15
0,215100,0.437967,cluster8
0,11600,1.0778,cluster18
1,170400,0.990167,cluster19
1,141200,0.4691,cluster11
1,85400,1.55605,cluster19
1,190700,1.989133,cluster12
1,190600,2.349167,cluster2
1,173600,2.203483,cluster2
1,174600,2.3901,cluster2
0,14800,1.472833,cluster18
1,23200,1.0577,cluster13
1,0,1.340017,cluster13
0,44600,0.93355,cluster15
1,71400,1.2798,cluster13
1,133100,1.35005,cluster12
0,210500,0.339233,cluster8
1,73600,1.6732,cluster13
0,43900,0.967717,cluster15
1,74500,1.1258,cluster12
1,73500,0.998017,cluster9
1,232000,2.685383,cluster2
1,224000,0.61365,cluster3
1,205800,0.7213,cluster9
1,83500,0.729083,cluster11
0,64100,0.626233,cluster15
1,61300,1.097467,cluster19
0,141900,0.45,cluster8
0,232000,2.789383,cluster1
0,194200,0.6012,cluster8
1,120900,1.055783,cluster9
0,80600,1.428633,cluster18
1,185300,1.0067,cluster9
1,174800,1.518517,cluster2
0,140000,0.545767,cluster8
1,193600,0.8124,cluster4
1,102700,1.444317,cluster13
1,204700,0.607717,cluster9
1,45500,0.4561,cluster11
0,52000,0.4354,cluster15
1,161700,1.341633,cluster5
0,203500,1.167083,cluster8
1,234500,1.780333,cluster5
1,70600,0.8739,cluster6
1,45200,1.00385,cluster19
0,115100,0.9071,cluster14
1,32000,0.950017,cluster6
1,224900,1.064367,cluster3
1,1200,3.219667,cluster1
1,103000,1.57245,cluster19
1,114700,0.893367,cluster9
1,151500,1.321083,cluster2
0,14500,1.371383,cluster18
0,145900,1.131517,cluster14
0,151700,3.88285,cluster17
1,35600,0.52855,cluster11
0,214700,0.434933,cluster8
0,72800,1.453683,cluster7
1,191400,0.791633,cluster3
1,84300,1.1874,cluster13
1,104100,1.010433,cluster19
1,235000,3.405667,cluster2
1,50500,0.879367,cluster19
0,114700,1.155567,cluster14
0,31100,0.522483,cluster15
1,132200,0.518033,cluster11
1,173400,2.06615,cluster2
0,80300,1.0068,cluster7
0,15100,1.376383,cluster18
1,125000,0.935867,cluster9
0,45600,0.514533,cluster15
1,193200,1.244833,cluster4
1,30100,0.957983,cluster13
1,30700,0.6263,cluster13
1,85900,1.06625,cluster13
1,70700,1.357367,cluster19
1,92700,1.2586,cluster19
1,160600,1.64785,cluster5
1,185400,0.976567,cluster9
1,175200,2.153383,cluster2
1,32500,0.936333,cluster6
1,125600,0.921583,cluster11
1,130900,0.873267,cluster19
1,124500,0.431067,cluster11
1,74700,2.023533,cluster13
1,5000,1.84085,cluster13
1,102900,0.658133,cluster11
0,195400,0.4179,cluster8
1,211500,1.045167,cluster4
0,35400,0.685733,cluster15
0,32300,0.4318,cluster15
0,183100,1.346217,cluster7
1,45500,0.895,cluster19
1,172000,1.510867,cluster2
1,82100,1.5393,cluster13
0,120100,0.914917,cluster14
1,165300,0.687,cluster3
1,193700,0.743983,cluster3
1,14300,1.081483,cluster13
1,51700,1.094067,cluster6
0,133900,0.542733,cluster8
0,150100,2.582433,cluster8
1,51600,0.956367,cluster19
1,225500,1.15315,cluster4
1,192900,1.070617,cluster3
1,195800,0.446467,cluster3
1,73700,1.012917,cluster9
1,231100,1.6843,cluster2
0,205900,1.246483,cluster14
0,230300,1.363967,cluster14
1,105000,1.135367,cluster2
1,213000,0.673167,cluster4
0,41300,0.523517,cluster15
1,41500,0.414433,cluster11
1,212600,1.33865,cluster0
1,134000,0.53595,cluster11
0,212600,0.550217,cluster8
1,41700,0.931667,cluster19
0,103000,0.9953,cluster7
0,42000,0.532867,cluster15
1,232600,1.5883,cluster5
1,11200,1.589083,cluster13
0,171900,1.867933,cluster17
0,211400,1.317517,cluster14
1,212400,0.706117,cluster9
0,93700,3.195717,cluster17
1,124600,0.44565,cluster11
1,232800,1.121933,cluster2
1,90700,1.3114,cluster2
1,123400,1.457017,cluster12
1,73200,1.07765,cluster9
1,230900,0.579117,cluster3
1,122400,2.84025,cluster12
1,85300,1.40885,cluster12
1,151400,1.344983,cluster2
1,32200,0.952683,cluster6
0,192000,1.0978,cluster14
1,132400,1.32315,cluster9
1,121000,0.6828,cluster19
1,120200,0.898917,cluster19
1,161300,1.044933,cluster19
0,25900,1.453283,cluster18
0,200600,1.519,cluster14
1,20400,1.596767,cluster13
1,31100,1.037617,cluster6
0,91200,1.30815,cluster7
1,52400,0.534183,cluster11
0,164100,1.2883,cluster7
1,133600,1.1466,cluster0
0,121500,0.341517,cluster8
1,33100,0.79835,cluster6
1,2800,0.973617,cluster13
0,162100,1.112433,cluster7
0,220900,0.920067,cluster14
0,112300,2.166167,cluster8
1,200300,0.73585,cluster4
1,104100,3.00145,cluster16
1,34500,0.531033,cluster11
0,34000,0.951983,cluster15
1,40700,0.55405,cluster6
0,100200,3.089,cluster17
1,100500,0.6185,cluster11
1,33900,0.417883,cluster11
0,150000,2.612917,cluster8
0,81700,0.842433,cluster18
0,41400,0.532217,cluster15
0,153600,1.845533,cluster10
1,122300,1.417667,cluster9
1,54800,0.527,cluster11
1,145400,1.590317,cluster4
1,131700,0.73495,cluster9
1,150900,1.018367,cluster11
1,12400,1.118133,cluster13
1,13000,0.514767,cluster11
1,2200,1.59905,cluster13
1,113300,1.109917,cluster19
1,170200,1.2336,cluster2
0,61900,0.529083,cluster15
1,32100,0.3118,cluster11
1,2300,1.382167,cluster13
0,155100,1.731883,cluster17
1,123300,1.0787,cluster0
1,204300,1.403367,cluster4
1,93200,1.096383,cluster13
0,70100,1.74205,cluster10
0,163700,0.997517,cluster7
1,71500,1.070783,cluster11
1,181600,1.65845,cluster2
1,2700,0.978017,cluster13
1,110200,1.448183,cluster13
1,150600,0.9192,cluster11
0,211600,1.057433,cluster14
1,113700,0.913267,cluster19
1,223200,0.6112,cluster3
1,101200,1.04025,cluster13
1,224000,0.910533,cluster4
1,223000,0.595917,cluster3
0,50800,0.85005,cluster15
1,195200,1.3788,cluster0
1,84800,2.50695,cluster11
1,73600,1.0069,cluster9
0,182500,1.411283,cluster7
1,225300,0.9393,cluster3
1,35200,1.099433,cluster19
1,174800,2.077717,cluster2
1,214600,1.149133,cluster0
0,234100,1.066,cluster7
1,191900,0.998117,cluster4
0,82500,1.360483,cluster18
1,30000,1.112817,cluster13
1,41800,1.094417,cluster19
1,182500,1.056967,cluster9
0,65700,1.547617,cluster14
1,233200,3.022667,cluster2
0,164300,1.00345,cluster7
0,23800,1.085883,cluster18
1,221800,0.50565,cluster3
1,34000,0.550283,cluster6
1,165100,0.4837,cluster11
1,145800,1.471633,cluster4
1,130600,0.944967,cluster12
0,214600,0.444267,cluster8
0,140200,1.01125,cluster14
1,174300,3.602617,cluster2
0,53900,0.889633,cluster15
1,223700,1.457217,cluster4
1,84700,2.557417,cluster11
1,201900,0.938567,cluster0
1,164100,1.6611,cluster2
0,15400,1.372417,cluster18
0,160500,5.52095,cluster17
1,2200,1.064017,cluster13
0,120400,2.138433,cluster14
0,2900,1.521917,cluster18
0,90900,1.2984,cluster7
1,162500,1.070467,cluster2
1,90300,1.057717,cluster13
1,114000,0.9068,cluster19
1,144600,1.180117,cluster12
0,150800,1.659083,cluster14
0,122700,0.446983,cluster8
1,233900,1.253417,cluster2
1,130300,0.947583,cluster12
1,111200,0.856767,cluster19
1,45000,1.041417,cluster6
1,21200,1.487167,cluster13
1,200800,0.8802,cluster3
1,75500,1.399617,cluster2
0,20800,1.0809,cluster18
0,90300,1.889833,cluster17
1,20400,0.974783,cluster13
0,91400,1.3357,cluster7
0,131500,0.333067,cluster8
1,80800,1.188833,cluster13
1,163500,1.775783,cluster2
1,182300,1.63275,cluster2
1,130000,0.4675,cluster11
1,164900,1.68475,cluster2
1,50300,0.4473,cluster6
1,143200,0.427667,cluster11
1,35600,1.102433,cluster19
1,164300,1.603383,cluster5
0,142900,0.462867,cluster8
1,70800,1.2696,cluster6
1,10700,0.9456,cluster13
1,125700,0.8961,cluster19
1,24600,1.215983,cluster19
1,173600,2.331533,cluster2
1,173900,2.3258,cluster5
1,41200,0.430533,cluster11
0,200300,1.535767,cluster14
0,152700,1.1128,cluster7
1,91700,1.455667,cluster13
1,82900,1.197433,cluster13
1,45200,1.0555,cluster6
1,181000,1.074033,cluster9
1,73200,1.985733,cluster2
1,22900,1.6922,cluster13
1,25100,1.2028,cluster13
1,174200,0.6558,cluster9
1,131200,0.9606,cluster19
1,120700,0.8905,cluster19
1,133300,0.538183,cluster11
1,15200,1.117133,cluster13
0,170500,1.779767,cluster17
0,173500,3.075883,cluster7
1,121000,1.055283,cluster9
1,161500,1.0414,cluster19
1,223200,0.8915,cluster4
1,215200,0.610117,cluster4
1,172700,1.4276,cluster2
0,20100,1.371233,cluster18
1,124100,1.804433,cluster12
1,43700,0.562633,cluster6
1,182100,1.6188,cluster9
1,20800,1.014733,cluster13
1,82700,0.519033,cluster11
1,213100,0.692267,cluster4
0,194300,0.97205,cluster8
1,172900,2.068233,cluster12
1,173400,1.062283,cluster3
1,235800,1.16575,cluster2
1,122300,0.53915,cluster11
1,53400,1.081817,cluster19
1,44900,0.552967,cluster6
0,215600,0.50325,cluster8
1,83900,1.6416,cluster2
1,2400,1.40245,cluster13
1,81700,1.455567,cluster12
1,13800,1.07155,cluster13
0,162900,0.996283,cluster7
0,142800,0.45675,cluster8
1,41500,0.528983,cluster6
1,103900,3.0055,cluster16
1,215400,0.857867,cluster4
1,111700,1.11505,cluster19
1,30900,0.444433,cluster6
1,63300,0.925433,cluster9
1,221700,1.1145,cluster0
0,55600,0.887517,cluster15
0,224700,0.616767,cluster8
0,154000,1.516033,cluster10
1,71100,0.76595,cluster11
1,65100,0.94015,cluster6
1,33400,1.020533,cluster19
1,121400,0.9153,cluster12
1,195400,0.452767,cluster3
1,81100,0.743517,cluster13
1,184800,1.674183,cluster5
0,201700,1.0313,cluster14
0,133700,0.543567,cluster8
1,15800,1.111033,cluster13
1,5000,0.973183,cluster13
1,232800,1.434533,cluster5
1,74600,1.2203,cluster2
1,73500,1.375217,cluster2
0,155600,1.847417,cluster7
0,124700,1.078233,cluster14
0,63700,0.627767,cluster15
0,20000,1.362833,cluster18
1,175500,0.578883,cluster9
1,115300,1.017267,cluster19
0,180700,1.5919,cluster7
1,123800,1.436367,cluster12
1,174300,2.104967,cluster2
1,234100,4.66505,cluster1
1,90200,1.05865,cluster13
1,234900,3.44255,cluster1
1,231500,1.183067,cluster5
0,155300,1.689117,cluster17
0,85000,1.0485,cluster18
1,220400,0.38255,cluster3
1,83600,1.6737,cluster13
0,15000,1.3578,cluster18
0,125100,1.034617,cluster14
1,164200,1.667283,cluster2
1,124200,0.447367,cluster11
1,11000,0.946617,cluster13
1,205500,0.611567,cluster4
1,130100,0.858517,cluster12
1,45900,0.444983,cluster6
1,162800,1.194467,cluster2
1,115900,0.89755,cluster19
1,111100,0.515417,cluster11
1,151900,1.166133,cluster2
0,5800,1.071267,cluster18
0,103400,4.272533,cluster17
1,45900,0.321817,cluster11
1,141500,0.79265,cluster9
0,155800,1.670717,cluster17
1,234000,1.18655,cluster2
1,103700,3.187167,cluster16
0,200800,1.538317,cluster14
1,170100,0.549,cluster11
1,94900,0.512033,cluster11
1,5300,1.08315,cluster13
0,82700,1.3833,cluster18
1,191100,1.206083,cluster3
1,13100,1.1326,cluster13
1,75900,3.477783,cluster13
1,151600,1.348067,cluster2
1,3900,1.47155,cluster13
1,134100,0.5306,cluster11
1,83200,0.764283,cluster11
0,175100,1.622067,cluster7
1,122500,0.527117,cluster11
1,81700,1.179217,cluster13
1,114100,0.393317,cluster11
1,150100,1.0104,cluster19
1,203600,0.6531,cluster3
1,123300,1.318267,cluster12
1,131900,0.4147,cluster11
1,160400,1.27325,cluster2
1,201200,1.019217,cluster3
1,161100,1.04645,cluster19
1,152400,1.32965,cluster2
1,110200,0.9187,cluster11
1,23800,1.621417,cluster13
1,93500,0.8224,cluster13
0,105000,1.43215,cluster18
1,32100,0.956717,cluster6
1,64000,0.671817,cluster6
1,214300,1.160233,cluster0
1,103800,1.563433,cluster19
1,55100,1.028567,cluster19
0,141300,1.082183,cluster14
0,11900,1.094667,cluster18
0,220800,0.920617,cluster14
0,141700,1.066883,cluster14
1,94400,0.544383,cluster11
1,123500,1.469233,cluster12
0,144300,6.0746,cluster8
1,3200,1.1345,cluster13
1,115200,0.652267,cluster11
0,54400,0.974283,cluster15
1,165700,1.31275,cluster11
1,182700,1.780367,cluster5
0,193300,0.813367,cluster8
1,160100,1.362533,cluster2
1,153200,0.515417,cluster11
1,94500,1.045567,cluster2
1,34900,0.4246,cluster11
1,22300,1.590817,cluster13
1,135000,0.88015,cluster9
1,91800,1.343883,cluster13
1,82600,1.163333,cluster13
1,220500,0.523217,cluster4
1,152800,0.513017,cluster11
0,141100,1.112383,cluster14
0,234900,2.42755,cluster1
1,181100,1.3014,cluster9
1,200100,1.3081,cluster4
1,210900,0.812217,cluster4
1,20800,0.9757,cluster13
0,171100,1.681,cluster17
1,41000,0.424233,cluster6
1,152500,1.327567,cluster2
1,185900,1.244583,cluster9
0,204800,0.338367,cluster8
1,161600,1.3635,cluster5
1,161400,1.676167,cluster5
0,132300,0.334533,cluster8
0,24200,1.362583,cluster18
1,65800,0.837517,cluster6
1,52600,0.9108,cluster19
1,94300,1.0361,cluster2
1,40600,0.557267,cluster6
1,91300,0.923183,cluster13
1,122500,0.343733,cluster11
0,91100,1.4715,cluster18
0,214100,0.690583,cluster8
0,203600,1.034917,cluster8
1,81900,1.185083,cluster13
0,225900,1.297133,cluster8
0,145000,1.210517,cluster14
1,91800,1.463333,cluster13
1,2100,0.87135,cluster11
1,32300,0.947933,cluster6
1,22800,1.452367,cluster13
1,180500,1.750233,cluster5
0,163700,1.2354,cluster7
1,65700,0.8379,cluster6
1,175400,1.576017,cluster2
1,190200,2.231333,cluster2
1,34400,0.531967,cluster11
1,153700,1.12655,cluster0
0,231300,1.14155,cluster7
1,93400,0.9735,cluster13
1,131300,0.965633,cluster19
0,133200,0.334633,cluster8
1,114400,0.405633,cluster11
1,235400,3.387517,cluster2
1,170100,1.22835,cluster2
0,23000,1.087283,cluster18
1,2800,1.064867,cluster13
1,83400,1.631167,cluster2
0,233300,3.067083,cluster1
1,172100,1.217067,cluster2
1,42200,0.979717,cluster19
1,185100,1.4942,cluster2
0,134600,0.549,cluster8
1,52200,1.079233,cluster6
1,234400,1.2271,cluster2
1,204400,0.715233,cluster9
1,224900,1.193733,cluster0
1,224900,1.361217,cluster0
1,185000,1.718517,cluster5
1,143400,0.6573,cluster4
1,133900,0.55825,cluster11
1,152000,1.350583,cluster2
0,184800,1.19195,cluster8
1,93400,1.6799,cluster2
1,152800,1.03885,cluster2
0,61600,0.535683,cluster15
1,154800,1.051433,cluster2
1,103400,1.542267,cluster19
1,213600,1.209983,cluster4
0,214100,0.443583,cluster8
1,233000,1.291,cluster2
0,105500,1.107167,cluster18
1,35900,0.5886,cluster11
1,24000,0.961367,cluster13
1,143900,0.9818,cluster0
1,20700,1.1738,cluster13
1,111400,0.7645,cluster11
1,165200,0.477867,cluster11
0,220800,0.471683,cluster8
0,210800,1.06255,cluster14
1,85400,1.31845,cluster12
0,92800,1.335433,cluster7
1,153500,1.697367,cluster2
1,800,2.747333,cluster1
1,113000,0.4314,cluster11
1,224000,1.446583,cluster4
1,154400,0.484567,cluster11
0,234100,1.168367,cluster7
1,73600,1.117433,cluster2
1,102600,0.6626,cluster11
0,31300,0.41875,cluster15
0,195100,0.97,cluster8
1,4900,1.155017,cluster19
1,12900,0.518783,cluster11
1,214600,1.082383,cluster4
1,71200,2.106617,cluster11
1,215100,0.711917,cluster9
0,42900,0.324283,cluster15
0,235600,1.016833,cluster7
1,192200,1.377933,cluster4
0,40300,0.430217,cluster15
1,43200,0.42345,cluster11
1,124000,0.447167,cluster11
1,233700,1.468883,cluster5
1,90700,2.717567,cluster13
0,102000,0.927,cluster7
0,135200,0.570033,cluster8
1,5500,1.085817,cluster13
1,63900,1.001133,cluster9
1,54600,0.528283,cluster11
1,180100,0.708533,cluster9
1,234600,1.748267,cluster5
1,54200,0.313033,cluster11
1,45300,1.000733,cluster19
1,21300,1.475533,cluster13
1,80700,1.1749,cluster13
1,51900,0.312133,cluster11
1,213900,0.61825,cluster9
1,230600,0.8297,cluster4
1,203200,0.989867,cluster3
1,153900,1.644817,cluster2
0,204700,0.336817,cluster8
1,221900,1.1226,cluster0
0,171800,1.467317,cluster7
0,174100,1.499367,cluster7
1,150800,0.796767,cluster3
0,81800,0.989167,cluster7
0,211800,1.2496,cluster14
1,1700,1.70625,cluster13
1,194200,1.583933,cluster4
1,34200,0.551317,cluster6
0,192500,0.903,cluster14
0,114300,2.2747,cluster8
1,235900,1.82795,cluster2
0,232400,2.3674,cluster1
0,162900,1.4354,cluster7
0,195100,0.582517,cluster8
1,4900,0.968867,cluster13
1,50900,0.286633,cluster11
1,61100,0.422667,cluster11
1,132100,1.5137,cluster12
1,221000,0.504067,cluster3
0,13700,1.383467,cluster18
1,105600,0.912117,cluster11
1,73800,2.05145,cluster2
1,71700,2.177317,cluster13
0,55300,1.096683,cluster15
1,32200,1.046967,cluster19
0,42000,0.425867,cluster15
0,160200,1.662983,cluster17
1,180300,1.991317,cluster5
0,15300,0.840517,cluster18
1,23100,1.201667,cluster13
1,64100,0.313767,cluster11
1,83000,1.651183,cluster13
1,41800,1.066533,cluster6
1,84700,0.747917,cluster11
1,174700,0.737083,cluster9
1,91000,1.231567,cluster2
1,133000,1.352017,cluster12
0,82500,1.213683,cluster7
1,203600,4.805183,cluster4
0,145400,1.141567,cluster14
1,234300,1.542683,cluster2
1,40600,0.421783,cluster6
0,12400,1.0887,cluster18
1,51100,0.30295,cluster11
1,135200,0.432983,cluster3
1,113200,1.088783,cluster19
1,235200,1.203767,cluster2
1,10300,0.9786,cluster13
1,165900,1.159933,cluster2
1,93100,0.63915,cluster11
1,63400,0.92795,cluster9
1,133600,0.542917,cluster11
1,12300,1.100317,cluster13
0,83500,2.2565,cluster7
0,235300,1.05975,cluster7
1,93200,1.657933,cluster2
1,184800,1.572167,cluster5
0,80500,1.441983,cluster18
0,180000,1.735183,cluster17
1,14400,1.111533,cluster13
0,70700,1.681083,cluster10
0,162200,1.949467,cluster17
1,183600,1.57195,cluster5
1,215200,1.14565,cluster0
0,223600,0.691683,cluster14
1,205700,1.166283,cluster0
1,42800,0.408533,cluster19
1,201800,1.209133,cluster9
0,151400,4.1655,cluster17
1,71400,2.584067,cluster13
1,2500,1.317033,cluster13
0,75400,1.229733,cluster18
0,180300,1.603867,cluster7
1,1600,0.608517,cluster11
1,160900,1.249533,cluster2
0,24800,1.6734,cluster18
1,182300,1.4514,cluster2
1,35400,0.42535,cluster11
1,195000,1.4141,cluster0
1,192500,1.1823,cluster3
1,14800,1.471883,cluster13
1,30700,0.519,cluster13
0,212300,0.535733,cluster8
0,224400,0.623267,cluster8
1,212300,0.547267,cluster3
1,114600,0.65485,cluster11
1,31100,0.647017,cluster6
0,172700,1.882567,cluster17
1,160500,1.686617,cluster5
1,110300,0.9491,cluster13
1,82900,1.8854,cluster2
0,71700,1.091983,cluster18
1,182800,2.146383,cluster2
1,175000,0.73355,cluster9
1,214400,0.8248,cluster9
1,64600,0.8517,cluster6
1,64200,0.958483,cluster9
1,221400,0.829167,cluster9
0,143100,0.489667,cluster8
1,53800,0.315233,cluster11
1,195900,0.746483,cluster4
1,12000,0.945333,cluster13
1,131100,0.838383,cluster9
1,40200,0.427567,cluster11
0,185100,1.314283,cluster8
1,153300,1.838017,cluster2
1,153800,1.49045,cluster5
1,82600,1.501667,cluster13
1,60000,0.938633,cluster6
1,183500,1.263517,cluster5
1,215600,0.706533,cluster9
0,65900,0.3235,cluster15
1,112000,0.719217,cluster11
1,183700,1.399633,cluster2
1,141400,0.848067,cluster19
1,82500,1.153983,cluster13
1,191200,1.7243,cluster12
1,144600,0.5457,cluster11
1,135400,0.373817,cluster11
0,232200,2.6185,cluster1
0,114900,2.486883,cluster8
0,214300,0.444467,cluster8
1,110700,0.68,cluster11
1,211900,0.457583,cluster3
1,81400,0.755217,cluster3
0,120700,1.95825,cluster14
1,153900,1.088117,cluster0
1,51600,0.322083,cluster11
1,63600,1.27035,cluster19
1,83000,1.4866,cluster13
0,94800,3.444917,cluster17
1,174700,2.5565,cluster2
0,55100,0.966,cluster15
1,114500,0.405717,cluster11
1,3300,1.068617,cluster13
1,161800,1.0786,cluster2
0,220900,0.467967,cluster8
1,70900,0.811,cluster19
0,55400,1.039883,cluster15
1,162900,1.738117,cluster2
1,41300,0.419517,cluster11
1,72000,2.79855,cluster13
0,192600,0.84225,cluster8
0,165500,1.66195,cluster17
1,24500,1.293583,cluster13
1,140600,0.7666,cluster19
1,41900,0.538833,cluster6
1,300,2.658533,cluster1
1,134200,1.113233,cluster0
1,141400,0.47015,cluster11
1,204000,1.130267,cluster0
0,165800,1.655567,cluster17
1,202700,1.272983,cluster3
1,25500,1.06755,cluster19
1,191800,1.590483,cluster3
0,174200,1.486583,cluster7
1,14600,1.108933,cluster13
1,172300,2.133567,cluster0
1,31700,0.940117,cluster6
1,211600,1.049417,cluster4
0,25600,0.971617,cluster18
1,230600,0.511767,cluster3
0,92000,1.52715,cluster7
1,81800,0.523833,cluster11
1,173700,3.449367,cluster5
1,113500,0.454583,cluster11
1,20500,0.384067,cluster11
1,145700,0.429633,cluster11
0,101600,0.943567,cluster7
0,111900,0.963133,cluster14
1,140100,0.88905,cluster9
1,33300,1.063167,cluster19
1,181100,1.971383,cluster5
1,51800,1.109533,cluster6
0,80800,1.15635,cluster7
1,92800,1.608533,cluster13
1,64300,0.79735,cluster11
1,232900,1.4381,cluster1
1,212800,0.726167,cluster9
0,52200,0.438033,cluster15
1,233700,3.11155,cluster1
1,234200,1.243967,cluster2
1,41100,0.431517,cluster11
1,1600,1.699983,cluster1
1,81900,1.025283,cluster3
1,22100,0.961133,cluster13
1,92700,1.04825,cluster19
1,144300,0.543533,cluster11
1,3600,1.081333,cluster13
1,144300,1.289767,cluster12
1,13100,0.84755,cluster11
1,221100,1.26845,cluster4
1,185100,1.600767,cluster5
1,5400,1.84615,cluster13
1,51500,1.142333,cluster6
0,204100,0.849583,cluster8
1,183100,2.119783,cluster2
1,71400,6.405383,cluster13
1,183400,1.246467,cluster5
1,205700,0.500483,cluster3
1,34700,0.421217,cluster11
1,225100,0.933483,cluster3
1,162500,0.582583,cluster11
1,84700,1.148717,cluster13
1,230700,0.825567,cluster4
1,192600,1.300283,cluster4
1,162000,0.931867,cluster9
1,185500,1.043417,cluster9
1,114800,0.40455,cluster19
1,41000,0.411017,cluster11
0,184000,1.187883,cluster7
1,154000,0.580783,cluster3
1,53700,1.069183,cluster19
1,230600,1.367167,cluster4
1,0,1.035417,cluster13
1,71900,0.931433,cluster11
0,5500,1.6879,cluster18
1,201400,1.268383,cluster3
1,164000,0.58135,cluster11
1,125600,0.914183,cluster19
1,22500,1.564583,cluster13
0,44300,0.951133,cluster15
1,20900,1.726883,cluster13
1,210000,0.782433,cluster4
1,81300,1.534317,cluster12
1,113800,0.921983,cluster19
1,20500,1.009283,cluster13
1,122900,0.4536,cluster11
1,60900,0.42465,cluster11
1,53000,0.53955,cluster6
0,215600,0.44605,cluster8
1,91200,1.022433,cluster13
1,191800,1.011867,cluster4
1,105600,0.976017,cluster13
1,220000,0.713017,cluster9
1,160900,1.6767,cluster5
0,81500,1.272767,cluster18
