Day,' Time','use [kW]',Cluster
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,210000,2.7985,cluster5
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205800,1.69685,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205700,1.6882,cluster20
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205600,2.390517,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
