'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
0.095717,4,0,1,21510,1.075817,cluster15
0.495966,2,0,1,17490,1.401383,cluster15
2.24083,2,3,1,8450,2.569133,cluster13
0.216799,0,0,0,18580,1.887183,cluster13
0.706983,2,0,1,17480,1.691183,cluster15
2.23658,2,3,1,8440,2.578333,cluster13
0.155417,0,0,0,18570,1.804983,cluster13
0,1,1,1,2500,1.37295,cluster5
0.90925,2,0,1,17470,1.353717,cluster15
2.22755,2,3,1,8430,2.571117,cluster13
0,0,0,0,18560,1.565117,cluster13
0,1,1,1,2490,1.3622,cluster5
0.576383,2,0,1,17460,0.923583,cluster15
2.22475,2,3,1,8420,2.578883,cluster13
0,0,0,0,18550,1.563567,cluster13
0,1,1,1,2480,1.477117,cluster5
0.590533,2,0,1,17450,0.935383,cluster15
2.2204,2,3,1,8410,2.616367,cluster13
0,0,0,0,18540,1.555117,cluster13
0,1,1,1,2470,1.470967,cluster5
0.5875,2,0,1,17440,0.938867,cluster15
0,0,0,0,18530,1.557517,cluster13
0,1,1,1,2460,1.4725,cluster5
0.5921,2,0,1,17430,0.9569,cluster15
0,0,0,0,18520,1.591967,cluster13
0,1,1,1,2450,1.460767,cluster5
0.352833,2,0,1,17420,0.703883,cluster15
0,0,0,0,18510,1.59125,cluster13
0,1,1,1,2440,1.480033,cluster12
0.239667,2,0,1,17410,0.594017,cluster15
0,1,1,1,2430,1.488617,cluster5
0,1,1,1,2420,1.488,cluster5
0,1,1,1,2410,1.497667,cluster5
0.916847,6,3,0,12000,2.25378,cluster15
0.925979,6,3,0,11590,2.25533,cluster15
0.928366,6,3,0,11580,2.28305,cluster15
0.932063,6,3,0,11570,2.32138,cluster15
0.96265,6,3,0,11560,2.45505,cluster15
1.02222,6,3,0,11550,1.86347,cluster15
1.44658,6,3,0,11540,2.25475,cluster15
1.488,6,3,0,11530,2.32,cluster15
1.47645,6,3,0,11520,2.41633,cluster15
0.052984,6,3,0,9000,0.50715,cluster5
1.45331,6,3,0,11510,2.82083,cluster15
0.040166,6,3,0,8590,0.513683,cluster5
0.045384,6,3,0,8580,0.517333,cluster5
0.525832,6,0,0,18000,1.075883,cluster13
0.049083,0,0,0,16500,0.917683,cluster13
0.095117,6,3,0,8570,0.473183,cluster5
0.455283,6,0,0,17590,1.014083,cluster13
0.04955,0,0,0,16490,0.90835,cluster13
0.118267,6,3,0,8560,0.3985,cluster5
0.248867,6,0,0,17580,0.802967,cluster13
0.044349,0,0,0,16480,0.926033,cluster13
0.122035,6,3,0,8550,0.395017,cluster5
0.258266,6,0,0,17570,0.803233,cluster13
0.540217,5,1,1,3000,1.796467,cluster15
0.04295,0,0,0,16470,0.9316,cluster13
0.722216,3,1,1,1500,1.1973,cluster11
0.116866,6,3,0,8540,0.401467,cluster5
0.250783,6,0,0,17560,0.804867,cluster13
0.5806,5,1,1,2590,1.411,cluster15
0.358167,0,0,0,16460,1.231017,cluster13
0.769437,3,1,1,1490,1.04257,cluster11
0.129316,6,3,0,8530,0.3943,cluster5
0.240283,6,0,0,17550,0.8062,cluster13
0.572783,5,1,1,2580,1.415333,cluster15
0.411366,0,0,0,16450,1.290583,cluster13
0.744333,3,1,1,1480,1.152,cluster11
0.1262,6,3,0,8520,0.39935,cluster5
0.240568,6,0,0,17540,0.782083,cluster13
0.593783,5,1,1,2570,1.411867,cluster15
0.415367,0,0,0,16440,1.27505,cluster13
0.506537,0,3,0,11590,1.63357,cluster15
0.74773,3,1,1,1470,1.19668,cluster11
0.128766,6,3,0,8510,0.394483,cluster5
0.24025,6,0,0,17530,0.733333,cluster13
0.56975,5,1,1,2560,1.416517,cluster15
0.346484,0,0,0,16430,1.240817,cluster13
0.495736,0,3,0,11580,1.64542,cluster15
0.755067,3,1,1,1460,1.20475,cluster11
1.75815,3,3,1,13500,3.390033,cluster17
0.239132,6,0,0,17520,0.733133,cluster13
0.57555,5,1,1,2550,1.417433,cluster15
0.046283,0,0,0,16420,0.936133,cluster13
0.676683,0,3,0,11570,1.8025,cluster15
0.747884,3,1,1,1450,1.20515,cluster11
1.72583,3,3,1,13490,3.348517,cluster17
0.242801,6,0,0,17510,0.732967,cluster13
0.575616,5,1,1,2540,1.4137,cluster15
0.052317,0,0,0,16410,0.949417,cluster13
0.852313,0,3,0,11560,1.97338,cluster15
0.7099,3,1,1,1440,1.1714,cluster11
1.62627,3,3,1,13480,3.655667,cluster17
0.580684,5,1,1,2530,1.41175,cluster15
0.812547,0,3,0,11550,1.94028,cluster15
0.68272,3,1,1,1430,1.13222,cluster11
1.31408,3,3,1,13470,3.996117,cluster17
0.5756,5,1,1,2520,1.413,cluster15
0.92325,3,0,1,22500,1.0092,cluster13
0.82458,0,3,0,11540,1.94278,cluster15
0.694036,3,1,1,1420,1.12987,cluster11
1.3274,3,3,1,13460,3.969117,cluster17
0.582033,5,1,1,2510,1.417883,cluster15
1.05163,3,0,1,22490,1.1378,cluster13
0.83813,0,3,0,11530,1.96288,cluster15
0.503249,3,1,1,1410,0.961033,cluster11
1.60375,3,3,1,13450,4.651767,cluster17
0.875583,3,0,1,22480,1.05325,cluster13
0.836037,0,3,0,11520,1.97292,cluster15
1.86045,3,3,1,13440,5.5035,cluster17
0.526799,3,0,1,22470,1.183883,cluster13
0.82963,0,3,0,11510,1.97193,cluster15
1.90188,2,3,1,7500,2.375933,cluster17
1.89073,3,3,1,13430,5.545833,cluster17
0.514433,3,0,1,22460,1.181183,cluster13
0.881087,0,3,0,11500,2.00747,cluster15
1.83272,2,3,1,7490,2.315783,cluster17
1.93022,3,3,1,13420,5.56875,cluster17
0.507734,3,0,1,22450,1.201217,cluster13
1.8539,2,3,1,7480,2.283867,cluster17
1.91078,3,3,1,13410,5.572117,cluster17
0.514999,3,0,1,22440,1.164783,cluster13
0.760583,0,0,0,18000,1.621433,cluster13
1.91565,2,3,1,7470,2.189,cluster17
0.202983,1,0,1,16500,0.680983,cluster13
0.524433,3,0,1,22430,1.19135,cluster13
0.493967,0,0,0,17590,1.3548,cluster13
1.90035,2,3,1,7460,2.20415,cluster17
0.193849,1,0,1,16490,0.683633,cluster13
0.76585,3,0,1,22420,1.437517,cluster13
0.5037,0,0,0,17580,1.3408,cluster13
1.91282,2,3,1,7450,2.188767,cluster17
0.209467,1,0,1,16480,0.6828,cluster13
0,4,1,1,1500,0.829983,cluster5
0.89115,3,0,1,22410,1.538983,cluster13
0.568217,0,0,0,17570,1.069883,cluster13
1.94373,2,3,1,7440,2.181483,cluster17
0.213733,1,0,1,16470,0.679883,cluster13
0.000734,4,1,1,1490,0.831983,cluster5
0.637982,0,0,0,17560,0.899133,cluster13
1.95388,2,3,1,7430,2.161833,cluster17
0.216499,1,0,1,16460,0.679533,cluster13
0.012583,0,1,1,3400,0.861517,cluster5
0.004917,4,1,1,1480,0.828617,cluster5
0.653367,0,0,0,17550,0.896733,cluster13
1.96043,2,3,1,7420,2.168567,cluster17
0.209216,1,0,1,16450,0.68015,cluster13
0.005767,0,1,1,3390,0.857317,cluster5
0,4,1,1,1470,0.912267,cluster5
0.639634,0,0,0,17540,0.850167,cluster13
1.95625,2,3,1,7410,2.16465,cluster17
0.21115,1,0,1,16440,0.67515,cluster13
0,0,1,1,3380,0.94225,cluster5
0,4,1,1,1460,0.939367,cluster5
0.646149,0,0,0,17530,0.816867,cluster13
0.211966,1,0,1,16430,0.676167,cluster13
0,0,1,1,3370,0.95525,cluster5
1.51833,4,3,1,13500,2.820983,cluster54
0,4,1,1,1450,0.94095,cluster5
0.647483,0,0,0,17520,0.82085,cluster13
0.217415,1,0,1,16420,0.6752,cluster13
0,0,1,1,3360,0.955217,cluster5
1.68188,4,3,1,13490,3.015883,cluster54
0,4,1,1,1440,0.947933,cluster5
0.631734,0,0,0,17510,0.871117,cluster13
0.225533,1,0,1,16410,0.6741,cluster13
0,0,1,1,3350,0.952933,cluster5
1.91733,4,3,1,13480,3.127033,cluster54
0,4,1,1,1430,0.936517,cluster5
0,0,1,1,3340,0.96765,cluster5
1.8542,4,3,1,13470,3.03855,cluster55
0,4,1,1,1420,0.952233,cluster5
0.587034,4,0,1,22500,0.957767,cluster13
0,0,1,1,3330,0.963367,cluster5
1.87243,4,3,1,13460,3.0272,cluster55
0,4,1,1,1410,0.95755,cluster5
0.584784,4,0,1,22490,0.956067,cluster13
0,0,1,1,3320,0.960083,cluster5
1.87268,4,3,1,13450,3.055883,cluster55
0.585933,4,0,1,22480,0.957333,cluster13
0,0,1,1,3310,0.964633,cluster5
1.85647,4,3,1,13440,3.021833,cluster55
0.586316,4,0,1,22470,0.959183,cluster13
1.92538,4,3,1,13430,3.09875,cluster55
0.586583,4,0,1,22460,0.95915,cluster13
1.84162,4,3,1,13420,2.9979,cluster55
0.586468,4,0,1,22450,0.960417,cluster13
1.81018,4,3,1,13410,2.984733,cluster55
0.591567,4,0,1,22440,0.962283,cluster13
0.614,4,0,1,22430,0.984567,cluster13
0.289453,3,3,1,7310,1.28998,cluster10
0.967883,4,0,1,22420,1.340017,cluster13
0.293363,3,3,1,7300,1.29923,cluster10
0.960066,4,0,1,22410,1.331033,cluster13
0.265186,3,3,1,7290,1.31318,cluster10
0.16105,6,3,0,8000,0.796933,cluster15
0.263287,3,3,1,7280,1.34112,cluster10
0.092701,6,3,0,7590,0.931417,cluster15
0.316954,3,3,1,7270,1.38177,cluster10
0.110117,6,3,0,7580,0.937533,cluster15
1.09476,3,3,1,7260,1.44812,cluster10
0.114885,6,3,0,7570,0.938817,cluster15
0.041446,1,0,1,16590,1.12153,cluster13
0.74011,3,3,1,7250,1.09557,cluster10
0.107717,6,3,0,7560,0.942717,cluster15
0.036003,1,0,1,16580,1.12217,cluster13
0.4528,3,3,1,7240,0.7835,cluster10
0.101217,6,3,0,7550,0.932783,cluster15
0.042263,1,0,1,16570,1.12328,cluster13
0.401389,3,3,1,7230,0.7816,cluster10
0.098633,6,3,0,7540,0.935583,cluster15
0.047918,1,0,1,16560,1.127,cluster13
0.437356,3,3,1,7220,0.794467,cluster10
0.103649,6,3,0,7530,0.940983,cluster15
0.056117,1,0,1,16550,1.12865,cluster13
0.109617,6,3,0,7520,0.937967,cluster15
0.044936,1,0,1,16540,1.12507,cluster13
0.12785,6,3,0,7510,0.960717,cluster15
0.05735,1,0,1,16530,1.1229,cluster13
0,1,0,1,16520,1.11848,cluster13
1.39153,3,3,1,12500,2.3527,cluster15
0,1,0,1,16510,1.11755,cluster13
1.37195,3,3,1,12490,2.361133,cluster15
0.038686,1,0,1,16500,1.20967,cluster13
1.73792,3,3,1,12480,2.714,cluster17
2.17568,3,3,1,12470,3.13895,cluster17
0,3,0,1,21500,1.384033,cluster13
2.1483,3,3,1,12460,3.129217,cluster17
0.006233,3,0,1,21490,1.427317,cluster13
2.12122,3,3,1,12450,3.10765,cluster17
0.008399,3,0,1,21480,1.461083,cluster13
2.10497,3,3,1,12440,3.07345,cluster17
0.00545,3,0,1,21470,1.270733,cluster13
0.223167,5,2,1,6500,0.5071,cluster3
1.54673,3,3,1,12430,2.530583,cluster17
0,3,0,1,21460,1.057933,cluster13
0.237267,5,2,1,6490,0.505783,cluster3
0.960083,3,3,1,12420,1.93055,cluster15
0.0016,3,0,1,21450,1.058933,cluster13
0.220199,5,2,1,6480,0.506217,cluster3
0.934117,3,3,1,12410,2.071717,cluster15
0.005,3,0,1,21440,1.057583,cluster13
0.048807,0,0,0,17100,1.19102,cluster4
0.247317,5,2,1,6470,0.5051,cluster3
0.02365,3,0,1,21430,1.058933,cluster13
0.0612,0,0,0,17000,1.19383,cluster4
0.22925,5,2,1,6460,0.507383,cluster3
0.511467,6,0,0,18500,2.115817,cluster13
0.242149,3,0,1,21420,1.265033,cluster13
2.2985,2,0,1,16590,3.06022,cluster13
0.724601,1,0,1,17400,0.812517,cluster13
0.241817,5,2,1,6450,0.504283,cluster3
0.59435,6,0,0,18490,1.665067,cluster13
0.388983,3,0,1,21410,1.4356,cluster13
2.16075,2,0,1,16580,2.92567,cluster13
0.724283,1,0,1,17390,0.8123,cluster13
0.244451,5,2,1,6440,0.501667,cluster3
0.58845,6,0,0,18480,1.668083,cluster13
2.14582,2,0,1,16570,2.93335,cluster13
0.724466,1,0,1,17380,0.81235,cluster13
0.204967,5,2,1,6430,0.47905,cluster3
0.5907,6,0,0,18470,1.6721,cluster13
0,5,1,1,3500,1.4567,cluster5
2.15382,2,0,1,16560,2.91262,cluster13
0.72425,1,0,1,17370,0.812433,cluster13
0.204483,5,2,1,6420,0.475683,cluster3
0.390783,0,1,0,2400,1.229683,cluster11
0.585733,6,0,0,18460,1.673733,cluster13
0,5,1,1,3490,1.43855,cluster5
2.16092,2,0,1,16550,2.94078,cluster13
0.724583,1,0,1,17360,0.813083,cluster13
0.200783,5,2,1,6410,0.486333,cluster3
0.410817,0,1,0,2390,1.238117,cluster11
0.605834,6,0,0,18450,1.677717,cluster13
0,5,1,1,3480,1.47485,cluster5
2.1528,2,0,1,16540,2.96678,cluster13
0.719098,1,0,1,17350,1.145783,cluster13
0.427934,0,1,0,2380,1.2406,cluster11
0.587383,6,0,0,18440,1.673983,cluster13
0,5,1,1,3470,1.458267,cluster5
2.15083,2,0,1,16530,2.99145,cluster13
0.891901,1,0,1,17340,1.577367,cluster13
0.478667,4,3,1,12500,2.127617,cluster3
0.404215,0,1,0,2370,1.242283,cluster11
0.589382,6,0,0,18430,1.670733,cluster13
0,5,1,1,3460,1.4722,cluster5
2.14828,2,0,1,16520,3.02233,cluster13
0.893566,1,0,1,17330,1.572633,cluster13
0.490233,4,3,1,12490,2.1037,cluster3
0.483783,0,1,0,2360,1.328733,cluster11
0.605351,6,0,0,18420,1.672317,cluster13
0,5,1,1,3450,1.471733,cluster5
0.683099,1,0,1,17320,1.394583,cluster13
1.23058,4,3,1,12480,2.865317,cluster3
0.522832,0,1,0,2350,1.339933,cluster11
0.59125,6,0,0,18410,1.671533,cluster13
0,5,1,1,3440,1.47855,cluster5
0.539432,1,0,1,17310,1.248633,cluster13
1.27283,4,3,1,12470,2.899983,cluster3
0.401416,0,1,0,2340,1.240033,cluster11
0.105633,4,0,1,21500,1.071033,cluster15
0,5,1,1,3430,1.493833,cluster5
1.26127,4,3,1,12460,2.900267,cluster3
0.408917,0,1,0,2330,1.253967,cluster11
0.1111,4,0,1,21490,1.071017,cluster15
0,5,1,1,3420,1.420917,cluster5
1.23165,4,3,1,12450,2.859167,cluster3
0.403183,0,1,0,2320,1.2448,cluster11
0.156983,4,0,1,21480,1.11235,cluster15
0,5,1,1,3410,1.360983,cluster5
1.18377,4,3,1,12440,2.849883,cluster3
0.401767,0,1,0,2310,1.3361,cluster11
0.418284,4,0,1,21470,1.384267,cluster15
0.477601,4,3,1,12430,2.110117,cluster3
0.242101,4,0,1,21460,1.2116,cluster15
2.21942,2,3,1,8400,2.68175,cluster13
0.475466,4,3,1,12420,2.117433,cluster3
0.023,4,0,1,21450,1.162567,cluster15
2.21913,2,3,1,8390,2.686683,cluster13
0.5673,4,3,1,12410,2.23185,cluster3
0.060716,4,0,1,21440,1.151333,cluster15
2.21087,2,3,1,8380,2.686,cluster13
0.062018,4,0,1,21430,1.154417,cluster15
2.22767,2,3,1,8370,2.695883,cluster13
0,0,0,0,18500,1.58345,cluster13
0.062318,4,0,1,21420,1.157167,cluster15
0.264816,2,0,1,17400,0.610933,cluster15
2.22858,2,3,1,8360,2.688617,cluster13
0,0,0,0,18490,1.5975,cluster13
0.055034,4,0,1,21410,1.173817,cluster15
0.259949,2,0,1,17390,0.6123,cluster15
2.22808,2,3,1,8350,2.682267,cluster13
0,0,0,0,18480,1.609117,cluster15
0.259849,2,0,1,17380,0.6089,cluster15
2.20897,2,3,1,8340,2.685383,cluster13
0,0,0,0,18470,1.616917,cluster15
0.247933,2,0,1,17370,0.61435,cluster15
2.20728,2,3,1,8330,2.681617,cluster13
0,0,0,0,18460,1.644233,cluster15
0.358415,2,0,1,17360,0.806133,cluster15
2.20572,2,3,1,8320,2.678383,cluster13
0,0,0,0,18450,1.666233,cluster15
0.345866,2,0,1,17350,0.804483,cluster15
2.20688,2,3,1,8310,2.66965,cluster13
0,0,0,0,18440,1.829017,cluster15
0.314166,2,0,1,17340,0.801967,cluster15
0,0,0,0,18430,1.5719,cluster15
0.331384,2,0,1,17330,0.80965,cluster15
0.000283,0,0,0,18420,1.32925,cluster15
0.708799,2,0,1,17320,1.1505,cluster15
0.009584,0,0,0,18410,1.333033,cluster15
0.696433,2,0,1,17310,1.192317,cluster15
1.4592,6,3,0,11500,2.80772,cluster15
1.44842,6,3,0,11490,2.7983,cluster15
1.4418,6,3,0,11480,2.80942,cluster15
1.4457,6,3,0,11470,2.79755,cluster15
1.43318,6,3,0,11460,2.79583,cluster15
1.41995,6,3,0,11450,2.77543,cluster15
1.23863,6,3,0,11440,2.60865,cluster15
0.996951,6,3,0,11430,2.39225,cluster15
1.0296,6,3,0,11420,2.3906,cluster15
0.1126,6,3,0,8500,0.39945,cluster5
1.0282,6,3,0,11410,2.38448,cluster15
0.125899,6,3,0,8490,0.391283,cluster5
0.100833,6,3,0,8480,0.401667,cluster5
0.239217,6,0,0,17500,0.731267,cluster13
0.04865,0,0,0,16400,0.930283,cluster13
0.15105,6,3,0,8470,0.386017,cluster5
0.238401,6,0,0,17490,0.728667,cluster13
0.04595,0,0,0,16390,0.962017,cluster13
0.174967,6,3,0,8460,0.3853,cluster5
0.238849,6,0,0,17480,0.727633,cluster13
0.030783,0,0,0,16380,1.05645,cluster13
0.169966,6,3,0,8450,0.374517,cluster5
0.236517,6,0,0,17470,0.72715,cluster13
0.567716,5,1,1,2500,1.421783,cluster15
0.039284,0,0,0,16370,1.05995,cluster13
0.540266,3,1,1,1400,0.999333,cluster11
0.18475,6,3,0,8440,0.270667,cluster5
0.236265,6,0,0,17460,0.728,cluster13
0.569599,5,1,1,2490,1.510583,cluster15
0.029551,0,0,0,16360,1.0919,cluster13
0.55997,3,1,1,1390,1.42967,cluster11
0.184883,6,3,0,8430,0.2705,cluster5
0.240867,6,0,0,17450,0.7282,cluster13
0.571217,5,1,1,2480,1.52225,cluster15
0.070367,0,0,0,16350,1.201983,cluster13
0.541083,3,1,1,1380,1.43545,cluster11
0.184818,6,3,0,8420,0.270517,cluster5
0.24025,6,0,0,17440,0.732283,cluster13
0.577867,5,1,1,2470,1.515567,cluster15
0.1712,0,0,0,16340,0.632817,cluster13
0.603699,0,3,0,11490,1.7511,cluster15
0.54842,3,1,1,1370,1.43702,cluster11
0.185516,6,3,0,8410,0.271383,cluster5
0.240833,6,0,0,17430,0.73525,cluster13
0.581482,5,1,1,2460,1.5142,cluster15
0.180166,0,0,0,16330,0.630383,cluster13
0.580904,0,3,0,11480,1.72882,cluster15
0.55512,3,1,1,1360,1.44222,cluster11
1.93893,3,3,1,13400,5.569217,cluster17
0.243567,6,0,0,17420,0.737217,cluster13
0.569783,5,1,1,2450,1.517117,cluster15
0.1685,0,0,0,16320,0.64,cluster13
0.547217,0,3,0,11470,1.7124,cluster15
0.56953,3,1,1,1350,1.44308,cluster11
1.92544,3,3,1,13390,5.580167,cluster17
0.2634,6,0,0,17410,0.735483,cluster13
0.558151,5,1,1,2440,1.53265,cluster15
0.163184,0,0,0,16310,0.636717,cluster13
0.580663,0,3,0,11460,1.75583,cluster15
0.56463,3,1,1,1340,1.43458,cluster11
1.93718,3,3,1,13380,5.609867,cluster17
0.578266,5,1,1,2430,1.515383,cluster15
0.535117,0,3,0,11450,1.7368,cluster15
0.564481,3,1,1,1330,1.42623,cluster11
1.98047,3,3,1,13370,5.549933,cluster17
0.5632,5,1,1,2420,1.5238,cluster15
0.718033,3,0,1,22400,1.391667,cluster13
0.463698,0,3,0,11440,1.77378,cluster15
0.579537,3,1,1,1320,1.42872,cluster11
2.05357,3,3,1,13360,5.27665,cluster17
0.559683,5,1,1,2410,1.52915,cluster15
0.511617,3,0,1,22390,1.174467,cluster13
0.72213,0,3,0,11430,1.82878,cluster15
0.557046,3,1,1,1310,1.43658,cluster11
2.082,3,3,1,13350,5.280783,cluster17
0.514668,3,0,1,22380,1.176917,cluster13
1.49228,0,3,0,11420,2.20405,cluster15
2.06292,3,3,1,13340,5.292783,cluster17
0.526099,3,0,1,22370,1.187433,cluster13
0.944768,0,3,0,11410,1.65025,cluster15
1.96422,2,3,1,7400,2.175767,cluster17
2.08337,3,3,1,13330,5.299567,cluster17
0.51555,3,0,1,22360,1.170967,cluster13
0.925496,0,3,0,11400,1.64973,cluster15
1.97445,2,3,1,7390,2.193017,cluster17
2.06313,3,3,1,13320,5.306683,cluster17
0.512518,3,0,1,22350,1.175567,cluster13
1.87748,2,3,1,7380,2.220783,cluster17
2.0479,3,3,1,13310,5.23355,cluster17
0.5323,3,0,1,22340,1.206433,cluster13
0.618634,0,0,0,17500,0.922417,cluster13
1.81368,2,3,1,7370,2.448083,cluster17
0.213166,1,0,1,16400,0.677517,cluster13
0.898867,3,0,1,22330,1.555367,cluster13
0.620366,0,0,0,17490,0.92165,cluster13
1.7974,2,3,1,7360,2.452433,cluster17
0.202349,1,0,1,16390,0.6787,cluster13
0.88195,3,0,1,22320,1.573983,cluster13
0.619817,0,0,0,17480,0.922933,cluster13
1.82493,2,3,1,7350,2.483783,cluster17
0.224967,1,0,1,16380,0.683783,cluster13
0.595567,3,0,1,22310,1.265533,cluster13
0.626233,0,0,0,17470,0.92325,cluster13
2.86512,2,3,1,7340,3.507133,cluster17
0.394101,1,0,1,16370,0.8679,cluster13
0.644017,0,0,0,17460,0.924533,cluster13
1.97897,2,3,1,7330,2.628183,cluster17
0.553683,1,0,1,16360,1.024783,cluster13
0,0,1,1,3300,0.9598,cluster5
0.6256,0,0,0,17450,0.92685,cluster13
1.41105,2,3,1,7320,2.074067,cluster17
0.485767,1,0,1,16350,0.940583,cluster13
0,0,1,1,3290,0.954683,cluster5
0.619034,0,0,0,17440,0.9247,cluster13
0.745066,2,3,1,7310,1.392283,cluster15
0.2059,1,0,1,16340,0.68965,cluster13
0,0,1,1,3280,0.9605,cluster5
0.660501,0,0,0,17430,1.12405,cluster13
0.25655,1,0,1,16330,0.673083,cluster13
0,0,1,1,3270,0.950617,cluster5
1.81365,4,3,1,13400,2.961383,cluster55
0.8714,0,0,0,17420,1.361033,cluster13
0.273032,1,0,1,16320,0.671633,cluster13
0,0,1,1,3260,0.948033,cluster5
1.78783,4,3,1,13390,2.94495,cluster55
0.864651,0,0,0,17410,1.349367,cluster13
0.270684,1,0,1,16310,0.66835,cluster13
0,0,1,1,3250,0.956717,cluster5
1.46385,4,3,1,13380,2.634683,cluster55
0,0,1,1,3240,0.963567,cluster5
1.73305,4,3,1,13370,2.871433,cluster55
0,0,1,1,3230,0.95815,cluster5
1.86887,4,3,1,13360,3.0082,cluster55
0,0,1,1,3220,0.965683,cluster5
1.87927,4,3,1,13350,2.99375,cluster55
0,0,1,1,3210,0.959333,cluster5
1.87643,4,3,1,13340,2.994083,cluster55
1.87575,4,3,1,13330,2.9975,cluster55
1.87425,4,3,1,13320,2.9963,cluster55
1.8721,4,3,1,13310,2.997033,cluster55
0.049834,4,2,1,6400,0.401283,cluster5
0.352567,6,3,0,7500,1.176067,cluster15
0.049184,4,2,1,6390,0.400183,cluster5
0.349283,6,3,0,7490,1.18585,cluster15
0.034001,4,2,1,6380,0.483517,cluster5
0.36125,6,3,0,7480,1.183983,cluster15
0.032317,4,2,1,6370,0.503367,cluster5
0.348601,6,3,0,7470,1.188517,cluster15
0.05607,1,0,1,16490,1.22437,cluster13
0.053001,4,2,1,6360,0.4981,cluster5
0.3476,6,3,0,7460,1.1849,cluster15
0.064397,1,0,1,16480,1.22008,cluster13
0.011966,4,2,1,6350,0.518133,cluster5
0.346433,6,3,0,7450,1.186683,cluster15
0.07805,1,0,1,16470,1.221,cluster13
0.029617,4,2,1,6340,0.505083,cluster5
0.354501,6,3,0,7440,1.188767,cluster15
0.116779,1,0,1,16460,1.22103,cluster13
0.042866,4,2,1,6330,0.504,cluster5
0.3527,6,3,0,7430,1.179317,cluster15
0.101097,1,0,1,16450,1.20833,cluster13
0.030367,4,2,1,6320,0.505917,cluster5
0.24635,6,3,0,7420,1.1767,cluster15
0.109186,1,0,1,16440,1.21357,cluster13
0.031783,4,2,1,6310,0.506033,cluster5
0.011383,6,3,0,7410,1.084767,cluster15
0,1,0,1,16430,1.21337,cluster13
0,1,0,1,16420,1.29213,cluster13
1.61923,3,3,1,12400,2.800717,cluster17
0,1,0,1,16410,1.68475,cluster13
1.73523,3,3,1,12390,2.948933,cluster17
0,1,0,1,16400,1.65528,cluster13
1.70935,3,3,1,12380,2.90845,cluster17
1.5166,3,3,1,12370,2.762,cluster17
0.404516,3,0,1,21400,1.419367,cluster13
1.33112,3,3,1,12360,2.547733,cluster17
0.15445,3,0,1,21390,1.178317,cluster13
1.14257,3,3,1,12350,2.3499,cluster54
0.02075,3,0,1,21380,1.0665,cluster13
0.90085,3,3,1,12340,2.1095,cluster15
0.045817,3,0,1,21370,1.05405,cluster13
0.25115,5,2,1,6400,0.471417,cluster3
0.87025,3,3,1,12330,2.088283,cluster15
0.029099,3,0,1,21360,1.06805,cluster13
0.258118,5,2,1,6390,0.382367,cluster3
1.43917,3,3,1,12320,2.665217,cluster54
0.022751,3,0,1,21350,1.065567,cluster13
0.280484,5,2,1,6380,0.365217,cluster3
1.61747,3,3,1,12310,2.962983,cluster54
0.005399,3,0,1,21340,1.060083,cluster13
2.05424,2,0,1,16510,2.53127,cluster13
0.279333,5,2,1,6370,0.364167,cluster3
0.015783,3,0,1,21330,1.062383,cluster13
0.818896,2,0,1,16500,1.09568,cluster13
0.157967,5,2,1,6360,0.651217,cluster3
0.602434,6,0,0,18400,1.6707,cluster13
0.01855,3,0,1,21320,1.06755,cluster13
0.80915,2,0,1,16490,1.06925,cluster13
0.536216,1,0,1,17300,1.24505,cluster13
0.100516,5,2,1,6350,0.825733,cluster3
0.610835,6,0,0,18390,1.671067,cluster13
0.322751,3,0,1,21310,1.3623,cluster13
0.802354,2,0,1,16480,1.24102,cluster13
0.546366,1,0,1,17290,1.2442,cluster13
0.1175,5,2,1,6340,0.811333,cluster3
0.60755,6,0,0,18380,1.672117,cluster13
0.916784,2,0,1,16470,1.3794,cluster13
0.552284,1,0,1,17280,1.2501,cluster13
0.0776,5,2,1,6330,0.774733,cluster3
0.608649,6,0,0,18370,1.667367,cluster13
0,5,1,1,3400,1.390567,cluster5
0.931021,2,0,1,16460,1.38442,cluster13
0.5481,1,0,1,17270,1.236883,cluster13
0.018149,5,2,1,6320,0.723883,cluster5
0.417633,0,1,0,2300,1.336,cluster11
0.56375,6,0,0,18360,1.6436,cluster13
0,5,1,1,3390,1.11265,cluster5
0.9669,2,0,1,16450,1.43045,cluster13
0.54855,1,0,1,17260,1.2563,cluster13
0.021033,5,2,1,6310,0.7322,cluster5
0.430383,0,1,0,2290,1.301,cluster11
0.577467,6,0,0,18350,1.642683,cluster13
0.011867,5,1,1,3380,0.9639,cluster5
0.91098,2,0,1,16440,1.37098,cluster13
0.533216,1,0,1,17250,1.35175,cluster13
0.418083,0,1,0,2280,1.291483,cluster11
0.561916,6,0,0,18340,1.6507,cluster13
0.013484,5,1,1,3370,0.9662,cluster5
0.795553,2,0,1,16430,1.26462,cluster13
0.531767,1,0,1,17240,1.352617,cluster13
1.29782,4,3,1,12400,2.9597,cluster3
0.439234,0,1,0,2270,1.3117,cluster11
0.585282,6,0,0,18330,1.644533,cluster13
0.024484,5,1,1,3360,0.87795,cluster5
0.752183,2,0,1,16420,1.22775,cluster13
0.5304,1,0,1,17230,1.360383,cluster13
1.31895,4,3,1,12390,2.96375,cluster3
0.434917,0,1,0,2260,1.306817,cluster11
