'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
0.95726,0,0,0,23370,1.26192,cluster4
0.19702,0,0,0,23360,0.501383,cluster4
0.651301,5,3,1,9100,0.808367,cluster3
0.12219,0,0,0,23350,0.425833,cluster4
0.667534,5,3,1,9090,0.8107,cluster3
0,0,0,0,23340,0.4251,cluster4
0.646266,5,3,1,9080,0.814733,cluster3
0,0,0,0,23330,0.463683,cluster4
0.610299,5,3,1,9070,0.866183,cluster3
0.03667,0,0,0,23320,0.52595,cluster4
0.57525,5,3,1,9060,0.917717,cluster3
0.572383,5,3,1,9050,0.915067,cluster3
0.573617,5,3,1,9040,0.91135,cluster3
0.56575,5,3,1,9030,0.917133,cluster3
0.41145,0,2,0,5000,1.61625,cluster15
0.12165,5,2,1,6100,0.284433,cluster5
0.563067,5,3,1,9020,0.916917,cluster3
0.435033,0,2,0,4590,1.609883,cluster15
0.182334,5,2,1,6090,0.265667,cluster5
0.578133,5,3,1,9010,0.916317,cluster3
0.436732,0,2,0,4580,1.611083,cluster15
0.182349,5,2,1,6080,0.26615,cluster5
0.413483,0,2,0,4570,1.630217,cluster15
0.18215,5,2,1,6070,0.2657,cluster5
2.01048,4,0,1,15100,2.298317,cluster15
0.40635,0,2,0,4560,1.729983,cluster15
0.182651,5,2,1,6060,0.2666,cluster5
1.01887,4,0,1,15090,1.330617,cluster15
0.411218,0,2,0,4550,1.708817,cluster15
0.182801,5,2,1,6050,0.266867,cluster5
1.03468,4,0,1,15080,1.233117,cluster15
0.411883,0,2,0,4540,1.728683,cluster15
1.88053,4,1,1,100,2.414317,cluster11
0.182566,5,2,1,6040,0.267517,cluster5
1.02702,4,0,1,15070,1.207,cluster15
0.400918,0,2,0,4530,1.731067,cluster15
1.82727,4,1,1,90,2.487583,cluster11
0.035383,5,2,1,6030,0.515717,cluster5
1.15155,4,0,1,15060,1.32585,cluster15
0.39225,0,2,0,4520,1.721783,cluster15
1.43407,4,1,1,80,2.092617,cluster11
0.02495,5,2,1,6020,0.591783,cluster5
1.0209,4,0,1,15050,1.200717,cluster15
0.410617,0,2,0,4510,1.70455,cluster15
0.490451,4,1,1,70,1.158067,cluster11
0.011283,5,2,1,6010,0.6096,cluster5
0.804267,4,0,1,15040,0.9837,cluster15
0.314634,4,1,1,60,0.984383,cluster11
0.805584,4,0,1,15030,0.9856,cluster15
2.37732,2,3,1,11000,3.538933,cluster17
0.301917,4,1,1,50,0.974583,cluster11
0.692932,4,0,1,15020,0.861133,cluster15
2.37155,2,3,1,10590,3.5216,cluster17
0.632066,4,1,1,40,1.286617,cluster11
0.680184,4,0,1,15010,0.831217,cluster15
2.37412,2,3,1,10580,3.526567,cluster17
0.339451,4,1,1,30,0.99135,cluster11
2.3807,2,3,1,10570,3.525117,cluster17
0.375466,0,0,0,21100,0.85405,cluster13
0.474417,4,1,1,20,1.053417,cluster11
0.436917,2,0,1,20000,1.876667,cluster13
2.36587,2,3,1,10560,3.531967,cluster17
0.198016,0,0,0,21090,0.659483,cluster13
0.432267,4,1,1,10,0.9712,cluster11
0.436733,2,0,1,19590,1.868133,cluster13
2.3541,2,3,1,10550,3.519967,cluster17
0.1989,0,0,0,21080,0.662667,cluster13
0.721616,2,0,1,19580,2.166983,cluster13
2.33432,2,3,1,10540,3.511583,cluster17
0.054549,0,0,0,21070,0.991783,cluster13
0.818834,2,0,1,19570,2.246167,cluster13
0.260984,1,2,1,5000,1.92085,cluster5
2.30415,2,3,1,10530,3.47865,cluster17
0.0266,0,0,0,21060,1.156567,cluster13
0.795834,2,0,1,19560,2.217867,cluster13
1.72557,1,2,1,4590,3.354883,cluster5
2.33692,2,3,1,10520,3.50835,cluster17
0.021417,0,0,0,21050,1.164133,cluster13
0.645267,2,0,1,19550,2.087567,cluster13
0.677333,1,2,1,4580,2.353517,cluster5
2.3594,2,3,1,10510,3.521767,cluster17
0.032583,0,0,0,21040,1.167217,cluster13
0.444418,2,0,1,19540,1.90225,cluster13
0,1,2,1,4570,1.52275,cluster5
0.019034,0,0,0,21030,1.1648,cluster13
0.441051,2,0,1,19530,1.8895,cluster13
0,1,2,1,4560,1.352783,cluster5
0.027434,0,0,0,21020,1.167267,cluster13
0.436016,2,0,1,19520,1.912317,cluster13
0,1,2,1,4550,1.337267,cluster5
0.12754,1,2,1,4410,0.393317,cluster13
0.019466,0,0,0,21010,1.154983,cluster13
0.4457,2,0,1,19510,1.956583,cluster13
0,1,2,1,4540,1.3535,cluster5
0.117887,1,2,1,4400,0.38475,cluster13
0.080867,1,2,1,4530,1.541033,cluster5
0.117734,1,2,1,4390,0.386467,cluster13
0.129099,1,2,1,4520,1.607767,cluster5
0.236174,5,0,1,14510,1.2314,cluster15
0,1,2,1,4380,0.390067,cluster13
0.1252,1,2,1,4510,1.600617,cluster5
0.392577,5,0,1,14500,1.27187,cluster15
0,1,2,1,4370,0.427933,cluster13
0.43867,5,0,1,14490,1.23932,cluster15
0,1,2,1,4360,0.91545,cluster13
3.6048,3,3,1,11000,4.63365,cluster19
0.330563,5,0,1,14480,1.13268,cluster15
0,1,2,1,4350,0.935867,cluster13
2.93598,3,3,1,10590,3.967517,cluster19
0.351867,5,0,1,14470,1.15675,cluster15
0,1,2,1,4340,0.932883,cluster13
1.89868,3,3,1,10580,2.939017,cluster15
0.32132,5,0,1,14460,1.14913,cluster15
0.03582,1,2,1,4330,1.10992,cluster13
1.6594,3,3,1,10570,2.703117,cluster15
0.334893,5,0,1,14450,1.15562,cluster15
0.234623,1,2,1,4320,1.3064,cluster13
3.44268,3,3,1,10560,4.4718,cluster19
0.336068,5,0,1,14440,1.1552,cluster15
3.45028,3,3,1,10550,4.477183,cluster19
0.29929,5,0,1,14430,1.17042,cluster15
3.02387,3,3,1,10540,4.1996,cluster19
0.437334,5,0,1,14420,1.18738,cluster15
2.57428,3,3,1,10530,4.09095,cluster19
3.53272,3,3,1,10520,5.0364,cluster19
1.94613,3,3,1,10510,4.479017,cluster19
0,5,2,1,5100,1.523117,cluster12
0.06408,3,2,1,4000,1.19118,cluster3
0,5,2,1,5090,1.511067,cluster12
0.09175,3,1,1,3590,1.20385,cluster3
0,5,2,1,5080,1.53975,cluster12
0.064933,3,1,1,3580,1.21265,cluster3
0,5,2,1,5070,1.5518,cluster12
0.377334,0,0,0,14090,0.575967,cluster13
0.089717,3,1,1,3570,1.2087,cluster3
0,5,2,1,5060,1.61675,cluster12
0.376184,0,0,0,14080,0.5756,cluster13
0.083747,3,1,1,3560,1.20688,cluster3
0,5,2,1,5050,1.662017,cluster12
0.065134,0,0,0,14070,0.576083,cluster13
0.07185,3,1,1,3550,1.18865,cluster3
0,5,2,1,5040,1.684483,cluster12
0,0,0,0,14060,0.57735,cluster13
0.070253,3,1,1,3540,1.19387,cluster3
0.002833,5,2,1,5030,1.713,cluster12
0.209784,0,0,0,14050,1.054,cluster13
0.06208,3,1,1,3530,1.19353,cluster3
0.0602,5,2,1,5020,1.22155,cluster12
0.790733,3,1,1,1000,1.32415,cluster15
0.187913,0,0,0,14040,1.05213,cluster13
0.06037,3,1,1,3520,1.18172,cluster3
0.068466,5,2,1,5010,1.215433,cluster12
0.967117,3,1,1,590,1.514117,cluster15
0.209117,0,0,0,14030,1.07005,cluster13
0.059903,3,1,1,3510,1.17912,cluster3
1.02207,3,1,1,580,1.5223,cluster15
0.221934,0,0,0,14020,1.07675,cluster13
0.720067,2,3,1,10000,1.873033,cluster13
1.36472,3,1,1,570,1.682183,cluster15
0.190003,0,0,0,14010,1.05977,cluster13
0.7109,2,3,1,9590,1.857883,cluster13
1.22742,3,1,1,560,1.5057,cluster15
0.206387,0,0,0,14000,1.06752,cluster13
1.05257,2,3,1,9580,2.189133,cluster13
1.0049,3,1,1,550,1.284083,cluster15
1.74335,2,3,1,9570,2.384717,cluster13
0.145984,2,0,1,19000,1.03,cluster13
0.972266,3,1,1,540,1.251233,cluster15
0,0,0,0,20100,1.591767,cluster13
1.75917,2,3,1,9560,2.315633,cluster13
0.148583,2,0,1,18590,1.0298,cluster13
0.569867,3,1,1,530,0.8508,cluster15
0,0,0,0,20090,1.6217,cluster13
1.7798,2,3,1,9550,2.3169,cluster13
0.1438,2,0,1,18580,1.03045,cluster13
0.833783,3,1,1,520,1.115683,cluster15
0,0,0,0,20080,1.661117,cluster13
1.75655,2,3,1,9540,2.254083,cluster13
0.147083,2,0,1,18570,1.030167,cluster13
0,4,2,1,4000,1.21487,cluster5
2.18042,3,1,1,510,2.54695,cluster15
0.267533,0,0,0,20070,1.983217,cluster13
1.7764,2,3,1,9530,2.2361,cluster13
0.145616,2,0,1,18560,1.028383,cluster13
0,4,1,1,3590,1.48108,cluster5
0.369999,0,0,0,20060,1.505717,cluster13
0,0,2,1,5500,1.393817,cluster5
1.77618,2,3,1,9520,2.18535,cluster13
0.155983,2,0,1,18550,1.037783,cluster15
0,4,1,1,3580,1.48355,cluster5
0.244467,0,0,0,20050,1.4292,cluster13
0,0,2,1,5490,1.400783,cluster5
1.81353,2,3,1,9510,2.097717,cluster13
0.181134,2,0,1,18540,1.026417,cluster13
0,4,1,1,3570,1.47228,cluster5
0.044084,0,0,0,20040,1.234817,cluster13
0,0,2,1,5480,1.414267,cluster5
0.177367,2,0,1,18530,1.103983,cluster13
0,4,1,1,3560,1.48527,cluster5
0.050433,0,0,0,20030,1.234533,cluster13
0,0,2,1,5470,1.065083,cluster5
1.73492,4,0,1,16000,2.24015,cluster17
0.178884,2,0,1,18520,1.1299,cluster13
0,4,1,1,3550,1.47152,cluster5
0.035049,0,0,0,20020,1.236833,cluster13
0,0,2,1,5460,1.063683,cluster5
2.1395,4,0,1,15590,2.648917,cluster17
0.167167,2,0,1,18510,1.145817,cluster13
0,4,1,1,3540,1.48255,cluster5
0.055217,0,0,0,20010,1.238083,cluster13
0,0,2,1,5450,1.084433,cluster5
2.14335,4,0,1,15580,2.6472,cluster17
0,4,1,1,3530,1.48213,cluster5
0,0,2,1,5440,1.06515,cluster5
2.128,4,0,1,15570,2.631333,cluster17
0.468482,4,1,1,1000,1.010583,cluster15
0,4,1,1,3520,1.5016,cluster5
0,0,2,1,5430,1.06205,cluster5
2.03735,4,0,1,15560,2.53605,cluster17
0.610166,4,1,1,590,1.177,cluster15
0,4,1,1,3510,1.46465,cluster5
0,0,2,1,5420,1.0587,cluster5
1.41527,4,0,1,15550,1.911483,cluster15
0.453516,4,1,1,580,0.768133,cluster13
0,0,2,1,5410,1.066833,cluster5
1.40723,4,0,1,15540,1.914533,cluster15
0.70035,4,1,1,570,1.059033,cluster13
2.7342,4,0,1,15530,3.231,cluster15
1.0878,4,1,1,560,1.451967,cluster13
3.55275,4,0,1,15520,4.050567,cluster17
0.81285,4,1,1,550,1.0759,cluster13
3.55367,4,0,1,15510,4.100517,cluster17
1.29438,4,1,1,540,1.436967,cluster13
0.730318,4,1,1,530,0.93675,cluster13
0.868982,4,1,1,520,1.12915,cluster13
0.011451,3,3,1,9410,1.6768,cluster12
1.75457,4,1,1,510,2.032517,cluster13
0,3,3,1,9400,1.55428,cluster12
0,3,3,1,9390,1.55965,cluster12
0.748566,1,2,1,5500,1.608783,cluster13
0,3,3,1,9380,1.57348,cluster12
0.822732,1,2,1,5490,1.59405,cluster13
0,3,3,1,9370,1.5473,cluster12
0.808549,1,2,1,5480,1.5812,cluster13
0,3,3,1,9360,1.56968,cluster12
0.746966,1,2,1,5470,1.651517,cluster13
0,3,3,1,9350,1.57548,cluster12
0.639417,0,0,0,14500,1.096767,cluster15
0.720817,1,2,1,5460,1.681817,cluster13
0,3,3,1,9340,1.589,cluster12
0.9887,0,0,0,14490,1.4464,cluster15
0.7218,1,2,1,5450,1.678483,cluster13
0,3,3,1,9330,1.56773,cluster12
0.984799,0,0,0,14480,1.444117,cluster15
0.725684,1,2,1,5440,1.681167,cluster13
0,3,3,1,9320,1.60257,cluster12
0.939483,0,0,0,14470,1.394783,cluster15
0.724284,1,2,1,5430,1.678117,cluster13
0.955951,0,0,0,14460,1.412567,cluster15
0.721483,1,2,1,5420,1.673083,cluster13
0.9489,0,0,0,14450,1.399233,cluster15
0.62315,1,2,1,5410,1.8574,cluster13
0.951883,0,0,0,14440,1.3904,cluster15
0.931333,0,0,0,14430,1.389583,cluster15
0.03465,0,0,0,23310,0.525167,cluster4
0.60405,0,0,0,14420,1.066467,cluster15
0.035618,0,0,0,23300,0.528767,cluster4
0.578034,0,0,0,14410,1.059967,cluster15
0.03709,0,0,0,23290,0.531983,cluster4
0.297249,3,1,1,0,1.180933,cluster13
0.041686,0,0,0,23280,0.53575,cluster4
0.34835,3,0,1,23590,1.226567,cluster15
0.041085,0,0,0,23270,0.534017,cluster4
0.436116,3,0,1,23580,1.328967,cluster15
0.041323,0,0,0,23260,0.53245,cluster4
0.433616,3,0,1,23570,1.328417,cluster15
0.568682,5,3,1,9000,0.924983,cluster3
0.040004,0,0,0,23250,0.5327,cluster4
0.457384,3,0,1,23560,1.371883,cluster15
0.555833,5,3,1,8590,0.969533,cluster3
0.035136,0,0,0,23240,0.527733,cluster4
0.436449,3,0,1,23550,1.313983,cluster15
0.5589,5,3,1,8580,1.0165,cluster3
0.037454,0,0,0,23230,0.531517,cluster4
0.478366,3,0,1,23540,1.376483,cluster15
0.549466,5,3,1,8570,1.01445,cluster3
0.034587,0,0,0,23220,0.529533,cluster4
0.657317,3,0,1,23530,1.6462,cluster15
0.557914,5,3,1,8560,1.01043,cluster3
0.569816,6,0,0,21000,1.911033,cluster13
0.84365,3,0,1,23520,1.7774,cluster15
0.550881,5,3,1,8550,1.01413,cluster3
0.566483,6,0,0,20590,1.914767,cluster13
0.7701,3,0,1,23510,1.744933,cluster15
0.559366,5,3,1,8540,1.0121,cluster3
0.571482,6,0,0,20580,1.918583,cluster13
0.558414,5,3,1,8530,1.01828,cluster3
0.5681,6,0,0,20570,1.9383,cluster13
0.39925,0,2,0,4500,1.70365,cluster15
0.012633,5,2,1,6000,0.608,cluster5
0.548237,5,3,1,8520,1.03262,cluster3
0.550783,6,0,0,20560,2.03725,cluster13
0.353116,0,2,0,4490,1.385783,cluster15
0.013351,5,2,1,5590,0.601367,cluster5
1.1378,5,3,1,8510,1.59878,cluster3
0.557866,6,0,0,20550,2.017017,cluster13
0.338734,0,2,0,4480,1.403783,cluster15
0.014767,5,2,1,5580,0.596583,cluster5
0.55355,6,0,0,20540,2.056517,cluster13
0.33275,0,2,0,4470,1.447683,cluster15
0.000767,5,2,1,5570,0.609467,cluster5
0.666617,4,0,1,15000,0.913367,cluster15
0.561684,6,0,0,20530,2.127917,cluster13
0.331733,0,2,0,4460,1.45185,cluster15
0.00655,5,2,1,5560,0.58615,cluster5
0.751768,4,0,1,14590,1.201467,cluster15
0.657867,6,0,0,20520,1.702433,cluster13
0.337017,0,2,0,4450,1.442517,cluster15
0,5,2,1,5550,0.754283,cluster5
0.762568,4,0,1,14580,1.218317,cluster15
0.668249,6,0,0,20510,1.6536,cluster13
0.341982,0,2,0,4440,1.439083,cluster15
0.354083,4,1,1,0,0.851933,cluster11
0,5,2,1,5540,1.2169,cluster5
0.760584,4,0,1,14570,1.21505,cluster15
0.32965,0,2,0,4430,1.447717,cluster15
0.53125,4,0,1,23590,0.98685,cluster11
0,5,2,1,5530,1.26125,cluster5
0.956949,4,0,1,14560,1.410683,cluster15
0.334483,0,2,0,4420,1.449583,cluster15
0.317284,4,0,1,23580,0.781,cluster11
0,5,2,1,5520,1.251133,cluster5
2.15765,4,0,1,14550,2.494683,cluster15
0.42825,0,2,0,4410,1.5362,cluster15
0.346867,4,0,1,23570,0.806567,cluster11
0,5,2,1,5510,1.268367,cluster5
1.06105,4,0,1,14540,1.340767,cluster15
0.606415,4,0,1,23560,0.874733,cluster11
0.617416,4,0,1,14530,1.386383,cluster15
2.3806,2,3,1,10500,3.52245,cluster17
0.370066,4,0,1,23550,0.650017,cluster11
0.259467,4,0,1,14520,1.103783,cluster15
2.35618,2,3,1,10490,3.522367,cluster17
0.565583,4,0,1,23540,0.876233,cluster5
0.253483,4,0,1,14510,1.1355,cluster15
2.35035,2,3,1,10480,3.521567,cluster17
0.45215,4,0,1,23530,0.712417,cluster5
2.33865,2,3,1,10470,3.514117,cluster17
0.027283,0,0,0,21000,1.159017,cluster13
0.604083,4,0,1,23520,0.8803,cluster5
0.512434,2,0,1,19500,1.723717,cluster13
2.36325,2,3,1,10460,3.511017,cluster17
0.019934,0,0,0,20590,1.1627,cluster13
0.811068,4,0,1,23510,1.085267,cluster5
0.550433,2,0,1,19490,1.503317,cluster13
2.3417,2,3,1,10450,3.5185,cluster17
0.019183,0,0,0,20580,1.173683,cluster13
0.538683,2,0,1,19480,1.506017,cluster13
2.33315,2,3,1,10440,3.47325,cluster17
0.028766,0,0,0,20570,1.177283,cluster13
0.637067,2,0,1,19470,1.608433,cluster13
0.120716,1,2,1,4500,1.545383,cluster5
1.88367,2,3,1,10430,3.051517,cluster17
0.05835,0,0,0,20560,1.117267,cluster13
0.907133,2,0,1,19460,1.874483,cluster13
0.1421,1,2,1,4490,1.49895,cluster5
1.8804,2,3,1,10420,3.046867,cluster17
0.107617,0,0,0,20550,1.060867,cluster13
0.8803,2,0,1,19450,1.890333,cluster13
0.1465,1,2,1,4480,1.486167,cluster5
1.85958,2,3,1,10410,3.053367,cluster17
0.108451,0,0,0,20540,1.072067,cluster13
0.8036,2,0,1,19440,1.955433,cluster13
0.107801,1,2,1,4470,1.439567,cluster5
0.100599,0,0,0,20530,1.060033,cluster13
0.550233,2,0,1,19430,1.700233,cluster13
0,1,2,1,4460,1.230617,cluster5
0.100532,0,0,0,20520,1.043383,cluster13
0.446183,2,0,1,19420,1.60135,cluster13
0,1,2,1,4450,1.257017,cluster5
0.186773,1,2,1,4310,1.26375,cluster13
0.096168,0,0,0,20510,1.07765,cluster13
0.448333,2,0,1,19410,1.607,cluster13
0,1,2,1,4440,1.276367,cluster5
0.16811,1,2,1,4300,1.29472,cluster13
0,1,2,1,4430,1.311883,cluster5
0.195976,1,2,1,4290,1.29242,cluster13
0,1,2,1,4420,1.323567,cluster5
1.12253,5,0,1,14410,1.29202,cluster15
0.24557,1,2,1,4280,1.33298,cluster13
0,1,2,1,4410,1.44065,cluster5
0.665702,5,0,1,14400,0.816983,cluster15
0,1,2,1,4270,1.01275,cluster13
0.44837,5,0,1,14390,0.61825,cluster15
0,1,2,1,4260,1.0235,cluster13
1.54583,3,3,1,10500,4.205483,cluster19
0.466784,5,0,1,14380,0.635317,cluster15
0,1,2,1,4250,1.01938,cluster13
2.38895,3,3,1,10490,5.039617,cluster19
0.474722,5,0,1,14370,0.634583,cluster15
0,1,2,1,4240,1.04623,cluster13
2.68443,3,3,1,10480,5.332517,cluster19
0.455917,5,0,1,14360,0.6322,cluster15
0,1,2,1,4230,1.01562,cluster13
1.1914,3,3,1,10470,3.87775,cluster19
0.348053,5,0,1,14350,0.632133,cluster15
0,1,2,1,4220,1.05233,cluster13
0.513299,3,3,1,10460,3.75775,cluster15
0.3942,5,0,1,14340,0.686117,cluster15
0.702367,3,3,1,10450,4.348567,cluster15
0.462306,5,0,1,14330,0.746117,cluster15
2.49663,3,3,1,10440,6.11825,cluster19
0.457051,5,0,1,14320,0.742517,cluster15
3.04305,3,3,1,10430,6.661567,cluster19
3.08337,3,3,1,10420,6.686233,cluster19
3.08873,3,3,1,10410,6.68785,cluster19
0.249816,6,0,0,20000,0.825217,cluster13
0.322615,6,0,0,19590,0.708133,cluster13
0.319167,6,0,0,19580,0.708467,cluster13
0.319351,6,0,0,19570,0.708567,cluster13
0.2169,5,2,1,5000,1.365967,cluster9
0.05058,3,1,1,3500,1.18678,cluster3
0.320584,6,0,0,19560,0.710017,cluster13
0.327366,5,2,1,4590,1.479983,cluster9
0.041937,3,1,1,3490,1.18377,cluster3
0.320101,6,0,0,19550,0.709517,cluster13
0.329667,5,2,1,4580,1.479267,cluster9
0.051181,3,1,1,3480,1.18748,cluster3
0.322833,6,0,0,19540,0.7107,cluster13
0.32025,5,2,1,4570,1.478767,cluster9
0.186787,0,3,0,13590,1.05792,cluster13
0.049984,3,1,1,3470,1.1909,cluster3
0.325066,6,0,0,19530,0.70875,cluster13
0.3201,5,2,1,4560,1.477817,cluster9
0.201613,0,3,0,13580,1.06363,cluster13
0.036203,3,1,1,3460,1.19447,cluster3
0.326,6,0,0,19520,0.7096,cluster13
0.320717,5,2,1,4550,1.485917,cluster9
0.212414,0,3,0,13570,1.06183,cluster13
0.03423,3,1,1,3450,1.19533,cluster3
0.331383,6,0,0,19510,0.71015,cluster13
0.32325,5,2,1,4540,1.485883,cluster9
0.216386,0,3,0,13560,1.08167,cluster13
0.031129,3,1,1,3440,1.20748,cluster3
0.33705,5,2,1,4530,1.473917,cluster9
0.188267,0,3,0,13550,1.04435,cluster13
0.056714,3,1,1,3430,1.19663,cluster3
0.312567,5,2,1,4520,1.4816,cluster9
1.84448,3,1,1,500,2.777583,cluster15
0.221466,0,3,0,13540,1.08225,cluster13
0.077703,3,1,1,3420,1.19517,cluster3
0.30575,5,2,1,4510,1.485967,cluster9
1.79693,3,1,1,490,2.75825,cluster15
0.186447,0,3,0,13530,1.05343,cluster13
0.07508,3,1,1,3410,1.19523,cluster3
0.418517,3,1,1,480,1.3832,cluster15
0.199547,0,3,0,13520,1.07143,cluster13
1.76998,2,3,1,9500,2.066267,cluster13
0.8653,3,1,1,470,1.84775,cluster15
0.089734,0,3,0,13510,1.07065,cluster13
1.41187,2,3,1,9490,1.720367,cluster13
1.2592,3,1,1,460,2.249483,cluster15
0.024747,0,3,0,13500,1.08208,cluster13
0.923599,2,3,1,9480,1.139533,cluster13
1.20293,3,1,1,450,2.202483,cluster15
0.992417,2,3,1,9470,1.08165,cluster13
0.174367,2,0,1,18500,1.132917,cluster13
1.00162,3,1,1,440,1.9703,cluster15
0.048917,0,0,0,20000,1.240817,cluster13
1.39715,2,3,1,9460,1.486683,cluster13
0.116083,2,0,1,18490,1.181383,cluster13
0.576449,3,1,1,430,1.558983,cluster15
0.062067,0,0,0,19590,1.245333,cluster13
1.87985,2,3,1,9450,1.9696,cluster13
0.06975,2,0,1,18480,1.237367,cluster13
0.583034,3,1,1,420,1.554817,cluster15
0.042684,0,0,0,19580,1.247333,cluster13
1.88663,2,3,1,9440,1.976617,cluster13
0.050834,2,0,1,18470,1.239017,cluster13
0,4,1,1,3500,1.49833,cluster5
0.388849,3,1,1,410,1.386783,cluster15
0.053034,0,0,0,19570,1.244917,cluster13
1.89057,2,3,1,9430,1.98065,cluster13
0.051267,2,0,1,18460,1.23775,cluster13
0,4,1,1,3490,1.4748,cluster5
0.0483,0,0,0,19560,1.245967,cluster13
0,0,2,1,5400,1.057417,cluster5
1.89255,2,3,1,9420,1.982533,cluster13
0.28125,2,0,1,18450,1.462383,cluster13
0,4,1,1,3480,1.49007,cluster5
0.052234,0,0,0,19550,1.24605,cluster13
0,0,2,1,5390,1.06155,cluster5
1.86292,2,3,1,9410,2.03955,cluster13
0.386016,2,0,1,18440,1.56605,cluster13
0,4,1,1,3470,1.46702,cluster5
0.067468,0,0,0,19540,1.244567,cluster13
0,0,2,1,5380,1.063517,cluster5
0.181184,2,0,1,18430,1.357783,cluster13
0,4,1,1,3460,1.51548,cluster5
0.050134,0,0,0,19530,1.246483,cluster13
0,0,2,1,5370,1.063833,cluster5
3.56018,4,0,1,15500,4.185433,cluster17
0.056017,2,0,1,18420,1.23375,cluster13
0,4,1,1,3450,1.412,cluster5
0.041734,0,0,0,19520,1.247133,cluster13
0,0,2,1,5360,1.062633,cluster5
2.06765,4,0,1,15490,2.697833,cluster17
0.07105,2,0,1,18410,1.230317,cluster13
0,4,1,1,3440,1.38002,cluster5
0.050518,0,0,0,19510,1.247317,cluster13
0,0,2,1,5350,1.064,cluster5
1.63858,4,0,1,15480,2.208217,cluster17
0,4,1,1,3430,1.396,cluster5
0,0,2,1,5340,1.062183,cluster5
1.41077,4,0,1,15470,1.922117,cluster15
2.25237,4,1,1,500,2.524033,cluster13
0,4,1,1,3420,1.38477,cluster5
0,0,2,1,5330,1.065233,cluster5
1.4122,4,0,1,15460,1.921733,cluster15
2.6662,4,1,1,490,2.94945,cluster13
0,4,1,1,3410,1.42263,cluster5
0,0,2,1,5320,1.064417,cluster5
1.93633,4,0,1,15450,2.433033,cluster17
1.98552,4,1,1,480,2.277083,cluster13
0,0,2,1,5310,1.066333,cluster5
2.15965,4,0,1,15440,2.663417,cluster17
1.29727,4,1,1,470,1.591367,cluster13
1.97893,4,0,1,15430,2.4811,cluster17
1.22248,4,1,1,460,1.506983,cluster13
2.09842,4,0,1,15420,2.592967,cluster17
0.920584,4,1,1,450,1.205667,cluster13
2.13787,4,0,1,15410,2.62615,cluster17
1.04068,4,1,1,440,1.328683,cluster13
0.853782,4,1,1,430,1.153583,cluster13
1.04312,4,1,1,420,1.336833,cluster13
0,3,3,1,9310,1.62278,cluster12
0.863667,4,1,1,410,1.159617,cluster13
0,3,3,1,9300,1.66167,cluster12
0.613624,3,3,1,9290,1.73812,cluster12
0.552018,1,2,1,5400,1.976583,cluster13
0.481694,3,3,1,9280,1.54247,cluster12
0.5588,1,2,1,5390,1.973433,cluster13
0,3,3,1,9270,1.06698,cluster12
0.566001,1,2,1,5380,1.991317,cluster13
0.035553,2,0,1,18590,1.20827,cluster13
0,3,3,1,9260,1.07175,cluster12
0.55995,1,2,1,5370,1.97935,cluster13
0.0378,2,0,1,18580,1.20755,cluster13
0.011007,3,3,1,9250,1.07047,cluster11
0.551267,1,2,1,5360,1.981033,cluster13
0.036182,2,0,1,18570,1.20715,cluster13
0.349272,3,3,1,9240,1.38665,cluster9
0.545517,1,2,1,5350,2.095833,cluster13
0.037403,2,0,1,18560,1.20792,cluster13
0.354237,3,3,1,9230,1.41653,cluster9
0.543734,1,2,1,5340,2.090983,cluster13
0.035504,2,0,1,18550,1.20692,cluster13
0.703816,3,3,1,9220,1.3487,cluster9
0.548117,1,2,1,5330,2.092317,cluster13
0.042747,2,0,1,18540,1.20643,cluster13
0.545201,1,2,1,5320,2.107167,cluster13
0.15002,2,0,1,18530,1.20657,cluster13
0.535467,1,2,1,5310,2.081483,cluster13
0.25248,2,0,1,18520,1.21538,cluster13
0.150963,2,0,1,18510,1.09593,cluster13
0.16738,2,0,1,18500,1.09358,cluster13
0.561601,3,0,1,23500,1.255167,cluster15
0.612551,3,0,1,23490,0.951467,cluster15
0.597301,3,0,1,23480,0.96925,cluster15
0.611283,3,0,1,23470,0.951033,cluster15
1.4003,5,3,1,8500,1.87217,cluster3
0.605583,3,0,1,23460,0.961633,cluster15
0.566301,5,3,1,8490,1.05935,cluster3
0.576066,3,0,1,23450,0.935417,cluster15
0.560219,5,3,1,8480,1.01207,cluster3
0.571666,3,0,1,23440,0.961533,cluster15
0.545146,5,3,1,8470,1.00708,cluster3
0.594917,3,0,1,23430,0.962533,cluster15
0.558354,5,3,1,8460,1.00902,cluster3
0.670349,6,0,0,20500,1.6551,cluster13
0.666384,3,0,1,23420,0.862167,cluster15
0.274934,1,0,1,19400,1.1749,cluster13
0.600484,5,3,1,8450,0.993383,cluster3
0.687416,6,0,0,20490,1.646533,cluster13
0.692334,3,0,1,23410,0.87155,cluster15
0.275283,1,0,1,19390,1.17535,cluster13
0.598,5,3,1,8440,0.991533,cluster3
0.664568,6,0,0,20480,1.65095,cluster13
0.207284,1,0,1,19380,1.320983,cluster13
0.601233,5,3,1,8430,0.996983,cluster3
0.682617,6,0,0,20470,1.652483,cluster13
0.586983,0,2,0,4400,1.697183,cluster15
0,5,2,1,5500,1.272383,cluster5
0.098167,1,0,1,19370,1.6031,cluster13
0.600983,5,3,1,8420,0.99935,cluster3
0.6616,6,0,0,20460,1.655217,cluster13
