'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
0.029557,6,3,0,12200,1.0978,cluster4
1.07797,3,3,1,11060,2.2079,cluster15
0.090147,6,3,0,12190,1.15773,cluster15
1.40188,3,3,1,11050,2.528517,cluster19
0.16152,6,3,0,12180,1.22137,cluster15
1.78668,3,3,1,11040,3.389783,cluster19
0.34831,6,3,0,12170,1.41327,cluster15
3.06097,3,3,1,11030,4.684883,cluster19
0.403887,6,3,0,12160,1.48167,cluster11
3.39063,3,3,1,11020,5.025967,cluster19
0.715621,6,3,0,12150,1.78915,cluster11
3.37692,3,3,1,11010,5.0374,cluster19
0.608934,6,3,0,12140,1.77963,cluster11
0.49763,6,3,0,12130,1.76133,cluster11
0.578903,6,3,0,12120,1.88962,cluster11
0.312617,2,2,1,5190,0.566717,cluster13
0.304517,2,2,1,5180,0.57215,cluster13
0.3011,2,2,1,5170,0.567067,cluster13
0.287467,2,2,1,5160,0.567217,cluster13
0.306183,2,2,1,5150,0.569,cluster13
0.293535,2,2,1,5140,0.568167,cluster13
0.335433,2,2,1,5130,0.574083,cluster13
0.437267,2,2,1,5120,0.57805,cluster13
0.337533,2,2,1,5110,0.482717,cluster13
0.309784,2,2,1,5100,0.462617,cluster13
0.087451,3,3,1,10100,1.5524,cluster15
0.017834,3,3,1,10090,1.475117,cluster13
0.0004,3,3,1,10080,1.454083,cluster13
0.0025,3,3,1,10070,1.490167,cluster13
0.014467,3,3,1,10060,1.508133,cluster13
0.019616,3,3,1,10050,1.575633,cluster13
0.104917,3,3,1,10040,1.40005,cluster13
0.123116,3,3,1,10030,0.994917,cluster13
0.1428,6,3,0,7100,1.0907,cluster15
0.130516,3,3,1,10020,0.991933,cluster13
0.38305,6,3,0,7090,1.34415,cluster15
0.12175,3,3,1,10010,0.98245,cluster13
0.6396,6,3,0,7080,1.623417,cluster15
0.67015,6,3,0,7070,1.709017,cluster15
0.762349,6,3,0,7060,1.366,cluster15
0.783167,6,3,0,7050,1.240933,cluster15
0.768384,6,3,0,7040,1.1311,cluster15
0.774617,6,3,0,7030,1.107217,cluster15
0.773583,6,3,0,7020,1.114883,cluster15
0.768233,6,3,0,7010,1.102083,cluster15
0.159974,5,2,1,4210,0.662567,cluster5
0.197854,5,2,1,4200,0.719217,cluster5
0.246074,5,2,1,4190,0.7597,cluster5
0.252057,5,2,1,4180,0.7617,cluster5
0.24185,5,2,1,4170,0.763683,cluster5
0.24105,5,2,1,4160,0.769917,cluster5
0.240491,5,2,1,4150,0.7595,cluster5
0.245891,5,2,1,4140,0.7645,cluster5
0.255699,5,2,1,4130,0.767233,cluster5
0.253657,5,2,1,4120,0.76865,cluster5
0.138101,0,1,0,90,0.513717,cluster5
0.373666,0,1,0,80,0.728583,cluster5
0.479717,0,1,0,70,0.7862,cluster5
0.115367,2,0,1,18110,0.98405,cluster13
0.599016,0,1,0,60,0.904467,cluster5
0.13749,2,0,1,18100,0.984083,cluster13
0.607183,0,1,0,50,0.901017,cluster5
0.132436,2,0,1,18090,0.981733,cluster13
0.535834,0,1,0,40,0.907567,cluster5
0.120056,2,0,1,18080,0.982033,cluster13
0.453667,0,1,0,30,0.914817,cluster11
0.122807,2,0,1,18070,0.984683,cluster13
0.746969,0,1,0,20,1.22902,cluster5
0.122634,2,0,1,18060,0.982067,cluster13
0.576199,0,1,0,10,1.04785,cluster5
0.147475,2,0,1,18050,0.981917,cluster13
0.33925,0,1,0,0,0.819533,cluster5
0.137784,2,0,1,18040,0.981367,cluster13
0.140822,2,0,1,18030,0.982333,cluster13
0.337249,6,2,0,6100,0.785,cluster13
0.144771,2,0,1,18020,0.982867,cluster13
0.31565,6,2,0,6090,0.790017,cluster13
0.3212,6,2,0,6080,0.7907,cluster13
0.3301,6,2,0,6070,0.789033,cluster13
0.343233,6,2,0,6060,0.785,cluster13
0.317716,6,2,0,6050,0.785633,cluster13
0.34215,6,2,0,6040,0.7839,cluster13
0.333783,6,2,0,6030,0.787683,cluster13
0.338266,6,2,0,6020,0.780233,cluster13
0.323399,6,2,0,6010,0.792533,cluster13
0.91088,6,3,0,12110,1.93168,cluster11
1.20555,6,3,0,12100,2.1696,cluster11
0.267949,6,3,0,12090,1.6092,cluster11
0.663346,6,3,0,12080,2.00923,cluster11
0.87959,6,3,0,12070,2.19815,cluster11
0.879203,6,3,0,12060,2.20093,cluster11
1.05221,6,3,0,12050,2.2139,cluster11
0.962947,6,3,0,12040,2.10243,cluster11
0.89789,6,3,0,12030,2.05422,cluster11
0.902277,6,3,0,12020,2.03912,cluster11
0.311067,2,2,1,5090,0.457617,cluster13
0.314784,2,2,1,5080,0.464833,cluster13
0.305534,2,2,1,5070,0.461683,cluster13
0.37895,2,2,1,5060,0.45985,cluster13
0.378417,2,2,1,5050,0.45945,cluster13
0.363749,2,2,1,5040,0.444883,cluster13
0.363833,2,2,1,5030,0.445,cluster13
0.36415,2,2,1,5020,0.445717,cluster13
0.364633,2,2,1,5010,0.44645,cluster13
0.084634,2,2,1,5000,0.446017,cluster13
0.22979,5,2,1,4110,0.774117,cluster5
0.245917,5,2,1,4100,0.7777,cluster5
0.394401,5,2,1,4090,0.773117,cluster5
0.306323,5,2,1,4080,0.7108,cluster5
0.245769,5,2,1,4070,0.68,cluster5
0.308932,5,2,1,4060,0.736183,cluster5
0.155299,5,2,1,4050,0.576383,cluster3
0.377288,5,2,1,4040,0.787517,cluster3
0.404306,5,2,1,4030,0.838333,cluster3
0.484207,5,2,1,4020,0.9187,cluster3
0.542064,0,0,0,23590,1.01528,cluster5
0.604936,0,0,0,23580,1.09342,cluster11
0.508404,0,0,0,23570,1.14557,cluster11
0.157224,2,0,1,18010,0.979417,cluster13
0.598964,0,0,0,23560,1.24468,cluster11
0.125434,2,0,1,18000,0.97605,cluster13
0.66023,0,0,0,23550,1.31238,cluster11
0.223273,2,0,1,17590,0.996833,cluster13
0.676251,0,0,0,23540,1.3225,cluster11
0.19265,2,0,1,17580,0.9645,cluster13
0.66478,0,0,0,23530,1.32163,cluster11
0.191403,2,0,1,17570,0.963583,cluster13
0.678087,0,0,0,23520,1.32582,cluster11
0,2,0,1,17560,0.963467,cluster13
0.705266,0,0,0,23510,1.33635,cluster11
0,2,0,1,17550,1.11555,cluster13
0.761754,0,0,0,23500,1.33222,cluster11
0,2,0,1,17540,1.84615,cluster13
0,2,0,1,17530,1.84567,cluster13
0.006387,2,0,1,17520,1.85657,cluster13
0.295017,3,0,1,23010,0.457383,cluster13
0.291291,3,0,1,23000,0.454567,cluster13
0.284534,3,0,1,22590,0.450967,cluster15
0.319472,3,0,1,22580,0.47225,cluster13
0.240889,3,0,1,22570,0.4606,cluster13
0.1538,3,0,1,22560,0.458533,cluster13
0.27459,3,0,1,22550,0.563983,cluster13
0.281204,3,0,1,22540,0.5627,cluster13
0.26579,3,0,1,22530,0.560983,cluster13
0.27459,3,0,1,22520,0.5638,cluster13
0.635373,5,2,1,4010,1.05627,cluster3
0.48722,5,2,1,4000,0.907933,cluster3
0.511399,5,1,1,3590,0.910383,cluster3
0.5231,5,1,1,3580,0.920067,cluster3
0.486234,5,1,1,3570,0.916317,cluster3
0.498221,5,1,1,3560,0.912117,cluster3
0.478357,5,1,1,3550,0.9026,cluster3
0.459224,5,1,1,3540,0.906117,cluster3
0.39697,5,1,1,3530,0.911917,cluster3
0.512407,5,1,1,3520,1.01267,cluster3
0.858547,0,0,0,23490,1.41503,cluster11
0.874784,0,0,0,23480,1.4349,cluster11
0.164467,0,0,0,23470,1.4238,cluster11
0.003167,2,0,1,17510,1.8619,cluster13
0.410533,0,0,0,23460,1.6875,cluster11
0,2,0,1,17500,1.84085,cluster13
0.714717,0,0,0,23450,1.9728,cluster11
0.09907,2,0,1,17490,1.85993,cluster13
0.676496,0,0,0,23440,1.96593,cluster11
0.346363,2,0,1,17480,1.86943,cluster13
0.645386,0,0,0,23430,1.94992,cluster11
0,2,0,1,17470,1.59217,cluster13
0.67558,0,0,0,23420,1.99093,cluster11
0,2,0,1,17460,1.5959,cluster13
0.692113,0,0,0,23410,2.00463,cluster11
0,2,0,1,17450,1.65535,cluster13
0.797401,0,0,0,23400,2.012,cluster11
0,2,0,1,17440,1.65118,cluster13
0,2,0,1,17430,1.67208,cluster13
0,2,0,1,17420,1.67727,cluster13
0.29019,3,0,1,22510,0.5671,cluster15
0.26475,3,0,1,22500,0.5509,cluster13
0.275136,3,0,1,22490,0.5539,cluster13
0.292287,3,0,1,22480,0.55255,cluster15
0.128357,3,0,1,22470,0.55165,cluster13
0.121083,3,0,1,22460,0.585167,cluster13
0.1948,3,0,1,22450,0.65495,cluster13
0.183867,3,0,1,22440,0.654717,cluster13
0.2129,3,0,1,22430,0.649383,cluster13
0.182183,3,0,1,22420,0.647383,cluster13
2.36388,1,3,1,9000,2.883467,cluster17
2.37107,1,3,1,8590,2.765633,cluster17
2.38393,1,3,1,8580,2.778017,cluster17
2.36652,1,3,1,8570,2.75985,cluster17
2.26433,1,3,1,8560,2.927167,cluster17
2.15918,1,3,1,8550,3.094917,cluster17
2.13182,1,3,1,8540,3.061417,cluster17
2.10315,1,3,1,8530,3.06465,cluster17
0,1,0,1,17410,1.0713,cluster4
2.0906,1,3,1,8520,3.036,cluster17
0,1,0,1,17400,1.0707,cluster4
2.00318,1,3,1,8510,2.9382,cluster17
0,1,0,1,17390,1.06945,cluster4
0,1,0,1,17380,1.07212,cluster4
0.540237,5,1,1,3510,1.01658,cluster3
0,1,0,1,17370,1.07342,cluster4
0.556614,5,1,1,3500,1.01048,cluster3
0,1,0,1,17360,1.07953,cluster4
0.550666,5,1,1,3490,1.00508,cluster3
0,1,0,1,17350,1.07897,cluster4
0.482874,5,1,1,3480,1.0092,cluster3
0,1,0,1,17340,1.0739,cluster4
0,5,1,1,3470,1.01193,cluster3
0,1,0,1,17330,1.06862,cluster4
0.157892,5,1,1,3460,1.33342,cluster3
0,1,0,1,17320,1.0692,cluster4
0.393237,5,1,1,3450,1.54882,cluster3
0.324936,5,1,1,3440,1.53563,cluster3
0.26719,5,1,1,3430,1.55055,cluster3
0.410878,5,1,1,3420,1.68667,cluster3
0,2,0,1,17410,1.70547,cluster13
0,2,0,1,17400,1.64908,cluster13
0,2,0,1,17390,1.65053,cluster13
0,2,0,1,17380,1.66772,cluster13
0.069169,2,0,1,17370,1.83385,cluster13
0.043503,2,0,1,17360,1.87453,cluster13
0.41313,2,0,1,17350,1.93633,cluster13
0.880781,2,0,1,17340,2.02858,cluster13
0.231147,2,0,1,17330,1.39723,cluster13
0.247616,2,0,1,17320,1.39783,cluster13
1.44325,4,2,1,5000,3.0293,cluster13
1.45332,4,2,1,4590,3.053233,cluster13
1.49833,4,2,1,4580,3.001733,cluster13
1.55948,4,2,1,4570,2.708083,cluster13
1.57232,4,2,1,4560,2.717017,cluster13
1.54518,4,2,1,4550,2.7355,cluster17
1.54227,4,2,1,4540,2.71945,cluster17
1.53608,4,2,1,4530,2.702483,cluster17
1.50367,4,2,1,4520,2.66985,cluster17
0.938533,4,2,1,4510,2.104317,cluster13
0.180874,3,0,1,22410,0.649517,cluster13
0.19815,3,0,1,22400,0.649233,cluster13
0.2565,3,0,1,22390,0.6453,cluster13
0.251307,3,0,1,22380,0.6393,cluster13
0.24619,3,0,1,22370,0.63545,cluster13
0.24527,3,0,1,22360,0.63615,cluster13
0,3,0,1,22350,0.640967,cluster15
0,3,0,1,22340,0.811983,cluster13
0.050494,3,0,1,22330,1.15502,cluster15
0.090096,3,0,1,22320,1.17483,cluster15
0,0,1,1,1000,0.7868,cluster5
0,0,1,1,590,0.7555,cluster5
0,0,1,1,580,0.765517,cluster5
0,0,1,1,570,0.777767,cluster5
1.86683,1,3,1,8500,2.8004,cluster17
0,0,1,1,560,0.775167,cluster5
1.33367,1,3,1,8490,2.2646,cluster15
0,0,1,1,550,0.77655,cluster5
1.2345,1,3,1,8480,2.16735,cluster15
0,0,1,1,540,0.78155,cluster5
1.18473,1,3,1,8470,2.1092,cluster15
0,0,1,1,530,0.7863,cluster5
1.0691,1,3,1,8460,2.021683,cluster15
0,0,1,1,520,0.768433,cluster5
0.444201,1,3,1,8450,1.377317,cluster15
0,0,1,1,510,0.79905,cluster5
0.25165,1,3,1,8440,1.19,cluster4
0.280949,1,3,1,8430,1.24475,cluster4
0,1,0,1,17310,1.06995,cluster4
0.316117,1,3,1,8420,1.262517,cluster4
0,1,0,1,17300,1.07585,cluster4
0.32815,1,3,1,8410,1.260783,cluster4
0,1,0,1,17290,1.07027,cluster4
0,1,0,1,17280,1.06487,cluster4
0.431776,5,1,1,3410,1.69582,cluster3
0,1,0,1,17270,1.07442,cluster4
0.532584,5,1,1,3400,1.7093,cluster3
0,1,0,1,17260,1.07697,cluster4
0.433036,5,1,1,3390,1.59832,cluster3
0,1,0,1,17250,1.08148,cluster4
0.390621,5,1,1,3380,1.56343,cluster3
0,1,0,1,17240,1.05748,cluster4
0.401784,5,1,1,3370,1.55205,cluster3
0,1,0,1,17230,1.0641,cluster3
0.374443,5,1,1,3360,1.54397,cluster3
0,1,0,1,17220,1.06402,cluster3
0.376036,5,1,1,3350,1.54318,cluster3
0.369473,5,1,1,3340,1.54227,cluster3
0.379503,5,1,1,3330,1.5568,cluster3
0.383383,5,1,1,3320,1.57593,cluster3
1.3516,2,0,1,17310,2.5108,cluster13
1.58025,2,0,1,17300,2.72018,cluster13
1.55884,2,0,1,17290,2.75542,cluster13
1.61037,2,0,1,17280,2.76668,cluster13
1.60619,2,0,1,17270,2.76223,cluster13
0.165487,2,0,1,17260,1.30562,cluster13
0.110636,2,0,1,17250,1.31703,cluster13
0.32637,2,0,1,17240,1.40245,cluster13
0.336608,2,0,1,17230,1.38217,cluster13
0.255193,2,0,1,17220,1.29402,cluster13
0.665851,4,2,1,4500,1.8232,cluster13
0.67825,4,2,1,4490,1.816733,cluster13
1.33788,4,2,1,4480,2.448467,cluster13
1.57233,4,2,1,4470,2.690783,cluster13
1.5469,4,2,1,4460,2.702633,cluster13
1.57912,4,2,1,4450,2.697767,cluster13
1.54223,4,2,1,4440,2.7252,cluster13
1.69805,4,2,1,4430,2.8076,cluster13
2.04793,4,2,1,4420,3.129717,cluster13
2.06612,4,2,1,4410,3.09785,cluster13
0.097371,3,0,1,22310,1.17975,cluster13
0.084419,3,0,1,22300,1.17515,cluster13
0.06277,3,0,1,22290,1.15428,cluster15
0.082918,3,0,1,22280,1.16933,cluster15
0.075047,3,0,1,22270,1.19028,cluster15
0.060726,3,0,1,22260,1.17322,cluster13
0.222137,3,0,1,22250,1.18225,cluster13
0.114773,3,0,1,22240,1.0977,cluster13
0.084337,3,0,1,22230,1.07943,cluster15
0.09805,3,0,1,22220,1.07923,cluster15
0,0,1,1,500,0.777833,cluster5
0.213699,2,0,1,23400,0.602233,cluster15
0,0,1,1,490,0.793267,cluster5
0.877332,2,0,1,23390,1.351833,cluster15
0,0,1,1,480,0.88865,cluster5
1.09988,2,0,1,23380,1.573833,cluster15
0,0,1,1,470,0.901617,cluster5
1.10363,2,0,1,23370,1.575417,cluster15
0.329617,1,3,1,8400,1.286117,cluster4
0,0,1,1,460,0.906233,cluster5
1.13535,2,0,1,23360,1.574067,cluster15
0.337167,1,3,1,8390,1.28645,cluster4
0,0,1,1,450,0.9081,cluster5
0.964433,2,0,1,23350,1.41075,cluster15
0.337967,1,3,1,8380,1.318067,cluster4
0,0,1,1,440,0.919567,cluster5
0.8155,2,0,1,23340,1.281317,cluster15
0.325632,1,3,1,8370,1.349183,cluster4
0,0,1,1,430,0.9681,cluster5
0.825801,2,0,1,23330,1.280767,cluster15
0.319433,1,3,1,8360,1.35755,cluster4
0,0,1,1,420,1.015617,cluster5
0.8187,2,0,1,23320,1.2852,cluster15
0.387334,1,3,1,8350,1.319767,cluster4
0,0,1,1,410,1.000517,cluster5
0.509784,2,0,1,23310,0.987267,cluster15
0.444116,1,3,1,8340,0.9136,cluster4
0.455732,1,3,1,8330,0.912933,cluster4
0,1,0,1,17210,1.44183,cluster4
0.457833,1,3,1,8320,0.915433,cluster4
0,1,0,1,17200,1.56893,cluster4
0.4621,1,3,1,8310,0.91285,cluster4
0,1,0,1,17190,1.57978,cluster3
0,1,0,1,17180,1.55873,cluster3
0.361757,5,1,1,3310,1.55282,cluster3
0,1,0,1,17170,1.57292,cluster3
0.37679,5,1,1,3300,1.57245,cluster3
0,1,0,1,17160,1.56953,cluster4
0.349357,5,1,1,3290,1.57602,cluster3
0,1,0,1,17150,1.58008,cluster4
0.33041,5,1,1,3280,1.60222,cluster3
0,1,0,1,17140,1.58908,cluster3
0.296576,5,1,1,3270,1.64462,cluster3
0,1,0,1,17130,1.56925,cluster3
1.10591,5,1,1,3260,1.68977,cluster3
0.006287,1,0,1,17120,1.59397,cluster3
0.950934,5,1,1,3250,1.49008,cluster3
0.491136,5,1,1,3240,1.03092,cluster3
0.497391,5,1,1,3230,1.03207,cluster3
0.49094,5,1,1,3220,1.04195,cluster3
0.22364,2,0,1,17210,1.28195,cluster13
0.058434,2,0,1,17200,1.1131,cluster13
0.209324,2,0,1,17190,1.24435,cluster13
0.232186,2,0,1,17180,1.2903,cluster13
0.258253,2,0,1,17170,1.29922,cluster13
0.26442,2,0,1,17160,1.29038,cluster13
0.221,2,0,1,17150,1.29108,cluster13
0.23365,2,0,1,17140,1.29773,cluster13
0.225791,2,0,1,17130,1.29477,cluster13
0.255227,2,0,1,17120,1.29712,cluster13
0.702316,2,0,1,22400,1.04145,cluster13
0.70265,2,0,1,22390,1.0479,cluster13
0.704266,2,0,1,22380,1.047683,cluster13
0.703984,2,0,1,22370,1.048367,cluster13
0.703667,2,0,1,22360,1.046317,cluster13
0.908384,2,0,1,22350,1.239767,cluster13
1.05082,2,0,1,22340,1.387083,cluster13
1.01918,2,0,1,22330,1.3803,cluster13
0.765282,2,0,1,22320,1.10425,cluster13
0.714817,2,0,1,22310,1.03865,cluster13
2.08268,4,2,1,4400,3.070767,cluster13
2.05538,4,2,1,4390,3.06945,cluster13
2.00517,4,2,1,4380,3.042783,cluster13
1.85638,4,2,1,4370,2.855033,cluster13
1.18495,4,2,1,4360,2.220867,cluster13
1.2077,4,2,1,4350,2.205767,cluster13
1.39925,4,2,1,4340,2.420133,cluster13
2.06205,4,2,1,4330,3.062383,cluster13
2.06212,4,2,1,4320,3.059633,cluster13
2.06732,4,2,1,4310,3.05785,cluster13
0.08592,3,0,1,22210,1.08397,cluster13
0.100416,3,0,1,22200,1.0872,cluster13
0.070217,3,0,1,22190,1.07775,cluster15
0.107604,3,0,1,22180,1.10953,cluster15
0.070223,3,0,1,22170,1.09407,cluster13
0.038783,3,0,1,22160,1.10968,cluster13
0.064547,3,0,1,22150,1.14233,cluster13
0.525977,3,0,1,22140,1.21887,cluster13
0.896523,3,0,1,22130,1.22125,cluster13
0.188201,3,0,1,22120,0.556917,cluster13
0,5,0,1,21400,0.889233,cluster4
0.000384,5,0,1,21390,0.8716,cluster4
0.006667,5,0,1,21380,0.870067,cluster4
0.012,5,0,1,21370,0.868083,cluster4
0.017566,5,0,1,21360,0.864133,cluster4
0.016633,5,0,1,21350,0.85915,cluster4
0.010216,5,0,1,21340,0.85885,cluster4
0.138618,5,0,1,21330,0.452467,cluster4
0,5,0,1,18400,1.3063,cluster5
0.148433,5,0,1,21320,0.411467,cluster4
0,5,0,1,18390,1.329883,cluster5
0.136117,5,0,1,21310,0.408983,cluster4
0,5,0,1,18380,1.314133,cluster5
0,5,0,1,18370,1.309067,cluster5
0,5,0,1,18360,1.334117,cluster5
0,5,0,1,18350,1.430717,cluster5
0,5,0,1,18340,1.42485,cluster5
0,5,0,1,18330,1.426033,cluster5
0,5,0,1,18320,1.427,cluster5
0.19954,4,1,1,3210,0.545933,cluster12
0,5,0,1,18310,1.446217,cluster5
0.280356,4,1,1,3200,0.546433,cluster12
0.343573,4,1,1,3190,0.527467,cluster12
0.027283,0,1,1,400,0.51025,cluster5
0.214617,2,0,1,23300,0.687867,cluster15
0.248004,4,1,1,3180,0.42215,cluster12
0.019651,0,1,1,390,0.50975,cluster5
0.209301,2,0,1,23290,0.692467,cluster15
0.274983,4,1,1,3170,0.42675,cluster12
0.026101,0,1,1,380,0.51055,cluster5
0.215949,2,0,1,23280,0.693283,cluster15
0.262569,4,1,1,3160,0.414533,cluster12
0.028816,0,1,1,370,0.5097,cluster5
0.220449,2,0,1,23270,0.69395,cluster15
0.262623,4,1,1,3150,0.414683,cluster12
0.461784,1,3,1,8300,0.901083,cluster4
0.018267,0,1,1,360,0.510417,cluster5
0.216649,2,0,1,23260,0.69585,cluster15
0,4,1,1,3140,0.415583,cluster12
0.475385,1,3,1,8290,0.924017,cluster4
0.019216,0,1,1,350,0.50975,cluster5
0.215866,2,0,1,23250,0.690083,cluster15
0,4,1,1,3130,0.562667,cluster12
0.460067,1,3,1,8280,0.92605,cluster4
0.017768,0,1,1,340,0.510467,cluster5
0.225884,2,0,1,23240,0.6878,cluster15
0.096466,4,1,1,3120,0.9985,cluster12
0.466785,1,3,1,8270,0.925617,cluster4
0.017484,0,1,1,330,0.51025,cluster5
0.23445,2,0,1,23230,0.687117,cluster15
0.409234,1,3,1,8260,0.86225,cluster4
0.017817,0,1,1,320,0.510267,cluster5
0.589501,2,0,1,23220,1.070067,cluster15
0.366401,1,3,1,8250,0.821767,cluster4
0.017633,0,1,1,310,0.510383,cluster5
0.592183,2,0,1,23210,1.089233,cluster15
0.369867,1,3,1,8240,0.8248,cluster4
0.370917,1,3,1,8230,0.82395,cluster4
0,1,0,1,17110,1.47785,cluster4
0.375182,1,3,1,8220,0.821183,cluster4
0,1,0,1,17100,1.47147,cluster4
0.369884,1,3,1,8210,0.82215,cluster4
0,1,0,1,17900,1.4722,cluster3
0,1,0,1,17800,1.47317,cluster3
0.62509,5,1,1,3210,1.05527,cluster3
0.004227,1,0,1,17700,1.47262,cluster3
0.629534,5,1,1,3200,0.964717,cluster3
0,1,0,1,17600,1.37872,cluster4
0.50949,5,1,1,3190,0.928733,cluster3
0,1,0,1,17500,1.3752,cluster4
0.48379,5,1,1,3180,0.928033,cluster3
0,1,0,1,17400,1.3767,cluster3
0.532439,5,1,1,3170,0.944733,cluster3
0,1,0,1,17300,1.41718,cluster3
0.518057,5,1,1,3160,0.93535,cluster3
0,1,0,1,17200,1.43915,cluster3
0.503523,5,1,1,3150,0.922917,cluster3
0.493556,5,1,1,3140,0.92655,cluster3
0.517386,5,1,1,3130,0.939483,cluster3
0.52267,5,1,1,3120,0.928367,cluster3
0.254277,2,0,1,17110,1.29867,cluster13
0.247756,2,0,1,17100,1.2974,cluster13
0.24892,2,0,1,17900,1.29638,cluster13
0.208051,5,0,1,17400,0.598917,cluster13
0.264583,2,0,1,17800,1.30023,cluster13
0.146549,5,0,1,17390,0.65895,cluster13
0.259137,2,0,1,17700,1.29458,cluster13
0.179034,5,0,1,17380,0.5375,cluster13
0.2571,2,0,1,17600,1.29918,cluster13
0.182,5,0,1,17370,0.535667,cluster13
0.519186,2,0,1,17500,1.57418,cluster13
0.1979,5,0,1,17360,0.5329,cluster13
1.6063,2,0,1,17400,2.65998,cluster13
0.177283,5,0,1,17350,0.536983,cluster13
1.60602,2,0,1,17300,2.65853,cluster13
0.169984,5,0,1,17340,0.531567,cluster13
1.61944,2,0,1,17200,2.66262,cluster13
0.180517,5,0,1,17330,0.53195,cluster13
0.192917,5,0,1,17320,0.53855,cluster13
0.192049,5,0,1,17310,0.53285,cluster13
0.7563,2,0,1,22300,1.029667,cluster13
0.758832,2,0,1,22290,1.03375,cluster13
0.750816,2,0,1,22280,1.132217,cluster13
0.751617,2,0,1,22270,1.14375,cluster13
0.751566,2,0,1,22260,1.143733,cluster13
0.621899,2,0,1,22250,1.496233,cluster13
0.584583,2,0,1,22240,1.553767,cluster13
0.573033,2,0,1,22230,1.578483,cluster13
0.576683,2,0,1,22220,1.5757,cluster13
0.583367,2,0,1,22210,1.557217,cluster13
2.06968,4,2,1,4300,3.066067,cluster13
2.0525,4,2,1,4290,3.053917,cluster13
2.03455,4,2,1,4280,3.061417,cluster13
2.09763,4,2,1,4270,3.000067,cluster13
1.54767,4,2,1,4260,3.114967,cluster13
1.39028,4,2,1,4250,3.131167,cluster13
1.39025,4,2,1,4240,3.129467,cluster13
1.37963,4,2,1,4230,3.219667,cluster13
1.7297,4,2,1,4220,4.980133,cluster13
1.34003,4,2,1,4210,3.069233,cluster13
0.205201,3,0,1,22110,0.57125,cluster13
0.244883,3,0,1,22100,0.552817,cluster13
0.393583,3,0,1,22090,0.57185,cluster13
0.300156,3,0,1,22080,0.4698,cluster13
0.288299,3,0,1,22070,0.446333,cluster13
0.270617,3,0,1,22060,0.4472,cluster13
0.287933,3,0,1,22050,0.451417,cluster13
0.273171,3,0,1,22040,0.446167,cluster13
0.293534,3,0,1,22030,0.4473,cluster13
0.27984,3,0,1,22020,0.45225,cluster13
0.158217,5,0,1,21300,0.40845,cluster4
0.1628,5,0,1,21290,0.4034,cluster4
0.153349,5,0,1,21280,0.403333,cluster4
0.167283,5,0,1,21270,0.399333,cluster4
0.2087,5,0,1,21260,0.389317,cluster4
0.208232,5,0,1,21250,0.389083,cluster4
0.172634,5,0,1,21240,0.44395,cluster4
0,5,0,1,21230,1.2473,cluster4
0,5,0,1,18300,1.460833,cluster5
0,5,0,1,21220,1.32268,cluster4
0,5,0,1,18290,1.479317,cluster5
0,5,0,1,21210,1.31145,cluster4
0,5,0,1,18280,1.520983,cluster5
0,5,0,1,18270,1.572967,cluster5
0,5,0,1,18260,1.082583,cluster5
0,5,0,1,18250,1.0829,cluster5
0,5,0,1,18240,1.085567,cluster5
0,5,0,1,18230,1.08775,cluster5
0,5,0,1,18220,1.0921,cluster5
0.121714,4,1,1,3110,1.00553,cluster12
0,5,0,1,18210,1.0936,cluster5
0.089357,4,1,1,3100,0.98705,cluster12
0.081987,4,1,1,3090,0.9888,cluster12
0.016132,0,1,1,300,0.508333,cluster5
0.61285,2,0,1,23200,1.077483,cluster15
0.127691,4,1,1,3080,1.01627,cluster12
0.020417,0,1,1,290,0.5347,cluster5
0.616716,2,0,1,23190,1.07165,cluster15
0.089067,4,1,1,3070,0.992917,cluster12
0.094783,0,1,1,280,0.39695,cluster5
0.581283,2,0,1,23180,1.07955,cluster15
0.102286,4,1,1,3060,1.00048,cluster12
0.100084,0,1,1,270,0.395617,cluster5
0.598068,2,0,1,23170,1.060717,cluster15
0.13395,4,1,1,3050,1.01173,cluster12
0.362,1,3,1,8200,0.8219,cluster4
0.097333,0,1,1,260,0.397883,cluster5
0.574633,2,0,1,23160,1.052317,cluster15
0.102667,4,1,1,3040,0.995883,cluster12
0.3757,1,3,1,8190,0.827433,cluster4
0.092066,0,1,1,250,0.400683,cluster5
0.526799,2,0,1,23150,1.0172,cluster15
0.102523,4,1,1,3030,1.0019,cluster12
0.380632,1,3,1,8180,0.835617,cluster4
0.095149,0,1,1,240,0.398183,cluster5
0.224966,2,0,1,23140,0.69175,cluster15
0.13022,4,1,1,3020,1.00692,cluster12
0.362633,1,3,1,8170,0.835033,cluster4
0.095634,0,1,1,230,0.3982,cluster5
0.389465,2,0,1,23130,0.8439,cluster15
0.362517,1,3,1,8160,0.83505,cluster4
0.094099,0,1,1,220,0.39815,cluster5
0.659117,2,0,1,23120,1.0851,cluster15
0.376383,1,3,1,8150,0.839767,cluster4
0.093133,0,1,1,210,0.39835,cluster5
0.679418,2,0,1,23110,1.081417,cluster15
0.365033,1,3,1,8140,0.769433,cluster4
0.374734,1,3,1,8130,0.721567,cluster4
0.3831,1,3,1,8120,0.722483,cluster4
0.567476,1,0,1,17100,1.61802,cluster4
0.38265,1,3,1,8110,0.720433,cluster4
0.343673,1,0,1,17000,1.39125,cluster4
